活动类别,持续时间,开始时间,结束时间,备注
Chaos,1.2,09/20/13 13:27,09/20/13 14:41,
交通,0.6,09/20/13 12:48,09/20/13 13:27,
用餐,1.2,09/20/13 11:33,09/20/13 12:48,
交通,0.2,09/20/13 11:23,09/20/13 11:33,
Chaos,1.9,09/20/13 09:30,09/20/13 11:23,
用餐,1.5,09/20/13 08:00,09/20/13 09:30,
睡眠,7.7,09/20/13 00:20,09/20/13 08:01,
阅读,0.7,09/19/13 23:37,09/20/13 00:20,
电影,0.3,09/19/13 23:16,09/19/13 23:37,
阅读,0.4,09/19/13 22:52,09/19/13 23:16,
Chaos,2.3,09/19/13 20:36,09/19/13 22:52,
交通,0.1,09/19/13 20:30,09/19/13 20:36,
用餐,2.5,09/19/13 17:59,09/19/13 20:30,
Chaos,1.6,09/19/13 16:24,09/19/13 17:59,
交通,0.7,09/19/13 15:40,09/19/13 16:24,
购物,2.6,09/19/13 13:03,09/19/13 15:40,
交通,0.4,09/19/13 12:37,09/19/13 13:03,
娱乐,2.0,09/19/13 10:35,09/19/13 12:38,
交通,1.3,09/19/13 09:19,09/19/13 10:35,
Chaos,1.5,09/19/13 07:49,09/19/13 09:19,
睡眠,7.3,09/19/13 00:32,09/19/13 07:49,
Chaos,0.7,09/18/13 23:50,09/19/13 00:32,
GDG,2.0,09/18/13 21:53,09/18/13 23:50,
娱乐,1.5,09/18/13 20:26,09/18/13 21:53,
用餐,1.7,09/18/13 18:42,09/18/13 20:26,
交通,0.5,09/18/13 18:12,09/18/13 18:42,
GDG,1.5,09/18/13 16:45,09/18/13 18:12,
学习,1.5,09/18/13 15:17,09/18/13 16:45,
家务,0.5,09/18/13 14:45,09/18/13 15:17,
工作,0.4,09/18/13 14:23,09/18/13 14:45,
Chaos,1.6,09/18/13 12:49,09/18/13 14:23,
交通,0.1,09/18/13 12:41,09/18/13 12:49,
用餐,0.3,09/18/13 12:21,09/18/13 12:41,
学习,0.9,09/18/13 11:26,09/18/13 12:21,
交流,2.5,09/18/13 08:56,09/18/13 11:26,
家务,0.4,09/18/13 08:34,09/18/13 08:56,
用餐,0.5,09/18/13 08:06,09/18/13 08:34,
Chaos,0.8,09/18/13 07:21,09/18/13 08:06,
睡眠,7.0,09/18/13 00:20,09/18/13 07:22,
交通,0.6,09/17/13 23:46,09/18/13 00:20,
Pt0,2.7,09/17/13 21:03,09/17/13 23:46,
GDG,0.9,09/17/13 20:06,09/17/13 21:03,
用餐,1.3,09/17/13 18:50,09/17/13 20:06,
交通,0.4,09/17/13 18:25,09/17/13 18:50,
GDG,0.8,09/17/13 17:38,09/17/13 18:25,
Chaos,0.2,09/17/13 17:29,09/17/13 17:38,
阅读,0.7,09/17/13 16:48,09/17/13 17:29,
Pt0,0.1,09/17/13 16:40,09/17/13 16:48,
交流,1.4,09/17/13 15:15,09/17/13 16:41,
Chaos,1.2,09/17/13 14:02,09/17/13 15:15,
用餐,0.6,09/17/13 13:27,09/17/13 14:02,
交流,1.1,09/17/13 12:20,09/17/13 13:27,
Pt0,3.3,09/17/13 09:04,09/17/13 12:20,
Chaos,2.2,09/17/13 06:53,09/17/13 09:04,
睡眠,6.6,09/17/13 00:18,09/17/13 06:53,
Chaos,2.8,09/16/13 21:32,09/17/13 00:18,
家务,3.1,09/16/13 18:25,09/16/13 21:32,
Chaos,0.3,09/16/13 18:04,09/16/13 18:25,
GDG,3.5,09/16/13 14:35,09/16/13 18:04,
Chaos,1.6,09/16/13 12:58,09/16/13 14:35,
用餐,0.5,09/16/13 12:26,09/16/13 12:58,
工作,3.3,09/16/13 09:07,09/16/13 12:26,
Chaos,1.9,09/16/13 07:11,09/16/13 09:07,
睡眠,6.9,09/16/13 00:19,09/16/13 07:11,
电影,2.1,09/15/13 22:15,09/16/13 00:20,
家务,0.8,09/15/13 21:27,09/15/13 22:15,
交通,1.1,09/15/13 20:21,09/15/13 21:27,
工作,1.3,09/15/13 19:02,09/15/13 20:21,
用餐,0.6,09/15/13 18:27,09/15/13 19:02,
GDG,2.0,09/15/13 16:24,09/15/13 18:27,
工作,1.7,09/15/13 14:40,09/15/13 16:24,
Chaos,1.2,09/15/13 13:27,09/15/13 14:40,
用餐,0.6,09/15/13 12:51,09/15/13 13:27,
GDG,3.6,09/15/13 09:15,09/15/13 12:51,
家务,1.0,09/15/13 08:17,09/15/13 09:15,
Chaos,0.6,09/15/13 07:40,09/15/13 08:17,
睡眠,9.0,09/14/13 22:40,09/15/13 07:41,
家务,1.4,09/14/13 21:19,09/14/13 22:40,
用餐,3.1,09/14/13 18:12,09/14/13 21:19,
GDG,2.0,09/14/13 16:14,09/14/13 18:12,
GDG,2.6,09/14/13 13:40,09/14/13 16:15,
用餐,1.4,09/14/13 12:18,09/14/13 13:40,
GDG,3.6,09/14/13 08:43,09/14/13 12:18,
用餐,0.7,09/14/13 08:00,09/14/13 08:43,
交通,0.2,09/14/13 07:51,09/14/13 08:00,
Chaos,0.4,09/14/13 07:26,09/14/13 07:51,
睡眠,7.2,09/14/13 00:12,09/14/13 07:26,
电影,0.8,09/13/13 23:26,09/14/13 00:12,
家务,2.5,09/13/13 20:57,09/13/13 23:26,
交通,0.8,09/13/13 20:11,09/13/13 20:57,
Pt0,0.6,09/13/13 19:33,09/13/13 20:11,
用餐,1.2,09/13/13 18:23,09/13/13 19:33,
Chaos,0.2,09/13/13 18:13,09/13/13 18:23,
GDG,1.8,09/13/13 16:26,09/13/13 18:13,
Chaos,0.5,09/13/13 15:58,09/13/13 16:26,
GDG,1.2,09/13/13 14:45,09/13/13 15:58,
家务,0.6,09/13/13 14:11,09/13/13 14:45,
Chaos,1.1,09/13/13 13:02,09/13/13 14:11,
用餐,0.6,09/13/13 12:26,09/13/13 13:02,
Chaos,0.2,09/13/13 12:13,09/13/13 12:26,
交流,0.8,09/13/13 11:25,09/13/13 12:13,
GDG,0.3,09/13/13 11:06,09/13/13 11:25,
Pt0,1.9,09/13/13 09:10,09/13/13 11:06,
用餐,0.5,09/13/13 08:42,09/13/13 09:10,
Chaos,1.8,09/13/13 06:53,09/13/13 08:42,
睡眠,5.9,09/13/13 00:59,09/13/13 06:53,
电影,0.9,09/13/13 00:03,09/13/13 00:59,
家务,0.4,09/12/13 23:38,09/13/13 00:03,
Chaos,0.6,09/12/13 23:01,09/12/13 23:38,
GDG,3.5,09/12/13 19:31,09/12/13 23:01,
Chaos,0.5,09/12/13 19:02,09/12/13 19:31,
用餐,0.4,09/12/13 18:36,09/12/13 19:02,
GDG,1.6,09/12/13 17:01,09/12/13 18:36,
Pt0,1.0,09/12/13 16:00,09/12/13 17:01,
GDG,0.6,09/12/13 15:22,09/12/13 16:00,
Chaos,2.5,09/12/13 12:52,09/12/13 15:22,
用餐,0.6,09/12/13 12:16,09/12/13 12:52,
交流,1.3,09/12/13 10:57,09/12/13 12:16,
Chaos,0.7,09/12/13 10:17,09/12/13 10:57,
Pt0,1.0,09/12/13 09:18,09/12/13 10:17,
Chaos,0.5,09/12/13 08:50,09/12/13 09:18,
用餐,0.5,09/12/13 08:19,09/12/13 08:50,
GDG,1.6,09/12/13 06:41,09/12/13 08:19,
睡眠,6.3,09/12/13 00:24,09/12/13 06:41,
电影,1.0,09/11/13 23:26,09/12/13 00:24,
Chaos,0.3,09/11/13 23:08,09/11/13 23:26,
GDG,0.8,09/11/13 22:19,09/11/13 23:08,
Pt0,2.5,09/11/13 19:52,09/11/13 22:19,
Chaos,1.1,09/11/13 18:47,09/11/13 19:52,
交流,1.4,09/11/13 17:23,09/11/13 18:47,
Pt0,2.5,09/11/13 14:56,09/11/13 17:23,
工作,0.3,09/11/13 14:35,09/11/13 14:56,
Chaos,0.0,09/11/13 14:33,09/11/13 14:35,
Chaos,1.1,09/11/13 13:26,09/11/13 14:33,
用餐,0.6,09/11/13 12:49,09/11/13 13:26,
Pt0,0.7,09/11/13 12:09,09/11/13 12:49,
Pt0,0.9,09/11/13 11:14,09/11/13 12:09,
Pt0,1.6,09/11/13 09:37,09/11/13 11:14,
GDG,0.8,09/11/13 08:48,09/11/13 09:37,
用餐,0.8,09/11/13 08:00,09/11/13 08:48,
交通,0.2,09/11/13 07:46,09/11/13 08:00,
Chaos,1.0,09/11/13 06:44,09/11/13 07:46,
睡眠,7.3,09/10/13 23:24,09/11/13 06:44,
阅读,0.8,09/10/13 22:35,09/10/13 23:24,
家务,1.8,09/10/13 20:45,09/10/13 22:35,
交通,0.2,09/10/13 20:31,09/10/13 20:45,
Pt0,0.4,09/10/13 20:09,09/10/13 20:31,
Chaos,0.5,09/10/13 19:41,09/10/13 20:09,
交流,0.3,09/10/13 19:24,09/10/13 19:41,
用餐,0.9,09/10/13 18:33,09/10/13 19:24,
交流,0.7,09/10/13 17:50,09/10/13 18:33,
Pt0,1.0,09/10/13 16:49,09/10/13 17:50,
Chaos,0.6,09/10/13 16:10,09/10/13 16:49,
GDG,0.1,09/10/13 16:04,09/10/13 16:10,
O.B.P,1.0,09/10/13 15:04,09/10/13 16:04,
工作,0.5,09/10/13 14:33,09/10/13 15:04,
Chaos,1.4,09/10/13 13:12,09/10/13 14:33,
交通,0.0,09/10/13 13:11,09/10/13 13:12,
用餐,0.6,09/10/13 12:32,09/10/13 13:11,
工作,3.1,09/10/13 09:25,09/10/13 12:32,
家务,1.6,09/10/13 07:48,09/10/13 09:25,
GDG,1.0,09/10/13 06:45,09/10/13 07:48,
睡眠,7.3,09/09/13 23:28,09/10/13 06:45,
Chaos,0.5,09/09/13 23:00,09/09/13 23:28,
家务,2.5,09/09/13 20:29,09/09/13 23:00,
Chaos,0.3,09/09/13 20:13,09/09/13 20:29,
购物,0.9,09/09/13 19:21,09/09/13 20:13,
Chaos,0.3,09/09/13 19:02,09/09/13 19:21,
用餐,0.5,09/09/13 18:31,09/09/13 19:02,
Pt0,1.5,09/09/13 17:04,09/09/13 18:31,
Chaos,0.4,09/09/13 16:40,09/09/13 17:04,
交流,0.1,09/09/13 16:33,09/09/13 16:40,
GDG,2.1,09/09/13 14:27,09/09/13 16:33,
交通,0.2,09/09/13 14:14,09/09/13 14:27,
Chaos,1.2,09/09/13 13:04,09/09/13 14:14,
用餐,0.6,09/09/13 12:26,09/09/13 13:04,
工作,0.4,09/09/13 12:00,09/09/13 12:26,
Chaos,0.7,09/09/13 11:20,09/09/13 12:00,
工作,1.3,09/09/13 10:04,09/09/13 11:20,
Chaos,0.5,09/09/13 09:36,09/09/13 10:04,
家务,0.8,09/09/13 08:47,09/09/13 09:36,
交通,0.6,09/09/13 08:14,09/09/13 08:47,
家务,0.6,09/09/13 07:40,09/09/13 08:14,
睡眠,10.0,09/08/13 21:39,09/09/13 07:40,
阅读,1.1,09/08/13 20:30,09/08/13 21:39,
Chaos,1.1,09/08/13 19:22,09/08/13 20:30,
交通,0.5,09/08/13 18:52,09/08/13 19:22,
用餐,0.6,09/08/13 18:14,09/08/13 18:52,
交通,4.2,09/08/13 14:05,09/08/13 18:14,
Chaos,0.9,09/08/13 13:13,09/08/13 14:05,
用餐,1.0,09/08/13 12:10,09/08/13 13:13,
交通,2.0,09/08/13 10:07,09/08/13 12:10,
交通,0.5,09/08/13 09:40,09/08/13 10:08,
Chaos,1.5,09/08/13 08:12,09/08/13 09:40,
睡眠,8.6,09/07/13 23:33,09/08/13 08:12,
阅读,0.3,09/07/13 23:13,09/07/13 23:33,
家务,0.7,09/07/13 22:32,09/07/13 23:13,
Chaos,1.1,09/07/13 21:25,09/07/13 22:32,
用餐,2.3,09/07/13 19:08,09/07/13 21:25,
Chaos,1.4,09/07/13 17:43,09/07/13 19:08,
交通,3.3,09/07/13 14:25,09/07/13 17:43,
用餐,1.0,09/07/13 13:25,09/07/13 14:25,
交通,4.2,09/07/13 09:11,09/07/13 13:25,
用餐,0.9,09/07/13 08:19,09/07/13 09:11,
Chaos,0.7,09/07/13 07:38,09/07/13 08:19,
睡眠,6.8,09/07/13 00:49,09/07/13 07:38,
阅读,0.6,09/07/13 00:13,09/07/13 00:49,
家务,2.2,09/06/13 22:00,09/07/13 00:13,
交通,0.8,09/06/13 21:10,09/06/13 22:00,
用餐,3.1,09/06/13 18:05,09/06/13 21:10,
Chaos,2.0,09/06/13 16:06,09/06/13 18:05,
家务,0.9,09/06/13 15:15,09/06/13 16:06,
交流,0.2,09/06/13 15:03,09/06/13 15:15,
Chaos,1.9,09/06/13 13:11,09/06/13 15:03,
用餐,0.7,09/06/13 12:31,09/06/13 13:11,
工作,1.2,09/06/13 11:18,09/06/13 12:31,
Chaos,1.1,09/06/13 10:13,09/06/13 11:18,
Chaos,1.0,09/06/13 09:10,09/06/13 10:13,
用餐,0.8,09/06/13 08:24,09/06/13 09:10,
交通,0.3,09/06/13 08:05,09/06/13 08:25,
家务,0.5,09/06/13 07:37,09/06/13 08:05,
睡眠,7.7,09/05/13 23:53,09/06/13 07:37,
工作,3.1,09/05/13 20:49,09/05/13 23:53,
Chaos,0.8,09/05/13 20:04,09/05/13 20:49,
用餐,1.5,09/05/13 18:32,09/05/13 20:04,
家务,1.5,09/05/13 17:05,09/05/13 18:32,
交通,6.1,09/05/13 11:02,09/05/13 17:05,
交通,1.6,09/05/13 09:25,09/05/13 11:02,
用餐,0.6,09/05/13 08:49,09/05/13 09:25,
Chaos,0.9,09/05/13 07:58,09/05/13 08:49,
睡眠,5.7,09/05/13 02:14,09/05/13 07:58,
Chaos,0.1,09/05/13 02:10,09/05/13 02:14,
阅读,2.4,09/04/13 23:46,09/05/13 02:10,
Chaos,0.4,09/04/13 23:24,09/04/13 23:46,
Pt0,0.3,09/04/13 23:08,09/04/13 23:24,
Chaos,1.6,09/04/13 21:32,09/04/13 23:08,
用餐,0.7,09/04/13 20:52,09/04/13 21:32,
Chaos,1.7,09/04/13 19:08,09/04/13 20:52,
交流,1.5,09/04/13 17:40,09/04/13 19:08,
交流,0.7,09/04/13 16:57,09/04/13 17:40,
Pt0,1.7,09/04/13 15:13,09/04/13 16:57,
工作,0.8,09/04/13 14:25,09/04/13 15:14,
用餐,0.7,09/04/13 13:45,09/04/13 14:25,
Pt0,2.2,09/04/13 11:32,09/04/13 13:45,
Pt0,1.0,09/04/13 10:32,09/04/13 11:32,
用餐,0.9,09/04/13 09:37,09/04/13 10:32,
Chaos,0.0,09/04/13 09:36,09/04/13 09:37,
交通,0.2,09/04/13 09:25,09/04/13 09:37,
GDG,1.5,09/04/13 07:55,09/04/13 09:25,
睡眠,6.6,09/04/13 01:19,09/04/13 07:55,
Chaos,2.4,09/03/13 22:55,09/04/13 01:19,
交通,0.3,09/03/13 22:37,09/03/13 22:55,
Pt0,2.1,09/03/13 20:29,09/03/13 22:37,
用餐,1.2,09/03/13 19:14,09/03/13 20:29,
Pt0,0.3,09/03/13 18:54,09/03/13 19:14,
Pt0,0.0,09/03/13 18:52,09/03/13 18:53,
Pt0,1.5,09/03/13 17:25,09/03/13 18:53,
Chaos,0.8,09/03/13 16:35,09/03/13 17:25,
交流,1.4,09/03/13 15:10,09/03/13 16:31,
Pt0,0.7,09/03/13 14:29,09/03/13 15:10,
交通,0.3,09/03/13 14:12,09/03/13 14:29,
Chaos,1.4,09/03/13 12:49,09/03/13 14:12,
用餐,0.9,09/03/13 11:56,09/03/13 12:49,
交流,0.4,09/03/13 11:30,09/03/13 11:56,
工作,0.4,09/03/13 11:08,09/03/13 11:30,
Pt0,1.0,09/03/13 10:05,09/03/13 11:07,
用餐,0.6,09/03/13 09:29,09/03/13 10:05,
Chaos,0.2,09/03/13 09:20,09/03/13 09:29,
GDG,0.9,09/03/13 08:28,09/03/13 09:20,
Chaos,0.2,09/03/13 08:18,09/03/13 08:28,
睡眠,5.0,09/03/13 03:16,09/03/13 08:18,
Chaos,0.8,09/03/13 02:26,09/03/13 03:16,
Chaos,1.5,09/03/13 00:53,09/03/13 02:26,
Pt0,7.6,09/02/13 17:15,09/03/13 00:53,
Chaos,0.1,09/02/13 17:08,09/02/13 17:15,
工作,2.8,09/02/13 14:18,09/02/13 17:08,
交通,0.2,09/02/13 14:06,09/02/13 14:18,
Chaos,1.9,09/02/13 12:10,09/02/13 14:06,
交通,0.2,09/02/13 12:01,09/02/13 12:10,
家务,1.2,09/02/13 10:48,09/02/13 12:01,
阅读,0.6,09/02/13 10:13,09/02/13 10:48,
Chaos,0.3,09/02/13 09:55,09/02/13 10:13,
用餐,0.8,09/02/13 09:10,09/02/13 09:55,
交通,0.2,09/02/13 08:57,09/02/13 09:10,
GDG,1.3,09/02/13 07:41,09/02/13 08:57,
睡眠,4.3,09/02/13 03:20,09/02/13 07:41,
家务,1.1,09/02/13 02:11,09/02/13 03:20,
交通,0.1,09/02/13 02:08,09/02/13 02:11,
Chaos,0.1,09/02/13 02:02,09/02/13 02:08,
Pt0,2.9,09/01/13 23:08,09/02/13 02:02,
Pt0,1.1,09/01/13 22:01,09/01/13 23:08,
用餐,0.6,09/01/13 21:26,09/01/13 22:01,
Chaos,0.1,09/01/13 21:22,09/01/13 21:26,
Pt0,2.0,09/01/13 19:20,09/01/13 21:22,
Chaos,2.2,09/01/13 17:08,09/01/13 19:20,
Pt0,1.8,09/01/13 15:18,09/01/13 17:08,
交流,1.3,09/01/13 14:00,09/01/13 15:18,
Chaos,0.6,09/01/13 13:24,09/01/13 14:00,
交流,0.9,09/01/13 12:27,09/01/13 13:24,
Pt0,1.8,09/01/13 10:37,09/01/13 12:27,
交通,0.3,09/01/13 10:20,09/01/13 10:37,
家务,1.6,09/01/13 08:44,09/01/13 10:20,
睡眠,7.3,09/01/13 01:24,09/01/13 08:44,
Chaos,4.2,08/31/13 21:12,09/01/13 01:24,
活动类别,持续时间,Percent
Life,403.6,54.2
Output,194.3,26.1
Chaos,105.5,14.2
Livin,24.6,3.3
Input,15.8,2.1
Life+Chaos,0.1,0.0
Livin+Life,0.0,0.0
其他,0.1,0.0
总计,744.0
