活动类别,持续时间,开始时间,结束时间,备注
交通,0.43,2015-06-27 19:42,2015-06-27 20:08,
家务,0.73,2015-06-27 18:58,2015-06-27 19:42,
用餐,0.28,2015-06-27 18:41,2015-06-27 18:58,
交通,0.27,2015-06-27 18:25,2015-06-27 18:41,
运动,1.58,2015-06-27 16:50,2015-06-27 18:25,
Chaos,0.33,2015-06-27 16:30,2015-06-27 16:50,
家务,0.67,2015-06-27 15:50,2015-06-27 16:30,
睡眠,2.05,2015-06-27 13:47,2015-06-27 15:50,
交通,0.88,2015-06-27 12:54,2015-06-27 13:47,
家务,0.32,2015-06-27 12:35,2015-06-27 12:54,
用餐,0.23,2015-06-27 12:21,2015-06-27 12:35,
交通,0.72,2015-06-27 11:38,2015-06-27 12:21,
学习,2.97,2015-06-27 08:40,2015-06-27 11:38,
交通,0.68,2015-06-27 07:59,2015-06-27 08:40,
家务,0.47,2015-06-27 07:31,2015-06-27 07:59,
睡眠,6.65,2015-06-27 00:52,2015-06-27 07:31,
家务,1.98,2015-06-26 22:53,2015-06-27 00:52,
交通,0.68,2015-06-26 22:12,2015-06-26 22:53,
Air,1.17,2015-06-26 21:02,2015-06-26 22:12,
Chaos,1.83,2015-06-26 19:12,2015-06-26 21:02,
用餐,0.28,2015-06-26 18:55,2015-06-26 19:12,
Chaos,0.75,2015-06-26 18:10,2015-06-26 18:55,
交通,0.77,2015-06-26 17:24,2015-06-26 18:10,
交流,1.03,2015-06-26 16:22,2015-06-26 17:24,
Pt0,1.48,2015-06-26 14:53,2015-06-26 16:22,
交通,0.67,2015-06-26 14:13,2015-06-26 14:53,
Chaos,0.45,2015-06-26 13:46,2015-06-26 14:13,
家务,0.55,2015-06-26 13:13,2015-06-26 13:46,
用餐,0.48,2015-06-26 12:44,2015-06-26 13:13,
交通,0.17,2015-06-26 12:34,2015-06-26 12:44,
Pt0,1.72,2015-06-26 10:51,2015-06-26 12:34,
交流,0.58,2015-06-26 10:16,2015-06-26 10:51,
Chaos,0.45,2015-06-26 09:49,2015-06-26 10:16,
学习,0.40,2015-06-26 09:25,2015-06-26 09:49,
上网,0.13,2015-06-26 09:17,2015-06-26 09:25,
Chaos,0.25,2015-06-26 09:02,2015-06-26 09:17,
交通,0.33,2015-06-26 08:42,2015-06-26 09:02,
家务,0.25,2015-06-26 08:27,2015-06-26 08:42,
睡眠,7.50,2015-06-26 00:57,2015-06-26 08:27,
Chaos,0.53,2015-06-26 00:25,2015-06-26 00:57,
家务,1.02,2015-06-25 23:24,2015-06-26 00:25,
交通,0.33,2015-06-25 23:04,2015-06-25 23:24,
Pt0,0.77,2015-06-25 22:18,2015-06-25 23:04,
Chaos,0.98,2015-06-25 21:19,2015-06-25 22:18,
用餐,2.32,2015-06-25 19:00,2015-06-25 21:19,
交通,0.18,2015-06-25 18:49,2015-06-25 19:00,
Pt0,1.47,2015-06-25 17:21,2015-06-25 18:49,
Chaos,0.10,2015-06-25 17:15,2015-06-25 17:21,
Pt0,0.85,2015-06-25 16:24,2015-06-25 17:15,
交流,1.18,2015-06-25 15:13,2015-06-25 16:24,
Chaos,0.32,2015-06-25 14:54,2015-06-25 15:13,
OBP,0.80,2015-06-25 14:06,2015-06-25 14:54,
Chaos,0.13,2015-06-25 13:58,2015-06-25 14:06,
交通,0.22,2015-06-25 13:45,2015-06-25 13:58,
用餐,1.20,2015-06-25 12:33,2015-06-25 13:45,
交通,0.52,2015-06-25 12:02,2015-06-25 12:33,
交流,0.45,2015-06-25 11:35,2015-06-25 12:02,
家务,0.30,2015-06-25 11:17,2015-06-25 11:35,
Pt0,0.53,2015-06-25 10:45,2015-06-25 11:17,
交流,0.47,2015-06-25 10:17,2015-06-25 10:45,
GDG,0.45,2015-06-25 09:50,2015-06-25 10:17,
Chaos,1.05,2015-06-25 08:47,2015-06-25 09:50,
交通,0.32,2015-06-25 08:28,2015-06-25 08:47,
家务,0.37,2015-06-25 08:06,2015-06-25 08:28,
睡眠,6.90,2015-06-25 01:12,2015-06-25 08:06,
Chaos,0.05,2015-06-25 01:09,2015-06-25 01:12,
电影,2.38,2015-06-24 22:46,2015-06-25 01:09,
交通,0.33,2015-06-24 22:26,2015-06-24 22:46,
Pt0,0.63,2015-06-24 21:48,2015-06-24 22:26,
上网,0.25,2015-06-24 21:33,2015-06-24 21:48,
Pt0,0.93,2015-06-24 20:37,2015-06-24 21:33,
Chaos,0.32,2015-06-24 20:18,2015-06-24 20:37,
Pt0,0.30,2015-06-24 20:00,2015-06-24 20:18,
Chaos,0.08,2015-06-24 19:55,2015-06-24 20:00,
用餐,0.62,2015-06-24 19:18,2015-06-24 19:55,
Pt0,0.28,2015-06-24 19:01,2015-06-24 19:18,
交流,1.52,2015-06-24 17:30,2015-06-24 19:01,
Pt0,0.45,2015-06-24 17:03,2015-06-24 17:30,
Chaos,0.25,2015-06-24 16:48,2015-06-24 17:03,
Pt0,0.93,2015-06-24 15:52,2015-06-24 16:48,
上网,0.38,2015-06-24 15:29,2015-06-24 15:52,
Pt0,0.13,2015-06-24 15:21,2015-06-24 15:29,
购物,0.52,2015-06-24 14:50,2015-06-24 15:21,
Chaos,0.13,2015-06-24 14:42,2015-06-24 14:50,
交通,0.33,2015-06-24 14:22,2015-06-24 14:42,
Chaos,1.35,2015-06-24 13:01,2015-06-24 14:22,
交通,0.10,2015-06-24 12:55,2015-06-24 13:01,
用餐,0.27,2015-06-24 12:39,2015-06-24 12:55,
交通,0.37,2015-06-24 12:17,2015-06-24 12:39,
交流,0.82,2015-06-24 11:28,2015-06-24 12:17,
家务,0.22,2015-06-24 11:15,2015-06-24 11:28,
Pt0,0.65,2015-06-24 10:36,2015-06-24 11:15,
交流,0.32,2015-06-24 10:17,2015-06-24 10:36,
OBP,0.62,2015-06-24 09:40,2015-06-24 10:17,
上网,0.57,2015-06-24 09:06,2015-06-24 09:40,
Chaos,0.28,2015-06-24 08:49,2015-06-24 09:06,
交通,0.38,2015-06-24 08:26,2015-06-24 08:49,
家务,0.37,2015-06-24 08:04,2015-06-24 08:26,
睡眠,7.40,2015-06-24 00:40,2015-06-24 08:04,
家务,1.10,2015-06-23 23:34,2015-06-24 00:40,
交通,0.38,2015-06-23 23:11,2015-06-23 23:34,
Pt0,0.67,2015-06-23 22:31,2015-06-23 23:11,
Chaos,0.60,2015-06-23 21:55,2015-06-23 22:31,
交通,0.30,2015-06-23 21:37,2015-06-23 21:55,
电影,2.03,2015-06-23 19:35,2015-06-23 21:37,
Chaos,0.23,2015-06-23 19:21,2015-06-23 19:35,
交通,0.48,2015-06-23 18:52,2015-06-23 19:21,
Chaos,0.17,2015-06-23 18:42,2015-06-23 18:52,
Pt0,1.03,2015-06-23 17:40,2015-06-23 18:42,
Chaos,1.30,2015-06-23 16:22,2015-06-23 17:40,
OBP,1.12,2015-06-23 15:15,2015-06-23 16:22,
Chaos,0.63,2015-06-23 14:37,2015-06-23 15:15,
交通,0.38,2015-06-23 14:14,2015-06-23 14:37,
Chaos,0.98,2015-06-23 13:15,2015-06-23 14:14,
用餐,0.48,2015-06-23 12:46,2015-06-23 13:15,
交通,0.17,2015-06-23 12:36,2015-06-23 12:46,
Pt0,0.92,2015-06-23 11:41,2015-06-23 12:36,
Chaos,0.75,2015-06-23 10:56,2015-06-23 11:41,
交流,1.42,2015-06-23 09:31,2015-06-23 10:56,
交通,0.43,2015-06-23 09:05,2015-06-23 09:31,
交通,0.80,2015-06-23 08:17,2015-06-23 09:05,
Air,1.40,2015-06-23 06:53,2015-06-23 08:17,
交通,0.35,2015-06-23 06:32,2015-06-23 06:53,
家务,0.38,2015-06-23 06:09,2015-06-23 06:32,
睡眠,5.02,2015-06-23 01:09,2015-06-23 06:10,
Chaos,5.22,2015-06-22 19:56,2015-06-23 01:09,
家务,2.23,2015-06-22 17:42,2015-06-22 19:56,
睡眠,3.02,2015-06-22 14:42,2015-06-22 17:43,
家务,1.60,2015-06-22 13:06,2015-06-22 14:42,
交通,0.55,2015-06-22 12:33,2015-06-22 13:06,
用餐,0.80,2015-06-22 11:45,2015-06-22 12:33,
交通,0.07,2015-06-22 11:41,2015-06-22 11:45,
家务,0.98,2015-06-22 10:42,2015-06-22 11:41,
交通,2.28,2015-06-22 08:25,2015-06-22 10:42,
家务,1.63,2015-06-22 06:47,2015-06-22 08:25,
睡眠,6.97,2015-06-21 23:49,2015-06-22 06:47,
Chaos,2.17,2015-06-21 21:39,2015-06-21 23:49,
家务,2.98,2015-06-21 18:40,2015-06-21 21:39,
交通,1.75,2015-06-21 16:55,2015-06-21 18:40,
运动,2.18,2015-06-21 14:44,2015-06-21 16:55,
交通,1.57,2015-06-21 13:10,2015-06-21 14:44,
家务,0.23,2015-06-21 12:56,2015-06-21 13:10,
用餐,0.78,2015-06-21 12:09,2015-06-21 12:56,
家务,3.45,2015-06-21 08:42,2015-06-21 12:09,
交通,0.23,2015-06-21 08:28,2015-06-21 08:42,
家务,0.87,2015-06-21 07:36,2015-06-21 08:28,
睡眠,8.78,2015-06-20 22:49,2015-06-21 07:36,
Chaos,1.90,2015-06-20 20:55,2015-06-20 22:49,
用餐,1.67,2015-06-20 19:15,2015-06-20 20:55,
Chaos,2.28,2015-06-20 16:58,2015-06-20 19:15,
睡眠,2.25,2015-06-20 14:43,2015-06-20 16:58,
交通,0.58,2015-06-20 14:08,2015-06-20 14:43,
用餐,1.50,2015-06-20 12:38,2015-06-20 14:08,
交通,0.33,2015-06-20 12:18,2015-06-20 12:38,
家务,0.70,2015-06-20 11:36,2015-06-20 12:18,
交通,2.68,2015-06-20 08:55,2015-06-20 11:36,
家务,1.52,2015-06-20 07:24,2015-06-20 08:55,
睡眠,6.15,2015-06-20 01:15,2015-06-20 07:24,
Chaos,2.78,2015-06-19 22:28,2015-06-20 01:15,
家务,0.17,2015-06-19 22:18,2015-06-19 22:28,
家务,1.33,2015-06-19 20:58,2015-06-19 22:18,
交通,0.70,2015-06-19 20:16,2015-06-19 20:58,
Air,1.47,2015-06-19 18:48,2015-06-19 20:16,
Chaos,1.37,2015-06-19 17:26,2015-06-19 18:48,
交通,0.97,2015-06-19 16:28,2015-06-19 17:26,
Chaos,0.15,2015-06-19 16:19,2015-06-19 16:28,
Pt0,0.60,2015-06-19 15:43,2015-06-19 16:19,
Chaos,0.13,2015-06-19 15:35,2015-06-19 15:43,
Pt0,0.73,2015-06-19 14:51,2015-06-19 15:35,
Chaos,0.20,2015-06-19 14:39,2015-06-19 14:51,
交通,0.33,2015-06-19 14:19,2015-06-19 14:39,
阅读,1.57,2015-06-19 12:45,2015-06-19 14:19,
交通,0.12,2015-06-19 12:38,2015-06-19 12:45,
用餐,0.32,2015-06-19 12:19,2015-06-19 12:38,
交通,0.17,2015-06-19 12:09,2015-06-19 12:19,
Chaos,0.68,2015-06-19 11:28,2015-06-19 12:09,
上网,0.27,2015-06-19 11:12,2015-06-19 11:28,
OBP,0.55,2015-06-19 10:39,2015-06-19 11:12,
交流,0.37,2015-06-19 10:17,2015-06-19 10:39,
Chaos,0.17,2015-06-19 10:07,2015-06-19 10:17,
Chaos,1.15,2015-06-19 08:58,2015-06-19 10:07,
交通,0.32,2015-06-19 08:39,2015-06-19 08:58,
家务,0.45,2015-06-19 08:12,2015-06-19 08:39,
睡眠,6.48,2015-06-19 01:43,2015-06-19 08:12,
Chaos,0.77,2015-06-19 00:57,2015-06-19 01:43,
家务,1.63,2015-06-18 23:19,2015-06-19 00:57,
交通,0.28,2015-06-18 23:02,2015-06-18 23:19,
Chaos,0.23,2015-06-18 22:48,2015-06-18 23:02,
Pt0,1.78,2015-06-18 21:01,2015-06-18 22:48,
Chaos,0.15,2015-06-18 20:52,2015-06-18 21:01,
交通,0.60,2015-06-18 20:16,2015-06-18 20:52,
购物,0.50,2015-06-18 19:46,2015-06-18 20:16,
用餐,0.65,2015-06-18 19:07,2015-06-18 19:46,
交通,0.28,2015-06-18 18:50,2015-06-18 19:07,
交通,0.40,2015-06-18 18:26,2015-06-18 18:50,
Pt0,1.32,2015-06-18 17:07,2015-06-18 18:26,
Chaos,0.33,2015-06-18 16:47,2015-06-18 17:07,
Pt0,0.88,2015-06-18 15:54,2015-06-18 16:47,
Chaos,0.12,2015-06-18 15:47,2015-06-18 15:54,
Pt0,1.05,2015-06-18 14:44,2015-06-18 15:47,
交通,0.28,2015-06-18 14:27,2015-06-18 14:44,
Chaos,1.25,2015-06-18 13:12,2015-06-18 14:27,
交通,0.10,2015-06-18 13:06,2015-06-18 13:12,
用餐,0.20,2015-06-18 12:54,2015-06-18 13:06,
交通,0.27,2015-06-18 12:38,2015-06-18 12:54,
Chaos,0.45,2015-06-18 12:11,2015-06-18 12:38,
Pt0,0.70,2015-06-18 11:29,2015-06-18 12:11,
工作,2.05,2015-06-18 09:26,2015-06-18 11:29,
交通,0.50,2015-06-18 08:56,2015-06-18 09:26,
用餐,0.25,2015-06-18 08:41,2015-06-18 08:56,
交通,0.37,2015-06-18 08:19,2015-06-18 08:41,
家务,0.35,2015-06-18 07:58,2015-06-18 08:19,
睡眠,5.80,2015-06-18 02:10,2015-06-18 07:58,
Chaos,1.80,2015-06-18 00:22,2015-06-18 02:10,
交通,0.27,2015-06-18 00:06,2015-06-18 00:22,
Chaos,0.03,2015-06-18 00:04,2015-06-18 00:06,
Pt0,1.47,2015-06-17 22:36,2015-06-18 00:04,
OBP,2.33,2015-06-17 20:16,2015-06-17 22:36,
交流,0.77,2015-06-17 19:30,2015-06-17 20:16,
交通,0.08,2015-06-17 19:25,2015-06-17 19:30,
用餐,0.72,2015-06-17 18:42,2015-06-17 19:25,
Chaos,0.12,2015-06-17 18:35,2015-06-17 18:42,
Pt0,0.30,2015-06-17 18:17,2015-06-17 18:35,
学习,0.63,2015-06-17 17:39,2015-06-17 18:17,
交流,1.52,2015-06-17 16:08,2015-06-17 17:39,
学习,0.50,2015-06-17 15:38,2015-06-17 16:08,
上网,0.82,2015-06-17 14:49,2015-06-17 15:38,
上网,0.18,2015-06-17 14:38,2015-06-17 14:49,
Chaos,0.18,2015-06-17 14:27,2015-06-17 14:38,
交通,0.30,2015-06-17 14:09,2015-06-17 14:27,
Chaos,1.12,2015-06-17 13:02,2015-06-17 14:09,
交通,0.13,2015-06-17 12:54,2015-06-17 13:02,
用餐,0.37,2015-06-17 12:32,2015-06-17 12:54,
交通,0.22,2015-06-17 12:19,2015-06-17 12:32,
学习,0.28,2015-06-17 12:02,2015-06-17 12:19,
GDG,0.25,2015-06-17 11:47,2015-06-17 12:02,
学习,0.22,2015-06-17 11:34,2015-06-17 11:47,
上网,0.32,2015-06-17 11:15,2015-06-17 11:34,
Chaos,0.52,2015-06-17 10:44,2015-06-17 11:15,
交流,0.40,2015-06-17 10:20,2015-06-17 10:44,
GDG,0.67,2015-06-17 09:40,2015-06-17 10:20,
Chaos,0.32,2015-06-17 09:21,2015-06-17 09:40,
用餐,0.38,2015-06-17 08:58,2015-06-17 09:21,
Chaos,0.07,2015-06-17 08:54,2015-06-17 08:58,
交通,0.30,2015-06-17 08:36,2015-06-17 08:54,
家务,0.45,2015-06-17 08:09,2015-06-17 08:36,
睡眠,6.12,2015-06-17 02:02,2015-06-17 08:09,
Chaos,1.35,2015-06-17 00:41,2015-06-17 02:02,
交通,0.07,2015-06-17 00:37,2015-06-17 00:41,
Chaos,0.57,2015-06-17 00:03,2015-06-17 00:37,
交通,0.35,2015-06-16 23:42,2015-06-17 00:03,
用餐,1.60,2015-06-16 22:06,2015-06-16 23:42,
交通,0.23,2015-06-16 21:52,2015-06-16 22:06,
交流,2.20,2015-06-16 19:40,2015-06-16 21:52,
交通,0.75,2015-06-16 18:55,2015-06-16 19:40,
Chaos,0.80,2015-06-16 18:07,2015-06-16 18:55,
GDG,0.50,2015-06-16 17:37,2015-06-16 18:07,
Chaos,0.55,2015-06-16 17:04,2015-06-16 17:37,
OBP,1.93,2015-06-16 15:08,2015-06-16 17:04,
Chaos,0.17,2015-06-16 14:58,2015-06-16 15:08,
交流,0.10,2015-06-16 14:52,2015-06-16 14:58,
交通,0.40,2015-06-16 14:28,2015-06-16 14:52,
Chaos,0.95,2015-06-16 13:31,2015-06-16 14:28,
交通,0.15,2015-06-16 13:22,2015-06-16 13:31,
用餐,0.38,2015-06-16 12:59,2015-06-16 13:22,
交通,0.22,2015-06-16 12:46,2015-06-16 12:59,
Chaos,0.53,2015-06-16 12:14,2015-06-16 12:46,
GDG,0.32,2015-06-16 11:55,2015-06-16 12:14,
Chaos,1.17,2015-06-16 10:45,2015-06-16 11:55,
交流,1.18,2015-06-16 09:34,2015-06-16 10:45,
交通,0.27,2015-06-16 09:18,2015-06-16 09:34,
家务,0.23,2015-06-16 09:04,2015-06-16 09:18,
睡眠,8.23,2015-06-16 00:50,2015-06-16 09:04,
Chaos,2.38,2015-06-15 22:27,2015-06-16 00:50,
交通,0.33,2015-06-15 22:07,2015-06-15 22:27,
GDG,1.33,2015-06-15 20:47,2015-06-15 22:07,
Chaos,0.53,2015-06-15 20:15,2015-06-15 20:47,
用餐,0.45,2015-06-15 19:48,2015-06-15 20:15,
交通,0.30,2015-06-15 19:30,2015-06-15 19:48,
购物,0.57,2015-06-15 18:56,2015-06-15 19:30,
交通,0.32,2015-06-15 18:37,2015-06-15 18:56,
Chaos,0.47,2015-06-15 18:09,2015-06-15 18:37,
Pt0,0.45,2015-06-15 17:42,2015-06-15 18:09,
Pt0,0.30,2015-06-15 17:24,2015-06-15 17:42,
Chaos,1.58,2015-06-15 15:49,2015-06-15 17:24,
GDG,0.58,2015-06-15 15:14,2015-06-15 15:49,
家务,0.50,2015-06-15 14:44,2015-06-15 15:14,
交通,0.37,2015-06-15 14:22,2015-06-15 14:44,
Chaos,1.22,2015-06-15 13:09,2015-06-15 14:22,
交通,0.12,2015-06-15 13:02,2015-06-15 13:09,
用餐,0.33,2015-06-15 12:42,2015-06-15 13:02,
交通,0.20,2015-06-15 12:30,2015-06-15 12:42,
OBP,0.47,2015-06-15 12:02,2015-06-15 12:30,
GDG,0.45,2015-06-15 11:35,2015-06-15 12:02,
Chaos,0.38,2015-06-15 11:12,2015-06-15 11:35,
GDG,0.13,2015-06-15 11:04,2015-06-15 11:12,
交流,0.80,2015-06-15 10:16,2015-06-15 11:04,
上网,0.22,2015-06-15 10:03,2015-06-15 10:16,
Chaos,0.57,2015-06-15 09:29,2015-06-15 10:03,
交通,1.28,2015-06-15 08:12,2015-06-15 09:29,
Air,1.30,2015-06-15 06:54,2015-06-15 08:12,
交通,0.37,2015-06-15 06:32,2015-06-15 06:54,
家务,0.35,2015-06-15 06:11,2015-06-15 06:32,
睡眠,5.15,2015-06-15 01:02,2015-06-15 06:11,
Chaos,0.48,2015-06-15 00:33,2015-06-15 01:02,
电影,1.62,2015-06-14 22:56,2015-06-15 00:33,
Chaos,2.08,2015-06-14 20:51,2015-06-14 22:56,
家务,0.93,2015-06-14 19:55,2015-06-14 20:51,
交通,0.30,2015-06-14 19:37,2015-06-14 19:55,
购物,0.63,2015-06-14 18:59,2015-06-14 19:37,
交通,1.03,2015-06-14 17:57,2015-06-14 18:59,
家务,0.20,2015-06-14 17:45,2015-06-14 17:57,
交通,0.22,2015-06-14 17:32,2015-06-14 17:45,
GDG,0.90,2015-06-14 16:38,2015-06-14 17:32,
Chaos,0.73,2015-06-14 15:54,2015-06-14 16:38,
交通,0.32,2015-06-14 15:35,2015-06-14 15:54,
Chaos,1.80,2015-06-14 13:47,2015-06-14 15:35,
交通,0.70,2015-06-14 13:05,2015-06-14 13:47,
用餐,1.18,2015-06-14 11:54,2015-06-14 13:05,
交通,0.58,2015-06-14 11:19,2015-06-14 11:54,
家务,2.82,2015-06-14 08:30,2015-06-14 11:19,
睡眠,7.13,2015-06-14 01:22,2015-06-14 08:30,
Chaos,1.73,2015-06-13 23:38,2015-06-14 01:22,
GDG,1.20,2015-06-13 22:26,2015-06-13 23:38,
家务,2.23,2015-06-13 20:12,2015-06-13 22:26,
运动,0.95,2015-06-13 19:15,2015-06-13 20:12,
家务,0.62,2015-06-13 18:38,2015-06-13 19:15,
用餐,0.30,2015-06-13 18:20,2015-06-13 18:38,
家务,1.12,2015-06-13 17:13,2015-06-13 18:20,
交通,0.23,2015-06-13 16:59,2015-06-13 17:13,
家务,0.53,2015-06-13 16:27,2015-06-13 16:59,
睡眠,1.87,2015-06-13 14:35,2015-06-13 16:27,
家务,0.47,2015-06-13 14:07,2015-06-13 14:35,
交通,1.68,2015-06-13 12:26,2015-06-13 14:07,
用餐,0.75,2015-06-13 11:41,2015-06-13 12:26,
学习,1.03,2015-06-13 10:39,2015-06-13 11:41,
Chaos,0.32,2015-06-13 10:20,2015-06-13 10:39,
学习,1.27,2015-06-13 09:04,2015-06-13 10:20,
交通,1.18,2015-06-13 07:53,2015-06-13 09:04,
用餐,0.23,2015-06-13 07:39,2015-06-13 07:53,
交通,0.27,2015-06-13 07:23,2015-06-13 07:39,
家务,0.23,2015-06-13 07:09,2015-06-13 07:23,
睡眠,7.90,2015-06-12 23:15,2015-06-13 07:09,
家务,0.28,2015-06-12 22:58,2015-06-12 23:15,
GDG,3.22,2015-06-12 19:45,2015-06-12 22:58,
家务,0.15,2015-06-12 19:36,2015-06-12 19:45,
交通,0.35,2015-06-12 19:15,2015-06-12 19:36,
家务,0.48,2015-06-12 18:46,2015-06-12 19:15,
用餐,0.58,2015-06-12 18:11,2015-06-12 18:46,
家务,0.83,2015-06-12 17:21,2015-06-12 18:11,
交通,0.83,2015-06-12 16:31,2015-06-12 17:21,
Chaos,0.88,2015-06-12 15:38,2015-06-12 16:31,
睡眠,0.80,2015-06-12 14:50,2015-06-12 15:38,
Chaos,0.40,2015-06-12 14:26,2015-06-12 14:50,
GDG,0.95,2015-06-12 13:30,2015-06-12 14:27,
用餐,0.22,2015-06-12 13:17,2015-06-12 13:30,
家务,0.72,2015-06-12 12:34,2015-06-12 13:17,
交通,0.57,2015-06-12 12:00,2015-06-12 12:34,
学习,2.43,2015-06-12 09:34,2015-06-12 12:00,
交通,0.08,2015-06-12 09:29,2015-06-12 09:34,
用餐,0.13,2015-06-12 09:21,2015-06-12 09:29,
交通,0.57,2015-06-12 08:47,2015-06-12 09:21,
家务,0.32,2015-06-12 08:28,2015-06-12 08:47,
睡眠,7.75,2015-06-12 00:43,2015-06-12 08:28,
家务,1.48,2015-06-11 23:14,2015-06-12 00:43,
Chaos,1.23,2015-06-11 22:00,2015-06-11 23:14,
