活动类别,持续时间,开始时间,结束时间,备注
睡眠,7.6,10/29/13 23:27,10/30/13 07:02,
阅读,0.8,10/29/13 22:37,10/29/13 23:27,
Chaos,2.5,10/29/13 20:06,10/29/13 22:37,
用餐,1.2,10/29/13 18:52,10/29/13 20:06,
交通,0.8,10/29/13 18:05,10/29/13 18:52,
Chaos,1.0,10/29/13 17:07,10/29/13 18:05,
交流,0.7,10/29/13 16:23,10/29/13 17:07,
家务,0.0,10/29/13 16:22,10/29/13 16:23,
Chaos,0.6,10/29/13 15:48,10/29/13 16:22,
交通,0.4,10/29/13 15:21,10/29/13 15:48,
Chaos,2.0,10/29/13 13:20,10/29/13 15:22,
用餐,0.8,10/29/13 12:30,10/29/13 13:20,
交通,6.6,10/29/13 05:52,10/29/13 12:30,
睡眠,4.9,10/29/13 00:59,10/29/13 05:52,
Chaos,2.0,10/28/13 22:56,10/29/13 00:59,
交通,0.4,10/28/13 22:32,10/28/13 22:56,
Chaos,2.1,10/28/13 20:25,10/28/13 22:32,
用餐,0.9,10/28/13 19:29,10/28/13 20:25,
Chaos,1.5,10/28/13 18:00,10/28/13 19:29,
工作,2.0,10/28/13 16:03,10/28/13 18:00,
Chaos,1.4,10/28/13 14:41,10/28/13 16:03,
交通,0.2,10/28/13 14:31,10/28/13 14:41,
Chaos,1.4,10/28/13 13:10,10/28/13 14:32,
用餐,0.5,10/28/13 12:38,10/28/13 13:10,
交通,0.2,10/28/13 12:23,10/28/13 12:38,
Chaos,0.9,10/28/13 11:31,10/28/13 12:23,
GDG,0.3,10/28/13 11:11,10/28/13 11:31,
Chaos,1.1,10/28/13 10:06,10/28/13 11:11,
用餐,0.6,10/28/13 09:31,10/28/13 10:06,
交通,0.3,10/28/13 09:13,10/28/13 09:31,
Chaos,0.7,10/28/13 08:32,10/28/13 09:13,
睡眠,6.8,10/28/13 01:45,10/28/13 08:32,
Chaos,0.3,10/28/13 01:28,10/28/13 01:45,
Chaos,1.8,10/27/13 23:40,10/28/13 01:29,
交通,0.1,10/27/13 23:33,10/27/13 23:40,
购物,2.2,10/27/13 21:18,10/27/13 23:33,
用餐,0.3,10/27/13 21:00,10/27/13 21:18,
交通,0.5,10/27/13 20:29,10/27/13 21:00,
电影,2.1,10/27/13 18:22,10/27/13 20:29,
GDG,1.8,10/27/13 16:35,10/27/13 18:22,
阅读,2.0,10/27/13 14:38,10/27/13 16:35,
交通,0.7,10/27/13 13:58,10/27/13 14:38,
用餐,1.5,10/27/13 12:30,10/27/13 13:58,
交通,0.7,10/27/13 11:47,10/27/13 12:30,
Chaos,0.8,10/27/13 11:01,10/27/13 11:47,
用餐,0.9,10/27/13 10:06,10/27/13 11:01,
Chaos,1.7,10/27/13 08:24,10/27/13 10:06,
睡眠,7.1,10/27/13 01:20,10/27/13 08:24,
Chaos,2.4,10/26/13 22:55,10/27/13 01:20,
交通,1.1,10/26/13 21:46,10/26/13 22:55,
用餐,0.7,10/26/13 21:05,10/26/13 21:46,
交流,1.3,10/26/13 19:45,10/26/13 21:05,
交通,0.9,10/26/13 18:53,10/26/13 19:45,
GDG,2.4,10/26/13 16:31,10/26/13 18:53,
交通,1.1,10/26/13 15:26,10/26/13 16:31,
Chaos,0.4,10/26/13 15:00,10/26/13 15:26,
购物,1.9,10/26/13 13:09,10/26/13 15:00,
Chaos,1.5,10/26/13 11:38,10/26/13 13:09,
用餐,0.5,10/26/13 11:09,10/26/13 11:38,
交通,0.5,10/26/13 10:37,10/26/13 11:09,
Chaos,1.7,10/26/13 08:55,10/26/13 10:37,
睡眠,6.5,10/26/13 02:27,10/26/13 08:55,
Chaos,0.9,10/26/13 01:34,10/26/13 02:27,
交通,0.3,10/26/13 01:14,10/26/13 01:34,
Chaos,2.8,10/25/13 22:28,10/26/13 01:14,
交通,0.5,10/25/13 21:56,10/25/13 22:28,
交流,2.0,10/25/13 19:58,10/25/13 21:56,
Chaos,1.0,10/25/13 19:00,10/25/13 19:58,
交通,1.0,10/25/13 17:58,10/25/13 19:00,
交通,2.0,10/25/13 15:55,10/25/13 17:58,
交流,2.0,10/25/13 13:55,10/25/13 15:55,
交通,1.9,10/25/13 11:59,10/25/13 13:55,
Chaos,1.8,10/25/13 10:12,10/25/13 11:59,
用餐,1.1,10/25/13 09:04,10/25/13 10:12,
Chaos,0.4,10/25/13 08:38,10/25/13 09:04,
睡眠,8.0,10/25/13 00:37,10/25/13 08:38,
Chaos,1.1,10/24/13 23:31,10/25/13 00:37,
交通,0.4,10/24/13 23:08,10/24/13 23:31,
Chaos,0.6,10/24/13 22:30,10/24/13 23:08,
工作,0.6,10/24/13 21:55,10/24/13 22:30,
O.B.P,1.7,10/24/13 20:14,10/24/13 21:55,
用餐,1.0,10/24/13 19:12,10/24/13 20:14,
Chaos,1.3,10/24/13 17:55,10/24/13 19:12,
工作,1.1,10/24/13 16:51,10/24/13 17:55,
Chaos,3.0,10/24/13 13:52,10/24/13 16:51,
用餐,2.0,10/24/13 11:53,10/24/13 13:52,
交流,1.0,10/24/13 10:52,10/24/13 11:53,
Chaos,0.4,10/24/13 10:27,10/24/13 10:52,
GDG,0.9,10/24/13 09:34,10/24/13 10:27,
交通,0.4,10/24/13 09:08,10/24/13 09:34,
Chaos,0.4,10/24/13 08:42,10/24/13 09:08,
睡眠,8.0,10/24/13 00:40,10/24/13 08:42,
阅读,0.3,10/24/13 00:24,10/24/13 00:40,
电影,2.1,10/23/13 22:20,10/24/13 00:24,
Chaos,1.1,10/23/13 21:16,10/23/13 22:20,
O.B.P,1.0,10/23/13 20:15,10/23/13 21:16,
用餐,0.9,10/23/13 19:19,10/23/13 20:15,
Chaos,0.5,10/23/13 18:49,10/23/13 19:19,
GDG,0.6,10/23/13 18:12,10/23/13 18:49,
Chaos,3.8,10/23/13 14:27,10/23/13 18:12,
交通,0.2,10/23/13 14:17,10/23/13 14:27,
Chaos,2.0,10/23/13 12:17,10/23/13 14:17,
交流,0.5,10/23/13 11:49,10/23/13 12:17,
工作,0.6,10/23/13 11:16,10/23/13 11:49,
Chaos,0.3,10/23/13 10:56,10/23/13 11:16,
GDG,1.2,10/23/13 09:44,10/23/13 10:56,
用餐,0.6,10/23/13 09:07,10/23/13 09:44,
交通,0.2,10/23/13 08:54,10/23/13 09:07,
Chaos,0.5,10/23/13 08:23,10/23/13 08:54,
睡眠,8.1,10/23/13 00:20,10/23/13 08:23,
Chaos,1.7,10/22/13 22:39,10/23/13 00:20,
交通,0.4,10/22/13 22:12,10/22/13 22:39,
Chaos,0.2,10/22/13 22:00,10/22/13 22:12,
O.B.P,1.0,10/22/13 20:59,10/22/13 22:00,
Chaos,1.0,10/22/13 19:59,10/22/13 20:59,
用餐,1.0,10/22/13 18:59,10/22/13 19:59,
Chaos,0.3,10/22/13 18:42,10/22/13 18:59,
GDG,2.1,10/22/13 16:37,10/22/13 18:42,
Pt0,1.8,10/22/13 14:47,10/22/13 16:37,
交通,0.6,10/22/13 14:13,10/22/13 14:47,
Chaos,1.1,10/22/13 13:06,10/22/13 14:13,
交流,1.8,10/22/13 11:21,10/22/13 13:06,
Chaos,1.4,10/22/13 10:00,10/22/13 11:21,
用餐,0.6,10/22/13 09:21,10/22/13 10:00,
交通,0.3,10/22/13 09:00,10/22/13 09:21,
Chaos,0.8,10/22/13 08:15,10/22/13 09:01,
睡眠,2.5,10/22/13 05:43,10/22/13 08:15,
睡眠,4.6,10/22/13 01:10,10/22/13 05:43,
Chaos,2.7,10/21/13 22:26,10/22/13 01:10,
Chaos,0.3,10/21/13 22:10,10/21/13 22:26,
GDG,0.9,10/21/13 21:13,10/21/13 22:10,
Chaos,0.9,10/21/13 20:22,10/21/13 21:13,
用餐,1.2,10/21/13 19:07,10/21/13 20:22,
Chaos,0.3,10/21/13 18:49,10/21/13 19:07,
工作,1.6,10/21/13 17:11,10/21/13 18:49,
Chaos,0.8,10/21/13 16:25,10/21/13 17:11,
交流,1.9,10/21/13 14:34,10/21/13 16:25,
Chaos,0.1,10/21/13 14:29,10/21/13 14:34,
交通,0.2,10/21/13 14:18,10/21/13 14:29,
Chaos,1.1,10/21/13 13:11,10/21/13 14:18,
用餐,1.2,10/21/13 12:00,10/21/13 13:11,
Pt0,0.2,10/21/13 11:45,10/21/13 12:00,
Chaos,0.8,10/21/13 10:57,10/21/13 11:45,
O.B.P,0.9,10/21/13 10:03,10/21/13 10:57,
用餐,0.9,10/21/13 09:06,10/21/13 10:03,
交通,0.2,10/21/13 08:51,10/21/13 09:06,
睡眠,8.3,10/21/13 00:32,10/21/13 08:51,
交通,0.8,10/20/13 23:47,10/21/13 00:32,
Chaos,3.5,10/20/13 20:14,10/20/13 23:47,
交通,0.3,10/20/13 19:56,10/20/13 20:14,
Chaos,1.6,10/20/13 18:21,10/20/13 19:56,
用餐,0.9,10/20/13 17:26,10/20/13 18:21,
O.B.P,0.7,10/20/13 16:42,10/20/13 17:26,
Chaos,0.6,10/20/13 16:09,10/20/13 16:42,
阅读,3.8,10/20/13 12:22,10/20/13 16:09,
用餐,1.0,10/20/13 11:21,10/20/13 12:22,
交通,0.7,10/20/13 10:41,10/20/13 11:21,
Chaos,2.1,10/20/13 08:35,10/20/13 10:41,
睡眠,7.8,10/20/13 00:47,10/20/13 08:35,
Chaos,2.0,10/19/13 22:44,10/20/13 00:47,
交流,5.2,10/19/13 17:35,10/19/13 22:44,
交通,1.6,10/19/13 15:57,10/19/13 17:35,
O.B.P,1.3,10/19/13 14:37,10/19/13 15:57,
O.B.P,0.9,10/19/13 13:44,10/19/13 14:37,
Chaos,0.7,10/19/13 13:01,10/19/13 13:44,
阅读,0.8,10/19/13 12:16,10/19/13 13:01,
Chaos,1.3,10/19/13 10:58,10/19/13 12:16,
用餐,0.5,10/19/13 10:30,10/19/13 10:58,
Chaos,1.4,10/19/13 09:04,10/19/13 10:30,
睡眠,7.7,10/19/13 01:25,10/19/13 09:05,
Chaos,2.3,10/18/13 23:06,10/19/13 01:25,
交通,0.2,10/18/13 22:53,10/18/13 23:06,
用餐,0.6,10/18/13 22:20,10/18/13 22:53,
Chaos,0.2,10/18/13 22:07,10/18/13 22:20,
电影,2.6,10/18/13 19:32,10/18/13 22:07,
交通,0.2,10/18/13 19:18,10/18/13 19:32,
Pt0,1.8,10/18/13 17:31,10/18/13 19:18,
Pt0,0.8,10/18/13 16:45,10/18/13 17:31,
工作,2.2,10/18/13 14:30,10/18/13 16:45,
交通,0.2,10/18/13 14:15,10/18/13 14:30,
Chaos,1.9,10/18/13 12:19,10/18/13 14:15,
交通,0.2,10/18/13 12:09,10/18/13 12:19,
Chaos,1.1,10/18/13 11:03,10/18/13 12:09,
GDG,0.9,10/18/13 10:09,10/18/13 11:03,
用餐,1.1,10/18/13 09:01,10/18/13 10:09,
交通,0.2,10/18/13 08:47,10/18/13 09:01,
Chaos,0.4,10/18/13 08:23,10/18/13 08:47,
睡眠,6.8,10/18/13 01:33,10/18/13 08:23,
Chaos,4.3,10/17/13 21:15,10/18/13 01:33,
交通,0.3,10/17/13 20:59,10/17/13 21:15,
Chaos,1.0,10/17/13 19:58,10/17/13 20:59,
用餐,0.8,10/17/13 19:13,10/17/13 19:58,
Chaos,0.1,10/17/13 19:06,10/17/13 19:13,
交流,0.7,10/17/13 18:25,10/17/13 19:06,
Pt0,1.5,10/17/13 16:58,10/17/13 18:25,
工作,2.1,10/17/13 14:50,10/17/13 16:58,
Chaos,1.4,10/17/13 13:29,10/17/13 14:50,
用餐,1.2,10/17/13 12:14,10/17/13 13:29,
交流,1.4,10/17/13 10:53,10/17/13 12:14,
Chaos,0.4,10/17/13 10:26,10/17/13 10:53,
工作,0.2,10/17/13 10:13,10/17/13 10:26,
Chaos,0.9,10/17/13 09:21,10/17/13 10:13,
用餐,0.7,10/17/13 08:40,10/17/13 09:21,
Chaos,0.8,10/17/13 07:55,10/17/13 08:40,
睡眠,7.7,10/17/13 00:12,10/17/13 07:55,
电影,2.9,10/16/13 21:19,10/17/13 00:12,
交通,0.2,10/16/13 21:06,10/16/13 21:19,
Chaos,1.0,10/16/13 20:04,10/16/13 21:06,
用餐,0.6,10/16/13 19:29,10/16/13 20:04,
Chaos,0.2,10/16/13 19:16,10/16/13 19:29,
GDG,1.3,10/16/13 17:59,10/16/13 19:16,
Pt0,0.4,10/16/13 17:37,10/16/13 17:59,
交流,2.7,10/16/13 14:58,10/16/13 17:37,
Chaos,1.1,10/16/13 13:53,10/16/13 14:58,
用餐,1.6,10/16/13 12:19,10/16/13 13:53,
交流,1.6,10/16/13 10:40,10/16/13 12:19,
Chaos,0.1,10/16/13 10:33,10/16/13 10:40,
交流,0.2,10/16/13 10:19,10/16/13 10:33,
Chaos,0.4,10/16/13 09:52,10/16/13 10:19,
用餐,0.5,10/16/13 09:23,10/16/13 09:52,
交通,0.3,10/16/13 09:03,10/16/13 09:22,
Chaos,0.4,10/16/13 08:41,10/16/13 09:03,
睡眠,6.7,10/16/13 01:58,10/16/13 08:41,
Chaos,2.0,10/16/13 00:01,10/16/13 01:58,
交通,0.1,10/15/13 23:54,10/16/13 00:01,
Chaos,0.3,10/15/13 23:33,10/15/13 23:54,
工作,5.8,10/15/13 17:45,10/15/13 23:33,
Chaos,0.2,10/15/13 17:36,10/15/13 17:45,
Pt0,0.8,10/15/13 16:48,10/15/13 17:36,
Chaos,0.5,10/15/13 16:19,10/15/13 16:48,
Pt0,1.9,10/15/13 14:28,10/15/13 16:19,
交通,0.2,10/15/13 14:16,10/15/13 14:28,
Chaos,1.2,10/15/13 13:01,10/15/13 14:16,
用餐,0.6,10/15/13 12:26,10/15/13 13:01,
交通,0.5,10/15/13 11:58,10/15/13 12:26,
Pt0,1.0,10/15/13 11:00,10/15/13 11:58,
GDG,1.5,10/15/13 09:31,10/15/13 11:00,
用餐,0.5,10/15/13 09:00,10/15/13 09:31,
交通,0.3,10/15/13 08:43,10/15/13 09:00,
Chaos,0.4,10/15/13 08:19,10/15/13 08:43,
睡眠,5.9,10/15/13 02:22,10/15/13 08:19,
Chaos,3.2,10/14/13 23:08,10/15/13 02:22,
交通,0.2,10/14/13 22:53,10/14/13 23:08,
Chaos,0.0,10/14/13 22:51,10/14/13 22:53,
Pt0,1.1,10/14/13 21:44,10/14/13 22:51,
学习,0.3,10/14/13 21:25,10/14/13 21:44,
GDG,0.4,10/14/13 20:58,10/14/13 21:25,
Chaos,0.2,10/14/13 20:48,10/14/13 20:58,
用餐,0.9,10/14/13 19:57,10/14/13 20:48,
工作,2.1,10/14/13 17:49,10/14/13 19:57,
Chaos,0.5,10/14/13 17:17,10/14/13 17:49,
交流,0.5,10/14/13 16:49,10/14/13 17:17,
Chaos,0.5,10/14/13 16:19,10/14/13 16:49,
交流,0.5,10/14/13 15:47,10/14/13 16:19,
交流,1.5,10/14/13 14:20,10/14/13 15:47,
交通,0.3,10/14/13 14:02,10/14/13 14:20,
Chaos,1.0,10/14/13 13:04,10/14/13 14:02,
用餐,0.7,10/14/13 12:22,10/14/13 13:04,
Chaos,0.2,10/14/13 12:10,10/14/13 12:22,
工作,0.4,10/14/13 11:48,10/14/13 12:10,
Chaos,2.1,10/14/13 09:43,10/14/13 11:48,
用餐,0.4,10/14/13 09:16,10/14/13 09:43,
交通,0.3,10/14/13 08:58,10/14/13 09:16,
睡眠,6.6,10/14/13 02:23,10/14/13 08:58,
Chaos,1.6,10/14/13 00:49,10/14/13 02:23,
交通,0.3,10/14/13 00:32,10/14/13 00:49,
Chaos,0.2,10/14/13 00:17,10/14/13 00:32,
工作,3.6,10/13/13 20:40,10/14/13 00:17,
交流,3.7,10/13/13 16:57,10/13/13 20:40,
交流,3.0,10/13/13 13:55,10/13/13 16:58,
交通,1.1,10/13/13 12:48,10/13/13 13:55,
Chaos,0.3,10/13/13 12:27,10/13/13 12:48,
GDG,1.6,10/13/13 10:50,10/13/13 12:28,
用餐,0.2,10/13/13 10:40,10/13/13 10:50,
Chaos,1.1,10/13/13 09:31,10/13/13 10:40,
睡眠,7.1,10/13/13 02:26,10/13/13 09:31,
Chaos,1.4,10/13/13 01:04,10/13/13 02:26,
交通,0.2,10/13/13 00:52,10/13/13 01:04,
Chaos,0.1,10/13/13 00:45,10/13/13 00:52,
GDG,3.2,10/12/13 21:33,10/13/13 00:45,
Chaos,0.2,10/12/13 21:24,10/12/13 21:33,
GDG,3.1,10/12/13 18:20,10/12/13 21:24,
Chaos,0.4,10/12/13 17:57,10/12/13 18:20,
用餐,0.9,10/12/13 17:06,10/12/13 17:57,
Chaos,1.0,10/12/13 16:03,10/12/13 17:06,
GDG,0.9,10/12/13 15:10,10/12/13 16:03,
Chaos,0.2,10/12/13 14:59,10/12/13 15:10,
阅读,0.4,10/12/13 14:35,10/12/13 14:59,
阅读,2.1,10/12/13 12:30,10/12/13 14:35,
Chaos,0.7,10/12/13 11:48,10/12/13 12:30,
阅读,0.5,10/12/13 11:20,10/12/13 11:48,
Chaos,0.4,10/12/13 10:56,10/12/13 11:20,
用餐,1.1,10/12/13 09:48,10/12/13 10:56,
交通,0.3,10/12/13 09:28,10/12/13 09:48,
Chaos,1.8,10/12/13 07:43,10/12/13 09:28,
睡眠,5.9,10/12/13 01:48,10/12/13 07:43,
Chaos,1.3,10/12/13 00:28,10/12/13 01:48,
交通,0.3,10/12/13 00:12,10/12/13 00:28,
学习,0.8,10/11/13 23:22,10/12/13 00:12,
学习,1.0,10/11/13 22:19,10/11/13 23:22,
Chaos,0.9,10/11/13 21:23,10/11/13 22:19,
学习,0.8,10/11/13 20:34,10/11/13 21:23,
Chaos,0.7,10/11/13 19:53,10/11/13 20:34,
用餐,0.9,10/11/13 19:00,10/11/13 19:53,
Chaos,0.7,10/11/13 18:19,10/11/13 19:00,
Pt0,1.0,10/11/13 17:20,10/11/13 18:19,
Chaos,0.5,10/11/13 16:48,10/11/13 17:20,
工作,0.4,10/11/13 16:21,10/11/13 16:48,
交流,0.2,10/11/13 16:06,10/11/13 16:21,
工作,1.4,10/11/13 14:43,10/11/13 16:06,
学习,0.1,10/11/13 14:38,10/11/13 14:43,
Chaos,0.2,10/11/13 14:28,10/11/13 14:38,
交通,0.2,10/11/13 14:16,10/11/13 14:28,
工作,1.7,10/11/13 12:33,10/11/13 14:16,
用餐,0.4,10/11/13 12:08,10/11/13 12:33,
Chaos,0.2,10/11/13 11:54,10/11/13 12:08,
GDG,2.1,10/11/13 09:46,10/11/13 11:54,
用餐,1.2,10/11/13 08:35,10/11/13 09:46,
交通,0.2,10/11/13 08:20,10/11/13 08:35,
Chaos,0.4,10/11/13 07:56,10/11/13 08:20,
睡眠,6.5,10/11/13 01:25,10/11/13 07:56,
Chaos,0.9,10/11/13 00:25,10/11/13 01:20,
交通,0.3,10/11/13 00:06,10/11/13 00:25,
GDG,2.1,10/10/13 22:00,10/11/13 00:05,
Chaos,0.1,10/10/13 21:57,10/10/13 22:00,
GDG,1.1,10/10/13 20:52,10/10/13 21:57,
Chaos,0.4,10/10/13 20:25,10/10/13 20:52,
Pt0,0.4,10/10/13 20:00,10/10/13 20:25,
Chaos,0.2,10/10/13 19:45,10/10/13 20:00,
用餐,0.6,10/10/13 19:09,10/10/13 19:45,
Chaos,0.8,10/10/13 18:23,10/10/13 19:09,
Pt0,1.0,10/10/13 17:25,10/10/13 18:23,
Chaos,0.7,10/10/13 16:42,10/10/13 17:25,
工作,0.4,10/10/13 16:19,10/10/13 16:42,
工作,2.0,10/10/13 14:20,10/10/13 16:19,
Chaos,1.2,10/10/13 13:07,10/10/13 14:20,
用餐,0.9,10/10/13 12:13,10/10/13 13:07,
交流,1.3,10/10/13 10:53,10/10/13 12:13,
Chaos,0.0,10/10/13 10:51,10/10/13 10:53,
GDG,0.4,10/10/13 10:29,10/10/13 10:51,
Chaos,0.6,10/10/13 09:53,10/10/13 10:29,
用餐,1.2,10/10/13 08:41,10/10/13 09:53,
交通,0.2,10/10/13 08:28,10/10/13 08:41,
Chaos,0.9,10/10/13 07:37,10/10/13 08:28,
睡眠,6.3,10/10/13 01:17,10/10/13 07:37,
阅读,0.6,10/10/13 00:43,10/10/13 01:17,
电影,1.1,10/09/13 23:35,10/10/13 00:43,
交通,0.3,10/09/13 23:17,10/09/13 23:35,
工作,1.2,10/09/13 22:02,10/09/13 23:17,
学习,1.3,10/09/13 20:44,10/09/13 22:02,
Chaos,0.1,10/09/13 20:38,10/09/13 20:44,
学习,0.2,10/09/13 20:23,10/09/13 20:38,
Chaos,0.4,10/09/13 20:00,10/09/13 20:23,
用餐,0.9,10/09/13 19:05,10/09/13 20:00,
工作,0.4,10/09/13 18:39,10/09/13 19:05,
Chaos,1.0,10/09/13 17:36,10/09/13 18:39,
工作,1.5,10/09/13 16:07,10/09/13 17:36,
工作,1.2,10/09/13 14:54,10/09/13 16:07,
Chaos,0.6,10/09/13 14:21,10/09/13 14:54,
交通,0.2,10/09/13 14:11,10/09/13 14:21,
Chaos,0.8,10/09/13 13:25,10/09/13 14:11,
用餐,1.0,10/09/13 12:22,10/09/13 13:25,
交通,0.2,10/09/13 12:10,10/09/13 12:22,
Chaos,0.1,10/09/13 12:01,10/09/13 12:09,
交流,2.0,10/09/13 10:10,10/09/13 12:07,
GDG,0.6,10/09/13 09:31,10/09/13 10:10,
用餐,0.9,10/09/13 08:40,10/09/13 09:31,
交通,0.3,10/09/13 08:22,10/09/13 08:40,
阅读,1.0,10/09/13 07:23,10/09/13 08:22,
睡眠,6.7,10/09/13 00:42,10/09/13 07:23,
阅读,1.4,10/08/13 23:16,10/09/13 00:42,
Chaos,0.9,10/08/13 22:23,10/08/13 23:16,
交通,0.2,10/08/13 22:12,10/08/13 22:23,
用餐,0.5,10/08/13 21:44,10/08/13 22:12,
家务,0.7,10/08/13 21:00,10/08/13 21:44,
交通,0.1,10/08/13 20:55,10/08/13 21:00,
家务,0.9,10/08/13 20:01,10/08/13 20:55,
交通,0.7,10/08/13 19:17,10/08/13 20:01,
Chaos,1.5,10/08/13 17:49,10/08/13 19:17,
交流,0.7,10/08/13 17:05,10/08/13 17:49,
Chaos,0.8,10/08/13 16:15,10/08/13 17:05,
工作,0.3,10/08/13 15:56,10/08/13 16:15,
Chaos,1.2,10/08/13 14:41,10/08/13 15:56,
用餐,2.1,10/08/13 12:37,10/08/13 14:41,
交通,4.4,10/08/13 08:13,10/08/13 12:37,
Chaos,0.6,10/08/13 07:35,10/08/13 08:13,
交通,1.0,10/08/13 06:32,10/08/13 07:35,
睡眠,6.1,10/08/13 00:27,10/08/13 06:32,
阅读,2.2,10/07/13 22:16,10/08/13 00:27,
家务,0.8,10/07/13 21:27,10/07/13 22:16,
家务,1.2,10/07/13 20:17,10/07/13 21:27,
交通,0.0,10/07/13 20:15,10/07/13 20:17,
用餐,0.8,10/07/13 19:27,10/07/13 20:15,
交通,0.4,10/07/13 19:02,10/07/13 19:27,
Chaos,0.9,10/07/13 18:05,10/07/13 19:02,
GDG,2.2,10/07/13 15:54,10/07/13 18:05,
工作,1.4,10/07/13 14:29,10/07/13 15:54,
Chaos,1.9,10/07/13 12:38,10/07/13 14:29,
交通,0.0,10/07/13 12:37,10/07/13 12:38,
用餐,0.3,10/07/13 12:19,10/07/13 12:37,
交通,0.2,10/07/13 12:07,10/07/13 12:19,
Chaos,0.9,10/07/13 11:15,10/07/13 12:07,
交流,1.4,10/07/13 09:54,10/07/13 11:15,
用餐,1.0,10/07/13 08:54,10/07/13 09:54,
Chaos,1.0,10/07/13 07:53,10/07/13 08:54,
睡眠,7.1,10/07/13 00:46,10/07/13 07:53,
电影,3.6,10/06/13 21:09,10/07/13 00:46,
Chaos,1.4,10/06/13 19:43,10/06/13 21:09,
交通,0.0,10/06/13 19:41,10/06/13 19:43,
用餐,1.7,10/06/13 17:58,10/06/13 19:41,
Chaos,1.0,10/06/13 16:58,10/06/13 17:58,
睡眠,4.1,10/06/13 12:55,10/06/13 16:59,
电影,0.8,10/06/13 12:08,10/06/13 12:55,
用餐,0.7,10/06/13 11:27,10/06/13 12:08,
交通,0.4,10/06/13 11:04,10/06/13 11:27,
Chaos,2.5,10/06/13 08:35,10/06/13 11:04,
睡眠,7.7,10/06/13 00:51,10/06/13 08:35,
阅读,3.8,10/05/13 21:02,10/06/13 00:51,
Chaos,1.5,10/05/13 19:34,10/05/13 21:02,
用餐,4.2,10/05/13 15:22,10/05/13 19:34,
交通,1.2,10/05/13 14:09,10/05/13 15:22,
家务,3.3,10/05/13 10:49,10/05/13 14:09,
家务,0.4,10/05/13 10:22,10/05/13 10:49,
Chaos,2.5,10/05/13 07:52,10/05/13 10:22,
睡眠,7.0,10/05/13 00:50,10/05/13 07:52,
电影,1.3,10/04/13 23:32,10/05/13 00:50,
Chaos,3.9,10/04/13 19:36,10/04/13 23:32,
交通,0.1,10/04/13 19:29,10/04/13 19:36,
家务,0.8,10/04/13 18:43,10/04/13 19:29,
用餐,0.4,10/04/13 18:21,10/04/13 18:43,
交通,0.3,10/04/13 18:02,10/04/13 18:21,
Chaos,2.8,10/04/13 15:13,10/04/13 18:02,
交通,22.7,10/03/13 16:33,10/04/13 15:13,
交通,0.8,10/03/13 15:45,10/03/13 16:33,
家务,0.8,10/03/13 14:57,10/03/13 15:45,
用餐,4.8,10/03/13 10:11,10/03/13 14:57,
Chaos,0.4,10/03/13 09:49,10/03/13 10:11,
购物,0.7,10/03/13 09:06,10/03/13 09:49,
Chaos,1.4,10/03/13 07:44,10/03/13 09:06,
睡眠,8.0,10/02/13 23:42,10/03/13 07:44,
电影,1.1,10/02/13 22:34,10/02/13 23:42,
家务,2.7,10/02/13 19:52,10/02/13 22:34,
交通,0.6,10/02/13 19:18,10/02/13 19:52,
