活动类别,持续时间,开始时间,结束时间,备注
用餐,0.9,12/28/13 12:35,12/28/13 13:29,
家务,3.5,12/28/13 09:06,12/28/13 12:34,
Chaos,1.0,12/28/13 08:08,12/28/13 09:06,
睡眠,6.8,12/28/13 01:20,12/28/13 08:08,
GDG,1.2,12/28/13 00:05,12/28/13 01:20,
Chaos,1.9,12/27/13 22:12,12/28/13 00:05,
交通,0.3,12/27/13 21:55,12/27/13 22:12,
GDG,1.8,12/27/13 20:09,12/27/13 21:55,
Chaos,1.6,12/27/13 18:32,12/27/13 20:09,
工作,0.8,12/27/13 17:43,12/27/13 18:32,
GDG,3.4,12/27/13 14:20,12/27/13 17:43,
Chaos,0.1,12/27/13 14:16,12/27/13 14:20,
Chaos,0.9,12/27/13 13:21,12/27/13 14:15,
交通,0.5,12/27/13 12:49,12/27/13 13:21,
GDG,2.6,12/27/13 10:12,12/27/13 12:49,
Chaos,1.6,12/27/13 08:37,12/27/13 10:12,
交通,0.6,12/27/13 08:02,12/27/13 08:37,
Chaos,0.6,12/27/13 07:26,12/27/13 08:02,
睡眠,5.6,12/27/13 01:49,12/27/13 07:26,
Chaos,0.2,12/27/13 01:34,12/27/13 01:49,
GDG,1.6,12/26/13 23:55,12/27/13 01:34,
Chaos,0.0,12/26/13 23:53,12/26/13 23:55,
用餐,1.6,12/26/13 22:19,12/26/13 23:53,
交通,0.3,12/26/13 21:59,12/26/13 22:19,
GDG,0.7,12/26/13 21:16,12/26/13 21:59,
Chaos,1.7,12/26/13 19:34,12/26/13 21:16,
O.B.P,1.2,12/26/13 18:23,12/26/13 19:34,
GDG,0.3,12/26/13 18:06,12/26/13 18:23,
Chaos,0.1,12/26/13 18:03,12/26/13 18:06,
GDG,0.9,12/26/13 17:07,12/26/13 18:03,
工作,2.0,12/26/13 15:05,12/26/13 17:07,
Chaos,0.2,12/26/13 14:50,12/26/13 15:05,
交通,0.3,12/26/13 14:33,12/26/13 14:50,
Chaos,1.0,12/26/13 13:35,12/26/13 14:33,
交通,0.6,12/26/13 12:59,12/26/13 13:35,
GDG,0.3,12/26/13 12:38,12/26/13 12:59,
交流,1.6,12/26/13 11:03,12/26/13 12:37,
GDG,0.4,12/26/13 10:36,12/26/13 11:03,
工作,2.1,12/26/13 08:29,12/26/13 10:36,
用餐,0.3,12/26/13 08:13,12/26/13 08:29,
Chaos,0.6,12/26/13 07:38,12/26/13 08:13,
睡眠,6.5,12/26/13 01:09,12/26/13 07:38,
GDG,2.4,12/25/13 22:43,12/26/13 01:09,
Chaos,0.0,12/25/13 22:42,12/25/13 22:43,
GDG,0.0,12/25/13 22:40,12/25/13 22:42,
GDG,2.0,12/25/13 20:40,12/25/13 22:42,
Chaos,0.7,12/25/13 19:56,12/25/13 20:40,
交通,0.1,12/25/13 19:53,12/25/13 19:56,
用餐,0.6,12/25/13 19:15,12/25/13 19:53,
交通,0.4,12/25/13 18:48,12/25/13 19:15,
交流,0.5,12/25/13 18:20,12/25/13 18:48,
GDG,1.6,12/25/13 16:45,12/25/13 18:20,
Chaos,0.1,12/25/13 16:37,12/25/13 16:45,
Chaos,0.2,12/25/13 16:22,12/25/13 16:37,
GDG,0.9,12/25/13 15:31,12/25/13 16:22,
交流,0.9,12/25/13 14:38,12/25/13 15:31,
交通,0.2,12/25/13 14:25,12/25/13 14:38,
Chaos,1.2,12/25/13 13:10,12/25/13 14:25,
交通,0.2,12/25/13 12:55,12/25/13 13:10,
GDG,1.0,12/25/13 11:54,12/25/13 12:55,
Chaos,0.6,12/25/13 11:17,12/25/13 11:54,
GDG,1.9,12/25/13 09:26,12/25/13 11:17,
Chaos,0.9,12/25/13 08:30,12/25/13 09:26,
家务,0.6,12/25/13 07:52,12/25/13 08:30,
Chaos,0.4,12/25/13 07:25,12/25/13 07:52,
睡眠,6.8,12/25/13 00:36,12/25/13 07:25,
GDG,2.5,12/24/13 22:08,12/25/13 00:36,
电影,0.6,12/24/13 21:35,12/24/13 22:08,
家务,0.7,12/24/13 20:53,12/24/13 21:35,
用餐,0.8,12/24/13 20:08,12/24/13 20:53,
交通,0.6,12/24/13 19:32,12/24/13 20:08,
GDG,3.5,12/24/13 16:01,12/24/13 19:32,
家务,0.2,12/24/13 15:50,12/24/13 16:01,
GDG,1.5,12/24/13 14:23,12/24/13 15:50,
交通,0.2,12/24/13 14:08,12/24/13 14:23,
Chaos,1.0,12/24/13 13:06,12/24/13 14:08,
家务,1.0,12/24/13 12:03,12/24/13 13:06,
GDG,1.5,12/24/13 10:33,12/24/13 12:03,
Chaos,1.2,12/24/13 09:22,12/24/13 10:33,
阅读,0.5,12/24/13 08:50,12/24/13 09:22,
Chaos,0.3,12/24/13 08:31,12/24/13 08:50,
交通,0.8,12/24/13 07:43,12/24/13 08:31,
Chaos,0.5,12/24/13 07:11,12/24/13 07:43,
睡眠,5.9,12/24/13 01:15,12/24/13 07:11,
阅读,0.3,12/24/13 00:56,12/24/13 01:15,
Chaos,2.3,12/23/13 22:35,12/24/13 00:56,
用餐,0.7,12/23/13 21:53,12/23/13 22:35,
交通,0.2,12/23/13 21:39,12/23/13 21:53,
GDG,2.0,12/23/13 19:41,12/23/13 21:39,
Chaos,0.1,12/23/13 19:36,12/23/13 19:41,
工作,0.3,12/23/13 19:17,12/23/13 19:36,
Chaos,1.7,12/23/13 17:33,12/23/13 19:17,
GDG,1.1,12/23/13 16:27,12/23/13 17:33,
工作,0.8,12/23/13 15:42,12/23/13 16:27,
Chaos,1.0,12/23/13 14:42,12/23/13 15:41,
交通,0.3,12/23/13 14:22,12/23/13 14:42,
Chaos,1.2,12/23/13 13:10,12/23/13 14:21,
用餐,0.8,12/23/13 12:25,12/23/13 13:10,
交通,0.4,12/23/13 12:01,12/23/13 12:25,
GDG,0.6,12/23/13 11:26,12/23/13 12:01,
Chaos,1.3,12/23/13 10:06,12/23/13 11:26,
就医,2.1,12/23/13 07:59,12/23/13 10:06,
Chaos,0.7,12/23/13 07:15,12/23/13 07:59,
睡眠,6.3,12/23/13 00:58,12/23/13 07:15,
Chaos,6.5,12/22/13 18:27,12/23/13 00:58,
用餐,1.5,12/22/13 16:59,12/22/13 18:27,
Chaos,0.6,12/22/13 16:23,12/22/13 16:59,
购物,0.7,12/22/13 15:40,12/22/13 16:23,
Chaos,2.3,12/22/13 13:20,12/22/13 15:40,
用餐,1.0,12/22/13 12:22,12/22/13 13:20,
Chaos,3.2,12/22/13 09:07,12/22/13 12:22,
睡眠,8.0,12/22/13 01:05,12/22/13 09:07,
电影,2.0,12/21/13 23:03,12/22/13 01:05,
O.B.P,3.2,12/21/13 19:51,12/21/13 23:03,
交通,0.2,12/21/13 19:41,12/21/13 19:51,
用餐,2.3,12/21/13 17:20,12/21/13 19:41,
交通,0.5,12/21/13 16:48,12/21/13 17:20,
就医,1.8,12/21/13 14:58,12/21/13 16:48,
Chaos,1.4,12/21/13 13:32,12/21/13 14:58,
购物,3.0,12/21/13 10:32,12/21/13 13:32,
Chaos,0.7,12/21/13 09:49,12/21/13 10:32,
睡眠,9.4,12/21/13 00:26,12/21/13 09:49,
GDG,0.7,12/20/13 23:45,12/21/13 00:26,
Chaos,1.8,12/20/13 21:59,12/20/13 23:45,
交通,0.7,12/20/13 21:15,12/20/13 21:59,
娱乐,3.2,12/20/13 18:06,12/20/13 21:15,
Chaos,1.5,12/20/13 16:39,12/20/13 18:06,
交流,0.9,12/20/13 15:46,12/20/13 16:39,
GDG,0.5,12/20/13 15:16,12/20/13 15:46,
上网,0.1,12/20/13 15:12,12/20/13 15:16,
家务,0.2,12/20/13 15:00,12/20/13 15:12,
Chaos,0.3,12/20/13 14:43,12/20/13 14:59,
交通,0.2,12/20/13 14:31,12/20/13 14:43,
Chaos,0.9,12/20/13 13:35,12/20/13 14:31,
用餐,0.4,12/20/13 13:13,12/20/13 13:35,
交通,0.3,12/20/13 12:57,12/20/13 13:13,
工作,0.5,12/20/13 12:27,12/20/13 12:57,
购物,1.5,12/20/13 10:57,12/20/13 12:27,
工作,1.4,12/20/13 09:36,12/20/13 10:57,
GDG,0.9,12/20/13 08:40,12/20/13 09:36,
用餐,0.7,12/20/13 08:00,12/20/13 08:40,
Chaos,0.8,12/20/13 07:11,12/20/13 08:00,
睡眠,5.9,12/20/13 01:15,12/20/13 07:11,
Chaos,1.5,12/19/13 23:45,12/20/13 01:15,
GDG,2.0,12/19/13 21:47,12/19/13 23:45,
家务,1.5,12/19/13 20:18,12/19/13 21:47,
用餐,1.2,12/19/13 19:05,12/19/13 20:18,
交通,0.6,12/19/13 18:32,12/19/13 19:05,
工作,3.0,12/19/13 15:29,12/19/13 18:31,
家务,0.6,12/19/13 14:52,12/19/13 15:29,
Chaos,0.9,12/19/13 13:55,12/19/13 14:52,
用餐,0.5,12/19/13 13:24,12/19/13 13:55,
交通,0.2,12/19/13 13:13,12/19/13 13:24,
Chaos,0.8,12/19/13 12:26,12/19/13 13:13,
交流,1.4,12/19/13 11:03,12/19/13 12:26,
工作,1.1,12/19/13 09:55,12/19/13 11:03,
工作,0.4,12/19/13 09:30,12/19/13 09:55,
Chaos,0.7,12/19/13 08:48,12/19/13 09:30,
用餐,0.4,12/19/13 08:22,12/19/13 08:48,
Chaos,0.4,12/19/13 07:55,12/19/13 08:22,
交通,0.2,12/19/13 07:44,12/19/13 07:55,
Chaos,0.3,12/19/13 07:25,12/19/13 07:44,
睡眠,5.3,12/19/13 02:05,12/19/13 07:25,
Chaos,0.1,12/19/13 02:00,12/19/13 02:05,
GDG,1.3,12/19/13 00:44,12/19/13 02:00,
GDG,4.4,12/18/13 20:21,12/19/13 00:44,
家务,0.5,12/18/13 19:49,12/18/13 20:21,
交通,0.2,12/18/13 19:37,12/18/13 19:49,
用餐,0.7,12/18/13 18:56,12/18/13 19:37,
交通,0.2,12/18/13 18:42,12/18/13 18:56,
Chaos,0.4,12/18/13 18:18,12/18/13 18:42,
GDG,1.4,12/18/13 16:54,12/18/13 18:18,
Chaos,0.1,12/18/13 16:50,12/18/13 16:54,
GDG,2.1,12/18/13 14:43,12/18/13 16:50,
Chaos,0.4,12/18/13 14:19,12/18/13 14:43,
家务,0.3,12/18/13 13:58,12/18/13 14:19,
Chaos,1.0,12/18/13 12:56,12/18/13 13:58,
用餐,0.6,12/18/13 12:19,12/18/13 12:56,
GDG,1.3,12/18/13 10:59,12/18/13 12:19,
GDG,2.4,12/18/13 08:37,12/18/13 10:59,
用餐,0.6,12/18/13 08:00,12/18/13 08:38,
O.B.P,0.6,12/18/13 07:25,12/18/13 08:00,
Chaos,0.4,12/18/13 06:59,12/18/13 07:25,
睡眠,6.3,12/18/13 00:43,12/18/13 06:59,
Chaos,2.4,12/17/13 22:21,12/18/13 00:43,
家务,0.5,12/17/13 21:53,12/17/13 22:21,
交通,0.3,12/17/13 21:37,12/17/13 21:53,
GDG,2.7,12/17/13 18:58,12/17/13 21:37,
用餐,0.4,12/17/13 18:31,12/17/13 18:58,
GDG,2.7,12/17/13 15:47,12/17/13 18:31,
Chaos,0.4,12/17/13 15:25,12/17/13 15:47,
GDG,0.8,12/17/13 14:35,12/17/13 15:25,
Chaos,0.3,12/17/13 14:14,12/17/13 14:35,
交通,0.1,12/17/13 14:06,12/17/13 14:14,
Chaos,0.8,12/17/13 13:21,12/17/13 14:06,
用餐,0.6,12/17/13 12:47,12/17/13 13:21,
交通,0.6,12/17/13 12:09,12/17/13 12:47,
Chaos,0.7,12/17/13 11:29,12/17/13 12:09,
GDG,0.1,12/17/13 11:26,12/17/13 11:29,
Chaos,1.4,12/17/13 10:00,12/17/13 11:26,
GDG,0.6,12/17/13 09:23,12/17/13 10:00,
Chaos,0.7,12/17/13 08:43,12/17/13 09:23,
用餐,0.3,12/17/13 08:26,12/17/13 08:43,
交通,0.2,12/17/13 08:13,12/17/13 08:26,
Chaos,0.4,12/17/13 07:48,12/17/13 08:13,
睡眠,6.8,12/17/13 01:02,12/17/13 07:48,
Chaos,0.9,12/17/13 00:11,12/17/13 01:02,
GDG,0.4,12/16/13 23:45,12/17/13 00:11,
上网,0.7,12/16/13 23:04,12/16/13 23:45,
Chaos,1.1,12/16/13 21:59,12/16/13 23:04,
用餐,0.9,12/16/13 21:04,12/16/13 21:59,
交通,0.3,12/16/13 20:46,12/16/13 21:04,
Chaos,1.5,12/16/13 19:14,12/16/13 20:46,
O.B.P,1.1,12/16/13 18:06,12/16/13 19:14,
GDG,1.0,12/16/13 17:03,12/16/13 18:06,
工作,0.2,12/16/13 16:49,12/16/13 17:03,
工作,0.6,12/16/13 16:15,12/16/13 16:49,
Chaos,0.3,12/16/13 15:59,12/16/13 16:15,
工作,0.0,12/16/13 15:57,12/16/13 15:59,
Chaos,1.3,12/16/13 14:39,12/16/13 15:57,
交通,0.3,12/16/13 14:20,12/16/13 14:39,
Chaos,1.0,12/16/13 13:20,12/16/13 14:20,
用餐,0.8,12/16/13 12:32,12/16/13 13:20,
交通,0.6,12/16/13 11:55,12/16/13 12:32,
GDG,0.1,12/16/13 11:49,12/16/13 11:55,
Chaos,3.0,12/16/13 08:49,12/16/13 11:49,
交通,0.6,12/16/13 08:12,12/16/13 08:49,
睡眠,7.2,12/16/13 00:57,12/16/13 08:12,
阅读,0.2,12/16/13 00:48,12/16/13 00:57,
Chaos,4.3,12/15/13 20:29,12/16/13 00:48,
用餐,1.1,12/15/13 19:23,12/15/13 20:29,
交通,1.5,12/15/13 17:54,12/15/13 19:23,
交流,1.8,12/15/13 16:05,12/15/13 17:54,
交通,1.7,12/15/13 14:21,12/15/13 16:05,
Chaos,1.4,12/15/13 12:57,12/15/13 14:21,
用餐,1.5,12/15/13 11:25,12/15/13 12:57,
家务,0.8,12/15/13 10:40,12/15/13 11:25,
Chaos,2.1,12/15/13 08:33,12/15/13 10:40,
睡眠,6.1,12/15/13 02:27,12/15/13 08:33,
Chaos,0.5,12/15/13 01:59,12/15/13 02:27,
阅读,5.1,12/14/13 20:55,12/15/13 01:59,
Chaos,1.5,12/14/13 19:23,12/14/13 20:55,
用餐,2.8,12/14/13 16:38,12/14/13 19:23,
Chaos,3.6,12/14/13 13:02,12/14/13 16:38,
交通,0.1,12/14/13 12:55,12/14/13 13:02,
用餐,1.1,12/14/13 11:50,12/14/13 12:55,
家务,1.0,12/14/13 10:47,12/14/13 11:50,
阅读,1.2,12/14/13 09:37,12/14/13 10:47,
Chaos,1.0,12/14/13 08:34,12/14/13 09:37,
睡眠,7.8,12/14/13 00:49,12/14/13 08:34,
阅读,0.4,12/14/13 00:22,12/14/13 00:49,
Chaos,0.1,12/14/13 00:18,12/14/13 00:22,
GDG,4.8,12/13/13 19:29,12/14/13 00:18,
交通,0.6,12/13/13 18:54,12/13/13 19:29,
Chaos,0.4,12/13/13 18:29,12/13/13 18:54,
GDG,0.9,12/13/13 17:32,12/13/13 18:29,
Chaos,0.8,12/13/13 16:47,12/13/13 17:32,
工作,0.6,12/13/13 16:13,12/13/13 16:47,
Chaos,0.4,12/13/13 15:48,12/13/13 16:13,
GDG,1.4,12/13/13 14:25,12/13/13 15:48,
交通,0.1,12/13/13 14:19,12/13/13 14:25,
Chaos,1.2,12/13/13 13:09,12/13/13 14:19,
用餐,0.7,12/13/13 12:26,12/13/13 13:09,
交通,0.3,12/13/13 12:09,12/13/13 12:26,
GDG,1.3,12/13/13 10:49,12/13/13 12:09,
工作,0.5,12/13/13 10:20,12/13/13 10:49,
Chaos,0.1,12/13/13 10:16,12/13/13 10:20,
GDG,1.5,12/13/13 08:44,12/13/13 10:16,
用餐,0.8,12/13/13 07:56,12/13/13 08:44,
家务,0.4,12/13/13 07:33,12/13/13 07:56,
睡眠,7.4,12/13/13 00:11,12/13/13 07:33,
GDG,4.3,12/12/13 19:55,12/13/13 00:11,
交通,0.2,12/12/13 19:46,12/12/13 19:55,
用餐,0.7,12/12/13 19:02,12/12/13 19:46,
工作,1.8,12/12/13 17:16,12/12/13 19:02,
GDG,2.1,12/12/13 15:08,12/12/13 17:16,
交通,0.4,12/12/13 14:43,12/12/13 15:08,
Chaos,1.4,12/12/13 13:22,12/12/13 14:43,
用餐,0.5,12/12/13 12:51,12/12/13 13:22,
Chaos,0.3,12/12/13 12:35,12/12/13 12:51,
交流,1.5,12/12/13 11:02,12/12/13 12:35,
GDG,0.6,12/12/13 10:27,12/12/13 11:02,
工作,0.2,12/12/13 10:14,12/12/13 10:27,
GDG,1.8,12/12/13 08:29,12/12/13 10:14,
交通,0.4,12/12/13 08:03,12/12/13 08:29,
家务,0.7,12/12/13 07:23,12/12/13 08:03,
睡眠,6.3,12/12/13 01:06,12/12/13 07:23,
Chaos,0.1,12/12/13 01:00,12/12/13 01:06,
购物,2.3,12/11/13 22:42,12/12/13 01:00,
家务,2.7,12/11/13 20:01,12/11/13 22:42,
用餐,1.2,12/11/13 18:47,12/11/13 20:01,
Chaos,0.9,12/11/13 17:51,12/11/13 18:47,
工作,2.4,12/11/13 15:29,12/11/13 17:51,
GDG,1.1,12/11/13 14:25,12/11/13 15:29,
Chaos,1.3,12/11/13 13:05,12/11/13 14:25,
用餐,0.4,12/11/13 12:43,12/11/13 13:05,
交通,0.3,12/11/13 12:27,12/11/13 12:43,
工作,0.4,12/11/13 12:05,12/11/13 12:27,
GDG,1.4,12/11/13 10:43,12/11/13 12:05,
GDG,2.0,12/11/13 08:40,12/11/13 10:43,
Chaos,1.0,12/11/13 07:37,12/11/13 08:40,
睡眠,7.1,12/11/13 00:34,12/11/13 07:37,
阅读,0.2,12/11/13 00:23,12/11/13 00:34,
Chaos,1.2,12/10/13 23:09,12/11/13 00:23,
家务,1.0,12/10/13 22:11,12/10/13 23:09,
交通,0.5,12/10/13 21:39,12/10/13 22:11,
Chaos,0.9,12/10/13 20:46,12/10/13 21:39,
交流,1.6,12/10/13 19:09,12/10/13 20:46,
工作,0.6,12/10/13 18:34,12/10/13 19:09,
Chaos,1.2,12/10/13 17:23,12/10/13 18:34,
工作,0.3,12/10/13 17:04,12/10/13 17:23,
交流,1.4,12/10/13 15:43,12/10/13 17:04,
就医,0.6,12/10/13 15:09,12/10/13 15:43,
Chaos,3.2,12/10/13 11:57,12/10/13 15:09,
交通,0.1,12/10/13 11:51,12/10/13 11:57,
用餐,0.7,12/10/13 11:11,12/10/13 11:51,
就医,0.4,12/10/13 10:44,12/10/13 11:11,
GDG,1.2,12/10/13 09:32,12/10/13 10:44,
Chaos,0.8,12/10/13 08:43,12/10/13 09:32,
交通,0.7,12/10/13 07:59,12/10/13 08:43,
家务,0.2,12/10/13 07:49,12/10/13 07:59,
Chaos,0.4,12/10/13 07:23,12/10/13 07:49,
睡眠,5.2,12/10/13 02:13,12/10/13 07:23,
Chaos,2.1,12/10/13 00:08,12/10/13 02:13,
GDG,2.6,12/09/13 21:30,12/10/13 00:08,
家务,1.5,12/09/13 19:58,12/09/13 21:30,
用餐,0.7,12/09/13 19:15,12/09/13 19:58,
交通,0.4,12/09/13 18:50,12/09/13 19:15,
工作,3.5,12/09/13 15:22,12/09/13 18:50,
Chaos,2.0,12/09/13 13:22,12/09/13 15:22,
用餐,0.7,12/09/13 12:39,12/09/13 13:22,
交通,0.3,12/09/13 12:21,12/09/13 12:39,
工作,2.9,12/09/13 09:28,12/09/13 12:21,
Chaos,1.7,12/09/13 07:44,12/09/13 09:28,
睡眠,6.6,12/09/13 01:06,12/09/13 07:44,
电影,0.8,12/09/13 00:21,12/09/13 01:06,
Chaos,0.3,12/09/13 00:04,12/09/13 00:21,
O.B.P,2.7,12/08/13 21:24,12/09/13 00:04,
GDG,12.9,12/08/13 08:28,12/08/13 21:24,
Chaos,1.2,12/08/13 07:15,12/08/13 08:28,
睡眠,6.2,12/08/13 01:06,12/08/13 07:15,
GDG,3.8,12/07/13 21:21,12/08/13 01:06,
用餐,1.8,12/07/13 19:35,12/07/13 21:21,
GDG,2.2,12/07/13 17:25,12/07/13 19:35,
Chaos,0.9,12/07/13 16:32,12/07/13 17:25,
家务,2.0,12/07/13 14:34,12/07/13 16:32,
用餐,1.7,12/07/13 12:51,12/07/13 14:34,
家务,3.4,12/07/13 09:29,12/07/13 12:51,
Chaos,1.8,12/07/13 07:40,12/07/13 09:29,
睡眠,6.0,12/07/13 01:38,12/07/13 07:40,
电影,1.2,12/07/13 00:28,12/07/13 01:38,
GDG,4.5,12/06/13 19:57,12/07/13 00:28,
用餐,1.2,12/06/13 18:47,12/06/13 19:57,
交通,0.5,12/06/13 18:17,12/06/13 18:47,
Chaos,0.6,12/06/13 17:41,12/06/13 18:17,
交流,2.0,12/06/13 15:41,12/06/13 17:41,
工作,0.3,12/06/13 15:20,12/06/13 15:41,
交通,0.2,12/06/13 15:10,12/06/13 15:19,
家务,0.9,12/06/13 14:15,12/06/13 15:10,
Chaos,1.1,12/06/13 13:09,12/06/13 14:15,
交通,0.2,12/06/13 12:55,12/06/13 13:09,
GDG,2.2,12/06/13 10:43,12/06/13 12:55,
工作,2.7,12/06/13 08:01,12/06/13 10:43,
家务,0.6,12/06/13 07:23,12/06/13 08:01,
睡眠,7.1,12/06/13 00:20,12/06/13 07:23,
GDG,1.6,12/05/13 22:44,12/06/13 00:20,
电影,1.2,12/05/13 21:31,12/05/13 22:44,
家务,0.9,12/05/13 20:40,12/05/13 21:31,
交通,0.3,12/05/13 20:23,12/05/13 20:40,
Chaos,0.9,12/05/13 19:28,12/05/13 20:23,
用餐,1.2,12/05/13 18:14,12/05/13 19:28,
GDG,2.9,12/05/13 15:21,12/05/13 18:14,
Chaos,3.0,12/05/13 12:19,12/05/13 15:21,
交流,1.3,12/05/13 10:59,12/05/13 12:19,
GDG,2.5,12/05/13 08:29,12/05/13 10:59,
家务,0.7,12/05/13 07:48,12/05/13 08:29,
Chaos,0.4,12/05/13 07:21,12/05/13 07:48,
睡眠,6.5,12/05/13 00:52,12/05/13 07:21,
GDG,1.6,12/04/13 23:17,12/05/13 00:52,
Chaos,1.4,12/04/13 21:53,12/04/13 23:17,
家务,2.3,12/04/13 19:35,12/04/13 21:53,
用餐,0.7,12/04/13 18:52,12/04/13 19:35,
交通,0.4,12/04/13 18:27,12/04/13 18:52,
GDG,1.0,12/04/13 17:26,12/04/13 18:27,
工作,0.2,12/04/13 17:17,12/04/13 17:26,
O.B.P,1.2,12/04/13 16:07,12/04/13 17:17,
GDG,0.6,12/04/13 15:28,12/04/13 16:07,
Pt0,1.1,12/04/13 14:20,12/04/13 15:29,
Chaos,1.1,12/04/13 13:16,12/04/13 14:20,
用餐,0.5,12/04/13 12:48,12/04/13 13:16,
Chaos,1.5,12/04/13 11:21,12/04/13 12:48,
GDG,1.8,12/04/13 09:35,12/04/13 11:21,
Chaos,0.9,12/04/13 08:44,12/04/13 09:35,
家务,1.1,12/04/13 07:39,12/04/13 08:44,
Chaos,0.4,12/04/13 07:13,12/04/13 07:39,
睡眠,5.5,12/04/13 01:42,12/04/13 07:13,
电影,1.1,12/04/13 00:36,12/04/13 01:42,
GDG,3.0,12/03/13 21:38,12/04/13 00:36,
家务,1.4,12/03/13 20:16,12/03/13 21:38,
交通,0.2,12/03/13 20:02,12/03/13 20:16,
Chaos,0.2,12/03/13 19:53,12/03/13 20:02,
用餐,1.6,12/03/13 18:19,12/03/13 19:53,
GDG,3.5,12/03/13 14:52,12/03/13 18:19,
交通,0.3,12/03/13 14:31,12/03/13 14:52,
Chaos,1.7,12/03/13 12:50,12/03/13 14:31,
交通,0.3,12/03/13 12:29,12/03/13 12:50,
GDG,1.8,12/03/13 10:39,12/03/13 12:29,
Chaos,1.3,12/03/13 09:19,12/03/13 10:39,
GDG,0.6,12/03/13 08:43,12/03/13 09:19,
Chaos,0.0,12/03/13 08:41,12/03/13 08:43,
家务,1.4,12/03/13 07:17,12/03/13 08:41,
睡眠,6.1,12/03/13 01:10,12/03/13 07:17,
电影,1.6,12/02/13 23:35,12/03/13 01:10,
Chaos,1.5,12/02/13 22:02,12/02/13 23:35,
交流,3.4,12/02/13 18:36,12/02/13 22:02,
Chaos,0.8,12/02/13 17:49,12/02/13 18:36,
交通,1.1,12/02/13 16:44,12/02/13 17:49,
Chaos,0.3,12/02/13 16:24,12/02/13 16:44,
GDG,1.5,12/02/13 14:57,12/02/13 16:24,
交通,0.7,12/02/13 14:16,12/02/13 14:57,
Chaos,0.9,12/02/13 13:21,12/02/13 14:16,
用餐,0.2,12/02/13 13:07,12/02/13 13:21,
交通,0.2,12/02/13 12:53,12/02/13 13:07,
工作,0.8,12/02/13 12:08,12/02/13 12:53,
GDG,2.9,12/02/13 09:16,12/02/13 12:08,
