活动类别,持续时间,开始时间,结束时间,备注
交通,0.13,2015-04-30 09:17,2015-04-30 09:25,
家务,0.75,2015-04-30 08:32,2015-04-30 09:17,
睡眠,6.52,2015-04-30 02:01,2015-04-30 08:32,
家务,1.37,2015-04-30 00:39,2015-04-30 02:01,
交通,0.27,2015-04-30 00:23,2015-04-30 00:39,
家务,0.90,2015-04-29 23:29,2015-04-30 00:23,
交通,0.35,2015-04-29 23:08,2015-04-29 23:29,
OBP,0.87,2015-04-29 22:16,2015-04-29 23:08,
GDG,1.37,2015-04-29 20:54,2015-04-29 22:16,
Chaos,0.97,2015-04-29 19:56,2015-04-29 20:54,
交通,0.15,2015-04-29 19:47,2015-04-29 19:56,
用餐,0.97,2015-04-29 18:49,2015-04-29 19:47,
交通,0.23,2015-04-29 18:35,2015-04-29 18:49,
交流,2.43,2015-04-29 16:09,2015-04-29 18:35,
Pt0,0.72,2015-04-29 15:26,2015-04-29 16:09,
交通,0.57,2015-04-29 14:52,2015-04-29 15:26,
Chaos,1.10,2015-04-29 13:46,2015-04-29 14:52,
交通,0.07,2015-04-29 13:42,2015-04-29 13:46,
用餐,0.30,2015-04-29 13:24,2015-04-29 13:42,
交通,0.23,2015-04-29 13:10,2015-04-29 13:24,
交流,1.65,2015-04-29 11:31,2015-04-29 13:10,
Chaos,1.95,2015-04-29 09:34,2015-04-29 11:31,
交通,0.22,2015-04-29 09:21,2015-04-29 09:34,
家务,0.52,2015-04-29 08:50,2015-04-29 09:21,
睡眠,4.22,2015-04-29 04:37,2015-04-29 08:50,
阅读,1.17,2015-04-29 03:27,2015-04-29 04:37,
家务,1.97,2015-04-29 01:29,2015-04-29 03:27,
交通,0.37,2015-04-29 01:07,2015-04-29 01:29,
Chaos,0.50,2015-04-29 00:37,2015-04-29 01:07,
GDG,1.12,2015-04-28 23:30,2015-04-29 00:37,
Chaos,1.13,2015-04-28 22:22,2015-04-28 23:30,
交流,2.25,2015-04-28 20:07,2015-04-28 22:22,
交通,0.12,2015-04-28 20:00,2015-04-28 20:07,
用餐,1.30,2015-04-28 18:42,2015-04-28 20:00,
Chaos,0.07,2015-04-28 18:38,2015-04-28 18:42,
Pt0,0.58,2015-04-28 18:03,2015-04-28 18:38,
交流,1.60,2015-04-28 16:27,2015-04-28 18:03,
Pt0,0.88,2015-04-28 15:34,2015-04-28 16:27,
Chaos,0.65,2015-04-28 14:55,2015-04-28 15:34,
交通,0.60,2015-04-28 14:19,2015-04-28 14:55,
睡眠,0.72,2015-04-28 13:36,2015-04-28 14:19,
家务,0.65,2015-04-28 12:57,2015-04-28 13:36,
用餐,1.00,2015-04-28 11:57,2015-04-28 12:57,
Chaos,0.98,2015-04-28 10:58,2015-04-28 11:57,
交流,0.73,2015-04-28 10:15,2015-04-28 10:59,
Chaos,0.28,2015-04-28 09:58,2015-04-28 10:15,
交通,1.12,2015-04-28 08:51,2015-04-28 09:58,
家务,0.38,2015-04-28 08:28,2015-04-28 08:51,
睡眠,6.53,2015-04-28 01:56,2015-04-28 08:28,
Chaos,0.77,2015-04-28 01:10,2015-04-28 01:56,
家务,0.32,2015-04-28 00:51,2015-04-28 01:10,
交通,0.38,2015-04-28 00:28,2015-04-28 00:51,
GDG,1.53,2015-04-27 22:56,2015-04-28 00:28,
Chaos,0.80,2015-04-27 22:08,2015-04-27 22:56,
交通,0.22,2015-04-27 21:55,2015-04-27 22:08,
用餐,1.02,2015-04-27 20:54,2015-04-27 21:55,
交通,0.57,2015-04-27 20:20,2015-04-27 20:54,
购物,0.40,2015-04-27 19:56,2015-04-27 20:20,
交通,0.27,2015-04-27 19:40,2015-04-27 19:56,
Chaos,0.40,2015-04-27 19:16,2015-04-27 19:40,
Pt0,1.07,2015-04-27 18:12,2015-04-27 19:16,
Pt0,0.47,2015-04-27 17:44,2015-04-27 18:12,
交流,1.30,2015-04-27 16:26,2015-04-27 17:44,
Chaos,1.08,2015-04-27 15:21,2015-04-27 16:26,
工作,0.27,2015-04-27 15:05,2015-04-27 15:21,
Chaos,0.18,2015-04-27 14:54,2015-04-27 15:05,
交通,0.43,2015-04-27 14:28,2015-04-27 14:54,
家务,0.20,2015-04-27 14:16,2015-04-27 14:28,
Chaos,0.95,2015-04-27 13:19,2015-04-27 14:16,
交通,0.72,2015-04-27 12:36,2015-04-27 13:19,
用餐,0.45,2015-04-27 12:09,2015-04-27 12:36,
交通,1.32,2015-04-27 10:50,2015-04-27 12:09,
Air,2.33,2015-04-27 08:30,2015-04-27 10:50,
Chaos,1.50,2015-04-27 07:00,2015-04-27 08:30,
交通,0.90,2015-04-27 06:06,2015-04-27 07:00,
交通,0.18,2015-04-27 05:55,2015-04-27 06:06,
交通,0.38,2015-04-27 05:32,2015-04-27 05:55,
家务,0.17,2015-04-27 05:22,2015-04-27 05:32,
睡眠,4.13,2015-04-27 01:14,2015-04-27 05:22,
Chaos,0.60,2015-04-27 00:38,2015-04-27 01:14,
家务,2.12,2015-04-26 22:31,2015-04-27 00:38,
交通,0.13,2015-04-26 22:23,2015-04-26 22:31,
交通,1.97,2015-04-26 20:25,2015-04-26 22:23,
用餐,1.65,2015-04-26 18:46,2015-04-26 20:25,
家务,0.87,2015-04-26 17:54,2015-04-26 18:46,
交通,0.33,2015-04-26 17:34,2015-04-26 17:54,
家务,0.13,2015-04-26 17:26,2015-04-26 17:34,
交通,0.23,2015-04-26 17:12,2015-04-26 17:26,
Chaos,0.18,2015-04-26 17:01,2015-04-26 17:12,
交通,1.92,2015-04-26 15:06,2015-04-26 17:01,
交流,6.18,2015-04-26 08:55,2015-04-26 15:06,
Chaos,0.18,2015-04-26 08:45,2015-04-26 08:56,
交通,0.30,2015-04-26 08:27,2015-04-26 08:45,
家务,0.83,2015-04-26 07:37,2015-04-26 08:27,
睡眠,6.08,2015-04-26 01:32,2015-04-26 07:37,
Chaos,0.87,2015-04-26 00:40,2015-04-26 01:32,
交流,4.42,2015-04-25 20:15,2015-04-26 00:40,
交流,2.03,2015-04-25 18:13,2015-04-25 20:15,
用餐,0.78,2015-04-25 17:26,2015-04-25 18:13,
交通,0.28,2015-04-25 17:09,2015-04-25 17:26,
Chaos,0.18,2015-04-25 16:58,2015-04-25 17:09,
交流,3.65,2015-04-25 13:19,2015-04-25 16:58,
用餐,1.00,2015-04-25 12:19,2015-04-25 13:19,
学习,3.18,2015-04-25 09:08,2015-04-25 12:19,
交通,1.07,2015-04-25 08:04,2015-04-25 09:08,
家务,0.33,2015-04-25 07:44,2015-04-25 08:04,
睡眠,5.35,2015-04-25 02:23,2015-04-25 07:44,
Chaos,1.68,2015-04-25 00:42,2015-04-25 02:23,
交通,1.23,2015-04-24 23:28,2015-04-25 00:42,
Chaos,0.20,2015-04-24 23:16,2015-04-24 23:28,
Air,2.77,2015-04-24 20:30,2015-04-24 23:16,
Chaos,1.90,2015-04-24 18:36,2015-04-24 20:30,
交通,1.43,2015-04-24 17:10,2015-04-24 18:36,
用餐,0.20,2015-04-24 16:58,2015-04-24 17:10,
交通,0.43,2015-04-24 16:32,2015-04-24 16:58,
GDG,0.10,2015-04-24 16:26,2015-04-24 16:32,
Chaos,0.43,2015-04-24 16:00,2015-04-24 16:26,
Pt0,0.68,2015-04-24 15:19,2015-04-24 16:00,
Chaos,0.20,2015-04-24 15:07,2015-04-24 15:19,
交通,0.50,2015-04-24 14:37,2015-04-24 15:07,
睡眠,1.12,2015-04-24 13:30,2015-04-24 14:37,
家务,0.48,2015-04-24 13:01,2015-04-24 13:30,
交通,0.67,2015-04-24 12:21,2015-04-24 13:01,
Chaos,1.25,2015-04-24 11:06,2015-04-24 12:21,
Pt0,0.60,2015-04-24 10:30,2015-04-24 11:06,
交流,0.10,2015-04-24 10:24,2015-04-24 10:30,
Chaos,0.87,2015-04-24 09:32,2015-04-24 10:24,
交通,0.58,2015-04-24 08:57,2015-04-24 09:32,
睡眠,6.33,2015-04-24 02:37,2015-04-24 08:57,
家务,1.17,2015-04-24 01:27,2015-04-24 02:37,
交通,0.42,2015-04-24 01:02,2015-04-24 01:27,
GDG,2.40,2015-04-23 22:38,2015-04-24 01:02,
Chaos,0.93,2015-04-23 21:42,2015-04-23 22:38,
Pt0,1.25,2015-04-23 20:27,2015-04-23 21:42,
Chaos,0.43,2015-04-23 20:01,2015-04-23 20:27,
学习,0.57,2015-04-23 19:27,2015-04-23 20:01,
交通,0.25,2015-04-23 19:12,2015-04-23 19:27,
用餐,0.72,2015-04-23 18:29,2015-04-23 19:12,
交通,0.22,2015-04-23 18:16,2015-04-23 18:29,
Pt0,0.32,2015-04-23 17:57,2015-04-23 18:16,
Chaos,0.58,2015-04-23 17:22,2015-04-23 17:57,
工作,1.00,2015-04-23 16:22,2015-04-23 17:22,
Chaos,0.47,2015-04-23 15:50,2015-04-23 16:18,
Chaos,0.03,2015-04-23 15:48,2015-04-23 15:50,
交流,0.72,2015-04-23 15:05,2015-04-23 15:48,
Chaos,0.18,2015-04-23 14:54,2015-04-23 15:05,
交通,0.42,2015-04-23 14:29,2015-04-23 14:54,
家务,1.03,2015-04-23 13:27,2015-04-23 14:29,
交通,0.15,2015-04-23 13:18,2015-04-23 13:27,
用餐,0.78,2015-04-23 12:31,2015-04-23 13:18,
Pt0,1.18,2015-04-23 11:20,2015-04-23 12:31,
GDG,0.33,2015-04-23 11:00,2015-04-23 11:20,
工作,1.20,2015-04-23 09:48,2015-04-23 11:00,
交通,0.28,2015-04-23 09:31,2015-04-23 09:48,
用餐,0.10,2015-04-23 09:25,2015-04-23 09:31,
家务,1.00,2015-04-23 08:25,2015-04-23 09:25,
睡眠,6.72,2015-04-23 01:42,2015-04-23 08:25,
Chaos,1.05,2015-04-23 00:39,2015-04-23 01:42,
交通,0.38,2015-04-23 00:16,2015-04-23 00:39,
Chaos,0.27,2015-04-23 00:00,2015-04-23 00:16,
购物,0.90,2015-04-22 23:06,2015-04-23 00:00,
Chaos,0.45,2015-04-22 22:39,2015-04-22 23:06,
Pt0,1.37,2015-04-22 21:17,2015-04-22 22:39,
工作,0.72,2015-04-22 20:34,2015-04-22 21:17,
交通,0.17,2015-04-22 20:24,2015-04-22 20:34,
购物,0.40,2015-04-22 20:00,2015-04-22 20:24,
用餐,0.45,2015-04-22 19:33,2015-04-22 20:00,
交通,0.22,2015-04-22 19:20,2015-04-22 19:33,
工作,2.27,2015-04-22 17:04,2015-04-22 19:20,
Pt0,0.62,2015-04-22 16:27,2015-04-22 17:04,
Chaos,1.10,2015-04-22 15:21,2015-04-22 16:27,
交通,0.90,2015-04-22 14:27,2015-04-22 15:21,
Chaos,1.02,2015-04-22 13:26,2015-04-22 14:27,
家务,0.38,2015-04-22 13:03,2015-04-22 13:26,
交通,0.12,2015-04-22 12:56,2015-04-22 13:03,
用餐,0.40,2015-04-22 12:32,2015-04-22 12:56,
交通,0.23,2015-04-22 12:18,2015-04-22 12:32,
Chaos,0.48,2015-04-22 11:49,2015-04-22 12:18,
交流,1.28,2015-04-22 10:32,2015-04-22 11:49,
Chaos,0.03,2015-04-22 10:30,2015-04-22 10:32,
交流,0.25,2015-04-22 10:15,2015-04-22 10:30,
Chaos,0.65,2015-04-22 09:36,2015-04-22 10:15,
交通,0.22,2015-04-22 09:23,2015-04-22 09:36,
用餐,0.30,2015-04-22 09:05,2015-04-22 09:23,
交通,0.22,2015-04-22 08:52,2015-04-22 09:05,
家务,0.48,2015-04-22 08:23,2015-04-22 08:52,
睡眠,5.82,2015-04-22 02:34,2015-04-22 08:23,
Chaos,0.13,2015-04-22 02:26,2015-04-22 02:34,
家务,0.40,2015-04-22 02:02,2015-04-22 02:26,
交通,0.27,2015-04-22 01:46,2015-04-22 02:02,
GDG,1.38,2015-04-22 00:23,2015-04-22 01:46,
工作,1.13,2015-04-21 23:15,2015-04-22 00:23,
Chaos,0.30,2015-04-21 22:57,2015-04-21 23:15,
交通,0.37,2015-04-21 22:35,2015-04-21 22:57,
Chaos,1.08,2015-04-21 21:30,2015-04-21 22:35,
交流,1.25,2015-04-21 20:15,2015-04-21 21:30,
交通,0.78,2015-04-21 19:28,2015-04-21 20:15,
交流,2.10,2015-04-21 17:22,2015-04-21 19:28,
Chaos,0.55,2015-04-21 16:49,2015-04-21 17:22,
交流,2.17,2015-04-21 14:39,2015-04-21 16:49,
Chaos,0.93,2015-04-21 13:43,2015-04-21 14:39,
用餐,1.13,2015-04-21 12:35,2015-04-21 13:43,
交流,3.02,2015-04-21 09:34,2015-04-21 12:35,
交通,0.18,2015-04-21 09:23,2015-04-21 09:34,
用餐,0.23,2015-04-21 09:09,2015-04-21 09:23,
交通,0.33,2015-04-21 08:49,2015-04-21 09:09,
家务,0.22,2015-04-21 08:36,2015-04-21 08:49,
睡眠,7.22,2015-04-21 01:23,2015-04-21 08:36,
Chaos,0.30,2015-04-21 01:05,2015-04-21 01:23,
交通,0.68,2015-04-21 00:24,2015-04-21 01:05,
Chaos,0.30,2015-04-21 00:06,2015-04-21 00:24,
OBP,2.45,2015-04-20 21:39,2015-04-21 00:06,
Chaos,0.58,2015-04-20 21:04,2015-04-20 21:39,
Pt0,0.32,2015-04-20 20:45,2015-04-20 21:04,
Chaos,0.90,2015-04-20 19:51,2015-04-20 20:45,
交通,0.05,2015-04-20 19:48,2015-04-20 19:51,
用餐,0.60,2015-04-20 19:12,2015-04-20 19:48,
Pt0,1.25,2015-04-20 17:57,2015-04-20 19:12,
Chaos,1.08,2015-04-20 16:52,2015-04-20 17:57,
GDG,1.72,2015-04-20 15:09,2015-04-20 16:52,
交通,0.37,2015-04-20 14:47,2015-04-20 15:09,
家务,1.02,2015-04-20 13:46,2015-04-20 14:47,
交通,0.22,2015-04-20 13:33,2015-04-20 13:46,
用餐,0.30,2015-04-20 13:15,2015-04-20 13:33,
交通,0.28,2015-04-20 12:58,2015-04-20 13:15,
GDG,2.12,2015-04-20 10:51,2015-04-20 12:58,
交流,1.32,2015-04-20 09:32,2015-04-20 10:51,
交通,0.43,2015-04-20 09:06,2015-04-20 09:32,
交通,0.88,2015-04-20 08:13,2015-04-20 09:06,
Air,1.40,2015-04-20 06:49,2015-04-20 08:13,
Chaos,0.25,2015-04-20 06:34,2015-04-20 06:49,
交通,0.15,2015-04-20 06:25,2015-04-20 06:34,
家务,0.43,2015-04-20 05:59,2015-04-20 06:25,
睡眠,4.27,2015-04-20 01:43,2015-04-20 05:59,
Chaos,1.48,2015-04-20 00:14,2015-04-20 01:43,
GDG,2.13,2015-04-19 22:06,2015-04-20 00:14,
Chaos,1.50,2015-04-19 20:36,2015-04-19 22:06,
交通,0.42,2015-04-19 20:11,2015-04-19 20:36,
家务,1.18,2015-04-19 19:00,2015-04-19 20:11,
用餐,0.30,2015-04-19 18:42,2015-04-19 19:00,
交通,0.08,2015-04-19 18:37,2015-04-19 18:42,
Chaos,1.57,2015-04-19 17:03,2015-04-19 18:37,
睡眠,1.68,2015-04-19 15:22,2015-04-19 17:03,
交通,1.10,2015-04-19 14:16,2015-04-19 15:22,
用餐,1.08,2015-04-19 13:11,2015-04-19 14:16,
交通,0.10,2015-04-19 13:05,2015-04-19 13:11,
家务,0.52,2015-04-19 12:34,2015-04-19 13:05,
交通,0.30,2015-04-19 12:16,2015-04-19 12:34,
GDG,2.00,2015-04-19 10:16,2015-04-19 12:16,
家务,1.20,2015-04-19 09:04,2015-04-19 10:16,
睡眠,8.22,2015-04-19 00:51,2015-04-19 09:04,
Chaos,1.48,2015-04-18 23:22,2015-04-19 00:51,
家务,0.43,2015-04-18 22:56,2015-04-18 23:22,
交通,1.23,2015-04-18 21:42,2015-04-18 22:56,
交流,1.10,2015-04-18 20:36,2015-04-18 21:42,
交通,1.12,2015-04-18 19:29,2015-04-18 20:36,
用餐,1.35,2015-04-18 18:08,2015-04-18 19:29,
交通,0.17,2015-04-18 17:58,2015-04-18 18:08,
交流,1.48,2015-04-18 16:30,2015-04-18 17:59,
交通,0.93,2015-04-18 15:34,2015-04-18 16:30,
家务,0.32,2015-04-18 15:15,2015-04-18 15:34,
睡眠,1.37,2015-04-18 13:53,2015-04-18 15:15,
家务,0.23,2015-04-18 13:39,2015-04-18 13:53,
交通,0.43,2015-04-18 13:13,2015-04-18 13:39,
用餐,1.30,2015-04-18 11:55,2015-04-18 13:13,
交通,0.97,2015-04-18 10:57,2015-04-18 11:55,
家务,1.82,2015-04-18 09:08,2015-04-18 10:57,
睡眠,7.82,2015-04-18 01:19,2015-04-18 09:08,
Chaos,1.47,2015-04-17 23:51,2015-04-18 01:19,
交流,2.73,2015-04-17 21:08,2015-04-17 23:52,
用餐,0.28,2015-04-17 20:51,2015-04-17 21:08,
交通,0.62,2015-04-17 20:14,2015-04-17 20:51,
Air,1.28,2015-04-17 18:57,2015-04-17 20:14,
Chaos,0.75,2015-04-17 18:12,2015-04-17 18:57,
交通,0.97,2015-04-17 17:14,2015-04-17 18:12,
GDG,1.05,2015-04-17 16:11,2015-04-17 17:14,
Pt0,0.22,2015-04-17 15:58,2015-04-17 16:11,
GDG,0.30,2015-04-17 15:40,2015-04-17 15:58,
Chaos,0.68,2015-04-17 14:59,2015-04-17 15:40,
交通,0.40,2015-04-17 14:35,2015-04-17 14:59,
家务,0.70,2015-04-17 13:53,2015-04-17 14:35,
用餐,2.63,2015-04-17 11:15,2015-04-17 13:53,
交流,0.87,2015-04-17 10:23,2015-04-17 11:15,
Pt0,0.45,2015-04-17 09:56,2015-04-17 10:23,
Chaos,0.62,2015-04-17 09:19,2015-04-17 09:56,
交通,0.15,2015-04-17 09:10,2015-04-17 09:19,
用餐,0.50,2015-04-17 08:40,2015-04-17 09:10,
家务,0.38,2015-04-17 08:17,2015-04-17 08:40,
睡眠,6.28,2015-04-17 02:00,2015-04-17 08:17,
Chaos,1.35,2015-04-17 00:39,2015-04-17 02:00,
交通,0.50,2015-04-17 00:09,2015-04-17 00:39,
OBP,0.53,2015-04-16 23:37,2015-04-17 00:09,
Chaos,1.10,2015-04-16 22:31,2015-04-16 23:37,
GDG,0.92,2015-04-16 21:36,2015-04-16 22:31,
Pt0,1.65,2015-04-16 19:57,2015-04-16 21:36,
Chaos,0.20,2015-04-16 19:45,2015-04-16 19:57,
交通,0.15,2015-04-16 19:36,2015-04-16 19:45,
用餐,0.63,2015-04-16 18:58,2015-04-16 19:36,
GDG,2.00,2015-04-16 16:58,2015-04-16 18:58,
交流,1.37,2015-04-16 15:36,2015-04-16 16:58,
GDG,0.42,2015-04-16 15:11,2015-04-16 15:36,
Chaos,0.45,2015-04-16 14:43,2015-04-16 15:10,
交通,0.40,2015-04-16 14:19,2015-04-16 14:43,
Chaos,1.00,2015-04-16 13:19,2015-04-16 14:19,
交通,0.10,2015-04-16 13:13,2015-04-16 13:19,
用餐,0.50,2015-04-16 12:43,2015-04-16 13:13,
Chaos,0.85,2015-04-16 11:52,2015-04-16 12:43,
交流,0.63,2015-04-16 11:14,2015-04-16 11:52,
Chaos,0.25,2015-04-16 10:59,2015-04-16 11:14,
GDG,1.87,2015-04-16 09:07,2015-04-16 10:59,
交通,0.48,2015-04-16 08:38,2015-04-16 09:07,
家务,0.73,2015-04-16 07:54,2015-04-16 08:38,
睡眠,6.97,2015-04-16 00:56,2015-04-16 07:54,
Chaos,0.85,2015-04-16 00:05,2015-04-16 00:56,
Chaos,0.50,2015-04-15 23:35,2015-04-16 00:05,
电影,0.53,2015-04-15 23:03,2015-04-15 23:35,
交通,0.53,2015-04-15 22:31,2015-04-15 23:03,
阅读,1.52,2015-04-15 21:00,2015-04-15 22:31,
Chaos,1.33,2015-04-15 19:40,2015-04-15 21:00,
交通,0.40,2015-04-15 19:16,2015-04-15 19:40,
用餐,1.10,2015-04-15 18:10,2015-04-15 19:16,
用餐,1.10,2015-04-15 18:10,2015-04-15 19:16,
Pt0,1.37,2015-04-15 16:48,2015-04-15 18:10,
Pt0,0.08,2015-04-15 16:43,2015-04-15 16:48,
Chaos,0.27,2015-04-15 16:27,2015-04-15 16:43,
交流,0.35,2015-04-15 16:06,2015-04-15 16:27,
GDG,1.00,2015-04-15 15:06,2015-04-15 16:06,
交通,0.68,2015-04-15 14:25,2015-04-15 15:06,
Chaos,1.15,2015-04-15 13:16,2015-04-15 14:25,
交通,0.07,2015-04-15 13:12,2015-04-15 13:16,
用餐,0.47,2015-04-15 12:44,2015-04-15 13:12,
交通,0.20,2015-04-15 12:32,2015-04-15 12:44,
Pt0,1.92,2015-04-15 10:37,2015-04-15 12:32,
交流,0.27,2015-04-15 10:21,2015-04-15 10:37,
GDG,1.15,2015-04-15 09:12,2015-04-15 10:21,
Chaos,0.20,2015-04-15 09:00,2015-04-15 09:12,
交通,0.43,2015-04-15 08:34,2015-04-15 09:00,
家务,0.68,2015-04-15 07:53,2015-04-15 08:34,
睡眠,6.80,2015-04-15 01:05,2015-04-15 07:53,
交通,0.40,2015-04-15 00:41,2015-04-15 01:05,
Pt0,1.00,2015-04-14 23:41,2015-04-15 00:41,
GDG,1.32,2015-04-14 22:22,2015-04-14 23:41,
Chaos,0.50,2015-04-14 21:52,2015-04-14 22:22,
交通,0.03,2015-04-14 21:50,2015-04-14 21:52,
交流,3.15,2015-04-14 18:41,2015-04-14 21:50,
交通,0.47,2015-04-14 18:13,2015-04-14 18:41,
交流,3.73,2015-04-14 14:29,2015-04-14 18:13,
Chaos,0.62,2015-04-14 13:52,2015-04-14 14:29,
交通,0.22,2015-04-14 13:39,2015-04-14 13:52,
用餐,0.67,2015-04-14 12:59,2015-04-14 13:39,
交流,2.93,2015-04-14 10:03,2015-04-14 12:59,
Chaos,0.78,2015-04-14 09:16,2015-04-14 10:03,
交通,0.15,2015-04-14 09:07,2015-04-14 09:16,
用餐,0.15,2015-04-14 08:58,2015-04-14 09:07,
交通,0.23,2015-04-14 08:44,2015-04-14 08:58,
家务,0.37,2015-04-14 08:22,2015-04-14 08:44,
睡眠,7.10,2015-04-14 01:16,2015-04-14 08:22,
Chaos,1.10,2015-04-14 00:10,2015-04-14 01:16,
交通,0.38,2015-04-13 23:47,2015-04-14 00:10,
用餐,1.33,2015-04-13 22:27,2015-04-13 23:47,
交流,0.93,2015-04-13 21:31,2015-04-13 22:27,
Chaos,0.27,2015-04-13 21:15,2015-04-13 21:31,
GDG,0.40,2015-04-13 20:51,2015-04-13 21:15,
Pt0,3.05,2015-04-13 17:48,2015-04-13 20:51,
交流,0.45,2015-04-13 17:21,2015-04-13 17:48,
Pt0,1.12,2015-04-13 16:14,2015-04-13 17:21,
工作,1.23,2015-04-13 15:00,2015-04-13 16:14,
交通,0.30,2015-04-13 14:42,2015-04-13 15:00,
家务,1.75,2015-04-13 12:57,2015-04-13 14:42,
交通,0.13,2015-04-13 12:49,2015-04-13 12:57,
用餐,0.33,2015-04-13 12:29,2015-04-13 12:49,
交通,0.18,2015-04-13 12:18,2015-04-13 12:29,
Pt0,0.35,2015-04-13 11:57,2015-04-13 12:18,
GDG,0.57,2015-04-13 11:23,2015-04-13 11:57,
学习,1.10,2015-04-13 10:17,2015-04-13 11:23,
交流,0.78,2015-04-13 09:31,2015-04-13 10:18,
Chaos,0.23,2015-04-13 09:17,2015-04-13 09:31,
交通,1.13,2015-04-13 08:09,2015-04-13 09:17,
Air,1.10,2015-04-13 07:03,2015-04-13 08:09,
Chaos,0.50,2015-04-13 06:33,2015-04-13 07:03,
交通,0.20,2015-04-13 06:21,2015-04-13 06:33,
家务,0.33,2015-04-13 06:01,2015-04-13 06:21,
睡眠,5.17,2015-04-13 00:51,2015-04-13 06:01,
Chaos,0.68,2015-04-13 00:10,2015-04-13 00:51,
GDG,3.95,2015-04-12 20:13,2015-04-13 00:10,
家务,0.32,2015-04-12 19:54,2015-04-12 20:13,
交通,0.22,2015-04-12 19:41,2015-04-12 19:54,
家务,1.03,2015-04-12 18:39,2015-04-12 19:41,
用餐,0.90,2015-04-12 17:45,2015-04-12 18:39,
交通,0.18,2015-04-12 17:34,2015-04-12 17:45,
家务,1.78,2015-04-12 15:47,2015-04-12 17:34,
睡眠,2.45,2015-04-12 13:20,2015-04-12 15:47,
家务,0.68,2015-04-12 12:39,2015-04-12 13:20,
用餐,0.62,2015-04-12 12:02,2015-04-12 12:39,
家务,0.18,2015-04-12 11:51,2015-04-12 12:02,
交通,0.23,2015-04-12 11:37,2015-04-12 11:51,
Chaos,0.35,2015-04-12 11:16,2015-04-12 11:37,
OBP,1.20,2015-04-12 10:04,2015-04-12 11:16,
Chaos,0.10,2015-04-12 09:58,2015-04-12 10:04,
交通,0.15,2015-04-12 09:49,2015-04-12 09:58,
用餐,0.28,2015-04-12 09:32,2015-04-12 09:49,
交通,0.17,2015-04-12 09:22,2015-04-12 09:32,
家务,0.42,2015-04-12 08:57,2015-04-12 09:22,
睡眠,7.50,2015-04-12 01:27,2015-04-12 08:57,
Chaos,1.45,2015-04-12 00:00,2015-04-12 01:27,
家务,1.55,2015-04-11 22:27,2015-04-12 00:00,
GDG,0.88,2015-04-11 21:34,2015-04-11 22:27,
家务,2.37,2015-04-11 19:12,2015-04-11 21:34,
用餐,0.87,2015-04-11 18:20,2015-04-11 19:12,
交通,0.68,2015-04-11 17:39,2015-04-11 18:20,
GDG,0.85,2015-04-11 16:48,2015-04-11 17:39,
家务,0.37,2015-04-11 16:26,2015-04-11 16:48,
睡眠,1.53,2015-04-11 14:54,2015-04-11 16:26,
Chaos,0.15,2015-04-11 14:45,2015-04-11 14:54,
交通,1.15,2015-04-11 13:36,2015-04-11 14:45,
用餐,0.47,2015-04-11 13:08,2015-04-11 13:36,
