活动类别,持续时间,开始时间,结束时间,备注
Chaos,2.0,08/30/13 16:46,08/30/13 18:45,
Pt0,1.4,08/30/13 15:24,08/30/13 16:46,
工作,0.5,08/30/13 14:56,08/30/13 15:24,
Chaos,1.0,08/30/13 13:53,08/30/13 14:56,
用餐,1.2,08/30/13 12:42,08/30/13 13:53,
交流,1.4,08/30/13 11:20,08/30/13 12:42,
Pt0,1.2,08/30/13 10:09,08/30/13 11:20,
用餐,0.8,08/30/13 09:24,08/30/13 10:09,
交通,0.3,08/30/13 09:06,08/30/13 09:24,
睡眠,6.1,08/30/13 03:00,08/30/13 09:06,
Chaos,0.4,08/30/13 02:34,08/30/13 03:00,
交通,0.2,08/30/13 02:25,08/30/13 02:34,
电影,2.8,08/29/13 23:38,08/30/13 02:25,
交通,0.4,08/29/13 23:13,08/29/13 23:38,
Chaos,0.1,08/29/13 23:08,08/29/13 23:13,
阅读,0.1,08/29/13 23:02,08/29/13 23:08,
Pt0,1.4,08/29/13 21:38,08/29/13 23:02,
Pt0,1.0,08/29/13 20:35,08/29/13 21:38,
用餐,1.2,08/29/13 19:23,08/29/13 20:35,
Pt0,3.8,08/29/13 15:37,08/29/13 19:23,
Chaos,0.8,08/29/13 14:51,08/29/13 15:37,
GDG,0.6,08/29/13 14:18,08/29/13 14:51,
Chaos,1.4,08/29/13 12:56,08/29/13 14:18,
交流,1.8,08/29/13 11:06,08/29/13 12:56,
Pt0,2.1,08/29/13 08:58,08/29/13 11:06,
交通,0.2,08/29/13 08:43,08/29/13 08:58,
Chaos,0.4,08/29/13 08:18,08/29/13 08:43,
睡眠,4.8,08/29/13 03:32,08/29/13 08:18,
Chaos,1.8,08/29/13 01:44,08/29/13 03:32,
家务,0.1,08/29/13 01:41,08/29/13 01:44,
交通,0.3,08/29/13 01:25,08/29/13 01:41,
Pt0,4.1,08/28/13 21:20,08/29/13 01:25,
交通,0.8,08/28/13 20:30,08/28/13 21:20,
Pt0,2.2,08/28/13 18:15,08/28/13 20:30,
交流,0.3,08/28/13 17:56,08/28/13 18:15,
Pt0,1.9,08/28/13 16:04,08/28/13 17:56,
Chaos,0.3,08/28/13 15:46,08/28/13 16:04,
Pt0,0.8,08/28/13 14:56,08/28/13 15:46,
交通,0.6,08/28/13 14:18,08/28/13 14:56,
Chaos,1.9,08/28/13 12:22,08/28/13 14:18,
交通,0.2,08/28/13 12:10,08/28/13 12:22,
Pt0,0.6,08/28/13 11:31,08/28/13 12:10,
阅读,0.5,08/28/13 10:59,08/28/13 11:31,
Chaos,0.9,08/28/13 10:07,08/28/13 10:59,
用餐,0.6,08/28/13 09:28,08/28/13 10:07,
交通,0.3,08/28/13 09:11,08/28/13 09:28,
Chaos,0.4,08/28/13 08:44,08/28/13 09:11,
睡眠,5.3,08/28/13 03:24,08/28/13 08:44,
Chaos,1.2,08/28/13 02:10,08/28/13 03:24,
交通,0.1,08/28/13 02:02,08/28/13 02:10,
Chaos,0.1,08/28/13 01:55,08/28/13 02:02,
GDG,0.9,08/28/13 00:58,08/28/13 01:55,
Pt0,4.9,08/27/13 20:04,08/28/13 00:58,
Chaos,0.2,08/27/13 19:55,08/27/13 20:04,
用餐,0.8,08/27/13 19:05,08/27/13 19:55,
Pt0,2.0,08/27/13 17:06,08/27/13 19:05,
Pt0,1.7,08/27/13 15:25,08/27/13 17:06,
交流,0.8,08/27/13 14:36,08/27/13 15:25,
Chaos,1.8,08/27/13 12:50,08/27/13 14:36,
用餐,0.5,08/27/13 12:22,08/27/13 12:50,
交通,0.3,08/27/13 12:05,08/27/13 12:22,
Chaos,0.1,08/27/13 12:02,08/27/13 12:05,
GDG,1.2,08/27/13 10:51,08/27/13 12:02,
Chaos,0.5,08/27/13 10:23,08/27/13 10:51,
Pt0,0.2,08/27/13 10:08,08/27/13 10:23,
Chaos,0.1,08/27/13 10:01,08/27/13 10:08,
用餐,1.0,08/27/13 09:00,08/27/13 10:01,
交通,0.3,08/27/13 08:42,08/27/13 09:00,
家务,0.3,08/27/13 08:25,08/27/13 08:42,
睡眠,1.0,08/27/13 07:23,08/27/13 08:25,
睡眠,5.1,08/27/13 02:20,08/27/13 07:24,
家务,0.9,08/27/13 01:28,08/27/13 02:20,
交通,0.2,08/27/13 01:16,08/27/13 01:28,
Chaos,0.9,08/27/13 00:24,08/27/13 01:16,
Pt0,2.4,08/26/13 22:01,08/27/13 00:24,
交流,2.1,08/26/13 19:53,08/26/13 22:01,
Chaos,0.1,08/26/13 19:46,08/26/13 19:53,
用餐,0.3,08/26/13 19:29,08/26/13 19:46,
Pt0,0.4,08/26/13 19:05,08/26/13 19:29,
Chaos,0.3,08/26/13 18:49,08/26/13 19:05,
Pt0,0.2,08/26/13 18:34,08/26/13 18:49,
Pt0,0.5,08/26/13 18:04,08/26/13 18:34,
Chaos,0.6,08/26/13 17:26,08/26/13 18:04,
Pt0,0.1,08/26/13 17:18,08/26/13 17:26,
Pt0,1.1,08/26/13 16:15,08/26/13 17:19,
Chaos,0.8,08/26/13 15:30,08/26/13 16:15,
工作,1.1,08/26/13 14:25,08/26/13 15:30,
Chaos,1.2,08/26/13 13:13,08/26/13 14:25,
用餐,1.2,08/26/13 12:03,08/26/13 13:13,
工作,0.9,08/26/13 11:07,08/26/13 12:03,
Chaos,0.2,08/26/13 10:55,08/26/13 11:07,
GDG,0.7,08/26/13 10:15,08/26/13 10:55,
用餐,1.4,08/26/13 08:51,08/26/13 10:15,
交通,0.3,08/26/13 08:35,08/26/13 08:51,
家务,0.3,08/26/13 08:15,08/26/13 08:35,
睡眠,7.5,08/26/13 00:46,08/26/13 08:15,
电影,2.9,08/25/13 21:54,08/26/13 00:46,
家务,0.3,08/25/13 21:37,08/25/13 21:54,
交流,4.0,08/25/13 17:40,08/25/13 21:37,
Chaos,2.7,08/25/13 14:59,08/25/13 17:40,
阅读,2.7,08/25/13 12:17,08/25/13 14:59,
用餐,1.0,08/25/13 11:14,08/25/13 12:17,
阅读,2.1,08/25/13 09:10,08/25/13 11:14,
睡眠,8.7,08/25/13 00:28,08/25/13 09:10,
Chaos,2.0,08/24/13 22:26,08/25/13 00:28,
交通,0.3,08/24/13 22:06,08/24/13 22:26,
Chaos,1.3,08/24/13 20:46,08/24/13 22:06,
交通,0.2,08/24/13 20:32,08/24/13 20:46,
用餐,0.6,08/24/13 19:58,08/24/13 20:32,
交通,0.5,08/24/13 19:28,08/24/13 19:58,
Chaos,1.0,08/24/13 18:25,08/24/13 19:28,
交通,0.2,08/24/13 18:10,08/24/13 18:25,
交通,1.0,08/24/13 17:10,08/24/13 18:10,
交流,3.6,08/24/13 13:34,08/24/13 17:10,
交通,3.2,08/24/13 10:25,08/24/13 13:34,
Chaos,0.8,08/24/13 09:40,08/24/13 10:25,
用餐,0.4,08/24/13 09:13,08/24/13 09:40,
交通,0.2,08/24/13 08:58,08/24/13 09:13,
Chaos,0.3,08/24/13 08:38,08/24/13 08:58,
睡眠,6.4,08/24/13 02:13,08/24/13 08:38,
阅读,0.6,08/24/13 01:37,08/24/13 02:13,
家务,3.9,08/23/13 21:42,08/24/13 01:37,
交通,0.2,08/23/13 21:27,08/23/13 21:42,
Chaos,1.1,08/23/13 20:21,08/23/13 21:27,
用餐,0.8,08/23/13 19:36,08/23/13 20:21,
Chaos,0.8,08/23/13 18:51,08/23/13 19:36,
GDG,0.2,08/23/13 18:40,08/23/13 18:51,
GDG,0.3,08/23/13 18:19,08/23/13 18:40,
交流,0.3,08/23/13 18:00,08/23/13 18:19,
Chaos,0.1,08/23/13 17:56,08/23/13 18:00,
Pt0,1.5,08/23/13 16:23,08/23/13 17:56,
Pt0,2.0,08/23/13 14:25,08/23/13 16:23,
交通,0.2,08/23/13 14:12,08/23/13 14:25,
Chaos,1.6,08/23/13 12:33,08/23/13 14:12,
交通,0.1,08/23/13 12:29,08/23/13 12:33,
用餐,0.5,08/23/13 12:00,08/23/13 12:29,
GDG,1.1,08/23/13 10:55,08/23/13 12:00,
工作,1.2,08/23/13 09:44,08/23/13 10:55,
用餐,0.4,08/23/13 09:21,08/23/13 09:44,
交通,0.2,08/23/13 09:09,08/23/13 09:21,
Chaos,0.0,08/23/13 09:08,08/23/13 09:09,
睡眠,1.5,08/23/13 07:38,08/23/13 09:08,
睡眠,4.5,08/23/13 03:10,08/23/13 07:38,
电影,0.5,08/23/13 02:41,08/23/13 03:10,
Chaos,0.7,08/23/13 01:58,08/23/13 02:41,
交通,0.2,08/23/13 01:45,08/23/13 01:58,
电影,2.0,08/22/13 23:46,08/23/13 01:45,
交通,1.0,08/22/13 22:48,08/22/13 23:46,
交通,0.5,08/22/13 22:20,08/22/13 22:48,
电影,1.4,08/22/13 20:56,08/22/13 22:20,
电影,0.7,08/22/13 20:15,08/22/13 20:57,
用餐,0.3,08/22/13 19:55,08/22/13 20:15,
交通,1.0,08/22/13 18:53,08/22/13 19:55,
交流,1.9,08/22/13 17:00,08/22/13 18:53,
工作,2.3,08/22/13 14:43,08/22/13 17:00,
Chaos,1.7,08/22/13 13:00,08/22/13 14:43,
用餐,0.7,08/22/13 12:20,08/22/13 13:00,
Chaos,0.5,08/22/13 11:48,08/22/13 12:20,
交流,1.2,08/22/13 10:33,08/22/13 11:48,
Chaos,0.9,08/22/13 09:36,08/22/13 10:33,
用餐,0.9,08/22/13 08:42,08/22/13 09:36,
交通,0.3,08/22/13 08:26,08/22/13 08:42,
Chaos,0.3,08/22/13 08:09,08/22/13 08:26,
睡眠,6.6,08/22/13 01:35,08/22/13 08:09,
阅读,3.1,08/21/13 22:27,08/22/13 01:35,
家务,0.1,08/21/13 22:19,08/21/13 22:27,
交通,0.3,08/21/13 22:01,08/21/13 22:19,
Chaos,0.9,08/21/13 21:10,08/21/13 22:01,
用餐,0.9,08/21/13 20:16,08/21/13 21:10,
Chaos,0.3,08/21/13 19:57,08/21/13 20:16,
交流,1.1,08/21/13 18:49,08/21/13 19:57,
Chaos,0.9,08/21/13 17:52,08/21/13 18:49,
Pt0,1.4,08/21/13 16:27,08/21/13 17:52,
Pt0,0.4,08/21/13 16:01,08/21/13 16:27,
Pt0,0.7,08/21/13 15:21,08/21/13 16:01,
GDG,0.9,08/21/13 14:29,08/21/13 15:21,
Chaos,0.2,08/21/13 14:16,08/21/13 14:29,
交通,0.1,08/21/13 14:08,08/21/13 14:16,
Chaos,0.9,08/21/13 13:14,08/21/13 14:08,
用餐,0.6,08/21/13 12:35,08/21/13 13:14,
交通,0.2,08/21/13 12:22,08/21/13 12:35,
Pt0,1.0,08/21/13 11:22,08/21/13 12:22,
GDG,2.0,08/21/13 09:20,08/21/13 11:23,
Chaos,0.9,08/21/13 08:23,08/21/13 09:20,
睡眠,6.8,08/21/13 01:38,08/21/13 08:23,
Chaos,0.8,08/21/13 00:49,08/21/13 01:38,
电影,2.7,08/20/13 22:05,08/21/13 00:49,
家务,0.1,08/20/13 21:57,08/20/13 22:05,
交通,0.2,08/20/13 21:43,08/20/13 21:57,
Pt0,0.1,08/20/13 21:36,08/20/13 21:43,
阅读,1.3,08/20/13 20:20,08/20/13 21:36,
用餐,0.8,08/20/13 19:35,08/20/13 20:20,
Chaos,0.3,08/20/13 19:15,08/20/13 19:35,
Pt0,0.9,08/20/13 18:20,08/20/13 19:15,
Chaos,0.3,08/20/13 18:01,08/20/13 18:20,
Pt0,1.0,08/20/13 17:00,08/20/13 18:01,
Chaos,0.9,08/20/13 16:06,08/20/13 17:00,
Pt0,1.6,08/20/13 14:29,08/20/13 16:06,
交通,0.3,08/20/13 14:09,08/20/13 14:29,
Chaos,0.7,08/20/13 13:26,08/20/13 14:09,
用餐,1.4,08/20/13 12:05,08/20/13 13:26,
交流,0.2,08/20/13 11:55,08/20/13 12:05,
Pt0,1.8,08/20/13 10:10,08/20/13 11:55,
GDG,0.9,08/20/13 09:17,08/20/13 10:10,
用餐,0.6,08/20/13 08:40,08/20/13 09:17,
交通,0.2,08/20/13 08:30,08/20/13 08:40,
Chaos,0.3,08/20/13 08:09,08/20/13 08:30,
睡眠,6.3,08/20/13 01:51,08/20/13 08:09,
电影,3.0,08/19/13 22:50,08/20/13 01:51,
家务,0.2,08/19/13 22:38,08/19/13 22:50,
Chaos,0.3,08/19/13 22:20,08/19/13 22:38,
Pt0,0.7,08/19/13 21:36,08/19/13 22:20,
Chaos,1.3,08/19/13 20:16,08/19/13 21:36,
用餐,0.5,08/19/13 19:44,08/19/13 20:16,
交流,0.6,08/19/13 19:09,08/19/13 19:44,
Pt0,0.9,08/19/13 18:12,08/19/13 19:09,
Chaos,0.8,08/19/13 17:22,08/19/13 18:12,
交流,0.6,08/19/13 16:45,08/19/13 17:22,
Chaos,1.0,08/19/13 15:47,08/19/13 16:45,
工作,1.1,08/19/13 14:42,08/19/13 15:47,
交流,0.3,08/19/13 14:24,08/19/13 14:42,
交通,0.3,08/19/13 14:04,08/19/13 14:23,
Chaos,0.7,08/19/13 13:24,08/19/13 14:04,
交通,0.9,08/19/13 12:33,08/19/13 13:24,
Chaos,0.2,08/19/13 12:19,08/19/13 12:33,
工作,1.6,08/19/13 10:43,08/19/13 12:19,
GDG,1.0,08/19/13 09:40,08/19/13 10:43,
Chaos,1.3,08/19/13 08:23,08/19/13 09:40,
睡眠,5.7,08/19/13 02:42,08/19/13 08:23,
Chaos,0.6,08/19/13 02:07,08/19/13 02:42,
电影,1.7,08/19/13 00:27,08/19/13 02:07,
交通,0.5,08/18/13 23:55,08/19/13 00:27,
Pt0,1.2,08/18/13 22:44,08/18/13 23:55,
GDG,2.2,08/18/13 20:31,08/18/13 22:44,
交通,0.4,08/18/13 20:05,08/18/13 20:31,
交通,1.0,08/18/13 19:05,08/18/13 20:06,
交流,5.3,08/18/13 13:47,08/18/13 19:05,
交通,0.1,08/18/13 13:43,08/18/13 13:47,
Chaos,0.2,08/18/13 13:33,08/18/13 13:43,
Pt0,1.3,08/18/13 12:15,08/18/13 13:33,
阅读,1.6,08/18/13 10:37,08/18/13 12:15,
用餐,0.3,08/18/13 10:20,08/18/13 10:37,
Chaos,0.6,08/18/13 09:44,08/18/13 10:20,
睡眠,8.1,08/18/13 01:40,08/18/13 09:44,
家务,3.5,08/17/13 22:09,08/18/13 01:40,
交通,0.3,08/17/13 21:53,08/17/13 22:09,
Chaos,0.5,08/17/13 21:23,08/17/13 21:53,
上网,1.1,08/17/13 20:20,08/17/13 21:24,
用餐,1.0,08/17/13 19:22,08/17/13 20:20,
Chaos,9.4,08/17/13 10:00,08/17/13 19:22,
用餐,0.7,08/17/13 09:17,08/17/13 10:00,
交通,0.1,08/17/13 09:09,08/17/13 09:17,
Chaos,0.2,08/17/13 08:54,08/17/13 09:09,
睡眠,7.1,08/17/13 01:50,08/17/13 08:54,
Chaos,2.1,08/16/13 23:43,08/17/13 01:50,
Chaos,0.4,08/16/13 23:19,08/16/13 23:43,
GDG,1.0,08/16/13 22:21,08/16/13 23:19,
Chaos,0.2,08/16/13 22:08,08/16/13 22:21,
交通,0.6,08/16/13 21:32,08/16/13 22:08,
用餐,0.7,08/16/13 20:48,08/16/13 21:32,
用餐,0.7,08/16/13 20:05,08/16/13 20:49,
交通,0.8,08/16/13 19:15,08/16/13 20:05,
Chaos,0.3,08/16/13 18:54,08/16/13 19:15,
交流,0.6,08/16/13 18:20,08/16/13 18:54,
Chaos,0.8,08/16/13 17:32,08/16/13 18:20,
工作,1.6,08/16/13 15:56,08/16/13 17:32,
Chaos,1.5,08/16/13 14:28,08/16/13 15:56,
Chaos,1.9,08/16/13 12:35,08/16/13 14:28,
用餐,0.5,08/16/13 12:05,08/16/13 12:35,
Pt0,0.3,08/16/13 11:45,08/16/13 12:05,
Chaos,0.2,08/16/13 11:34,08/16/13 11:45,
工作,1.8,08/16/13 09:49,08/16/13 11:34,
交通,0.2,08/16/13 09:37,08/16/13 09:49,
睡眠,7.5,08/16/13 02:07,08/16/13 09:37,
Chaos,0.1,08/16/13 02:03,08/16/13 02:07,
电影,2.0,08/16/13 00:00,08/16/13 02:03,
家务,0.3,08/15/13 23:42,08/16/13 00:00,
Chaos,0.3,08/15/13 23:25,08/15/13 23:42,
Pt0,1.0,08/15/13 22:25,08/15/13 23:26,
购物,1.2,08/15/13 21:14,08/15/13 22:25,
用餐,0.7,08/15/13 20:33,08/15/13 21:14,
Chaos,3.4,08/15/13 17:08,08/15/13 20:33,
工作,2.8,08/15/13 14:23,08/15/13 17:08,
交通,0.2,08/15/13 14:10,08/15/13 14:23,
Chaos,0.8,08/15/13 13:25,08/15/13 14:10,
用餐,1.2,08/15/13 12:14,08/15/13 13:25,
交流,1.6,08/15/13 10:36,08/15/13 12:14,
交通,0.2,08/15/13 10:24,08/15/13 10:36,
家务,0.8,08/15/13 09:34,08/15/13 10:24,
阅读,1.0,08/15/13 08:32,08/15/13 09:34,
Chaos,0.3,08/15/13 08:13,08/15/13 08:32,
睡眠,6.5,08/15/13 01:44,08/15/13 08:13,
电影,1.3,08/15/13 00:26,08/15/13 01:44,
家务,2.2,08/14/13 22:13,08/15/13 00:26,
交通,0.2,08/14/13 21:58,08/14/13 22:13,
Chaos,1.3,08/14/13 20:39,08/14/13 21:58,
用餐,0.8,08/14/13 19:52,08/14/13 20:39,
工作,1.0,08/14/13 18:53,08/14/13 19:52,
工作,4.3,08/14/13 14:35,08/14/13 18:53,
交通,0.1,08/14/13 14:27,08/14/13 14:35,
Chaos,0.9,08/14/13 13:32,08/14/13 14:27,
家务,1.1,08/14/13 12:25,08/14/13 13:33,
交通,0.2,08/14/13 12:12,08/14/13 12:25,
Chaos,1.2,08/14/13 10:57,08/14/13 12:12,
交通,0.6,08/14/13 10:20,08/14/13 10:57,
Chaos,1.5,08/14/13 08:53,08/14/13 10:20,
睡眠,6.5,08/14/13 02:21,08/14/13 08:53,
Chaos,3.2,08/13/13 23:11,08/14/13 02:21,
用餐,2.4,08/13/13 20:47,08/13/13 23:11,
Chaos,0.9,08/13/13 19:55,08/13/13 20:47,
交流,2.0,08/13/13 17:55,08/13/13 19:55,
Pt0,0.5,08/13/13 17:25,08/13/13 17:55,
Chaos,0.8,08/13/13 16:37,08/13/13 17:25,
工作,2.2,08/13/13 14:25,08/13/13 16:37,
交通,0.1,08/13/13 14:18,08/13/13 14:25,
用餐,2.2,08/13/13 12:05,08/13/13 14:18,
Chaos,1.1,08/13/13 11:01,08/13/13 12:05,
交流,1.2,08/13/13 09:50,08/13/13 11:01,
Chaos,0.6,08/13/13 09:16,08/13/13 09:50,
用餐,0.5,08/13/13 08:47,08/13/13 09:16,
交通,0.2,08/13/13 08:34,08/13/13 08:47,
Chaos,0.4,08/13/13 08:10,08/13/13 08:34,
睡眠,5.2,08/13/13 02:56,08/13/13 08:10,
Chaos,1.3,08/13/13 01:39,08/13/13 02:56,
GDG,1.3,08/13/13 00:19,08/13/13 01:38,
学习,0.3,08/13/13 00:00,08/13/13 00:19,
Chaos,1.0,08/12/13 22:59,08/13/13 00:00,
电影,2.2,08/12/13 20:45,08/12/13 22:59,
用餐,0.9,08/12/13 19:50,08/12/13 20:45,
Chaos,0.6,08/12/13 19:17,08/12/13 19:50,
工作,0.5,08/12/13 18:48,08/12/13 19:17,
交流,0.4,08/12/13 18:23,08/12/13 18:48,
O.B.P,1.1,08/12/13 17:14,08/12/13 18:23,
Chaos,0.8,08/12/13 16:25,08/12/13 17:14,
交通,7.4,08/12/13 09:01,08/12/13 16:25,
Chaos,0.5,08/12/13 08:32,08/12/13 09:01,
睡眠,9.2,08/11/13 23:21,08/12/13 08:32,
家务,0.7,08/11/13 22:38,08/11/13 23:21,
Chaos,2.6,08/11/13 20:00,08/11/13 22:38,
用餐,1.6,08/11/13 18:24,08/11/13 20:00,
GDG,5.8,08/11/13 12:36,08/11/13 18:24,
Chaos,1.4,08/11/13 11:14,08/11/13 12:36,
GDG,0.6,08/11/13 10:41,08/11/13 11:14,
Chaos,1.4,08/11/13 09:15,08/11/13 10:40,
睡眠,6.0,08/11/13 03:17,08/11/13 09:15,
阅读,1.2,08/11/13 02:07,08/11/13 03:17,
睡眠,4.5,08/10/13 21:40,08/11/13 02:08,
家务,2.6,08/10/13 19:05,08/10/13 21:40,
用餐,1.7,08/10/13 17:25,08/10/13 19:05,
Chaos,4.4,08/10/13 12:58,08/10/13 17:25,
交通,0.1,08/10/13 12:50,08/10/13 12:58,
家务,2.6,08/10/13 10:15,08/10/13 12:51,
用餐,0.8,08/10/13 09:26,08/10/13 10:15,
Chaos,1.0,08/10/13 08:28,08/10/13 09:26,
睡眠,6.9,08/10/13 01:34,08/10/13 08:28,
Chaos,0.4,08/10/13 01:12,08/10/13 01:34,
学习,0.5,08/10/13 00:43,08/10/13 01:12,
上网,0.9,08/09/13 23:46,08/10/13 00:43,
O.B.P,1.4,08/09/13 22:25,08/09/13 23:46,
家务,2.5,08/09/13 19:57,08/09/13 22:25,
交通,0.3,08/09/13 19:40,08/09/13 19:57,
学习,0.5,08/09/13 19:08,08/09/13 19:40,
用餐,0.4,08/09/13 18:41,08/09/13 19:08,
Chaos,1.1,08/09/13 17:34,08/09/13 18:41,
GDG,0.6,08/09/13 16:57,08/09/13 17:34,
Chaos,0.8,08/09/13 16:09,08/09/13 16:57,
交流,0.9,08/09/13 15:16,08/09/13 16:09,
Chaos,0.6,08/09/13 14:39,08/09/13 15:16,
交通,0.3,08/09/13 14:18,08/09/13 14:39,
Chaos,1.0,08/09/13 13:18,08/09/13 14:18,
用餐,0.8,08/09/13 12:30,08/09/13 13:18,
Chaos,0.0,08/09/13 12:29,08/09/13 12:30,
GDG,2.3,08/09/13 10:08,08/09/13 12:29,
Chaos,1.3,08/09/13 08:48,08/09/13 10:08,
交通,0.2,08/09/13 08:36,08/09/13 08:48,
Chaos,0.6,08/09/13 07:58,08/09/13 08:36,
睡眠,6.1,08/09/13 01:55,08/09/13 07:58,
阅读,0.7,08/09/13 01:11,08/09/13 01:55,
电影,1.6,08/08/13 23:35,08/09/13 01:11,
交通,0.5,08/08/13 23:05,08/08/13 23:35,
Chaos,0.8,08/08/13 22:19,08/08/13 23:05,
GDG,0.9,08/08/13 21:28,08/08/13 22:19,
Pt0,1.4,08/08/13 20:07,08/08/13 21:28,
交流,0.8,08/08/13 19:18,08/08/13 20:07,
GDG,0.2,08/08/13 19:08,08/08/13 19:18,
Chaos,0.2,08/08/13 18:56,08/08/13 19:08,
用餐,0.6,08/08/13 18:18,08/08/13 18:56,
GDG,1.4,08/08/13 16:54,08/08/13 18:18,
交流,0.9,08/08/13 15:58,08/08/13 16:54,
Chaos,0.8,08/08/13 15:08,08/08/13 15:58,
交通,0.2,08/08/13 14:55,08/08/13 15:08,
Chaos,1.2,08/08/13 13:40,08/08/13 14:55,
用餐,0.6,08/08/13 13:06,08/08/13 13:40,
交流,2.7,08/08/13 10:25,08/08/13 13:06,
Chaos,0.9,08/08/13 09:29,08/08/13 10:25,
工作,0.0,08/08/13 09:27,08/08/13 09:29,
用餐,1.1,08/08/13 08:25,08/08/13 09:29,
Chaos,0.8,08/08/13 07:37,08/08/13 08:25,
睡眠,6.7,08/08/13 00:58,08/08/13 07:37,
阅读,0.7,08/08/13 00:16,08/08/13 00:58,
家务,0.7,08/07/13 23:34,08/08/13 00:16,
Chaos,0.3,08/07/13 23:18,08/07/13 23:34,
GDG,1.8,08/07/13 21:28,08/07/13 23:18,
学习,2.4,08/07/13 19:02,08/07/13 21:28,
用餐,0.7,08/07/13 18:21,08/07/13 19:02,
交流,1.3,08/07/13 17:04,08/07/13 18:21,
Pt0,0.8,08/07/13 16:15,08/07/13 17:04,
Chaos,1.1,08/07/13 15:10,08/07/13 16:15,
Pt0,0.8,08/07/13 14:22,08/07/13 15:10,
Chaos,1.9,08/07/13 12:29,08/07/13 14:22,
交通,0.0,08/07/13 12:28,08/07/13 12:29,
用餐,0.5,08/07/13 11:57,08/07/13 12:28,
学习,1.0,08/07/13 10:57,08/07/13 11:57,
交流,2.3,08/07/13 08:38,08/07/13 10:57,
用餐,0.6,08/07/13 08:05,08/07/13 08:38,
Chaos,0.9,08/07/13 07:11,08/07/13 08:05,
睡眠,7.0,08/07/13 00:10,08/07/13 07:11,
阅读,0.6,08/06/13 23:37,08/07/13 00:10,
Chaos,0.4,08/06/13 23:10,08/06/13 23:37,
阅读,1.0,08/06/13 22:10,08/06/13 23:10,
家务,2.4,08/06/13 19:48,08/06/13 22:10,
交通,0.3,08/06/13 19:32,08/06/13 19:48,
Chaos,0.4,08/06/13 19:07,08/06/13 19:32,
用餐,0.6,08/06/13 18:33,08/06/13 19:07,
Chaos,1.6,08/06/13 16:54,08/06/13 18:33,
GDG,1.3,08/06/13 15:35,08/06/13 16:54,
Chaos,0.2,08/06/13 15:25,08/06/13 15:35,
交流,0.8,08/06/13 14:35,08/06/13 15:25,
工作,0.2,08/06/13 14:20,08/06/13 14:35,
Chaos,1.8,08/06/13 12:34,08/06/13 14:20,
用餐,0.6,08/06/13 11:55,08/06/13 12:34,
Pt0,0.3,08/06/13 11:35,08/06/13 11:55,
工作,2.7,08/06/13 08:53,08/06/13 11:35,
用餐,0.8,08/06/13 08:05,08/06/13 08:53,
Chaos,0.7,08/06/13 07:21,08/06/13 08:05,
睡眠,6.0,08/06/13 01:20,08/06/13 07:21,
阅读,1.1,08/06/13 00:16,08/06/13 01:20,
Chaos,0.6,08/05/13 23:42,08/06/13 00:16,
家务,2.5,08/05/13 21:13,08/05/13 23:42,
用餐,2.5,08/05/13 18:46,08/05/13 21:13,
Chaos,0.4,08/05/13 18:24,08/05/13 18:46,
