活动类别,持续时间,开始时间,结束时间,备注
交流,3.82,2015-09-11 18:56,2015-09-11 22:45,
GDG,2.35,2015-09-11 16:35,2015-09-11 18:56,
Chaos,0.52,2015-09-11 16:4,2015-09-11 16:35,
GDG,0.93,2015-09-11 15:8,2015-09-11 16:4,
Chaos,0.47,2015-09-11 14:40,2015-09-11 15:8,
交通,0.33,2015-09-11 14:20,2015-09-11 14:40,
Chaos,1.08,2015-09-11 13:15,2015-09-11 14:20,
家务,0.53,2015-09-11 12:43,2015-09-11 13:15,
交通,1.63,2015-09-11 11:5,2015-09-11 12:43,
GDG,2.13,2015-09-11 08:57,2015-09-11 11:5,
交通,0.37,2015-09-11 08:35,2015-09-11 08:57,
家务,0.35,2015-09-11 08:14,2015-09-11 08:35,
睡眠,5.43,2015-09-11 02:48,2015-09-11 08:14,
Chaos,0.77,2015-09-11 02:2,2015-09-11 02:48,
交通,0.32,2015-09-11 01:43,2015-09-11 02:2,
Pt0,0.27,2015-09-11 01:27,2015-09-11 01:43,
交通,1.03,2015-09-11 00:25,2015-09-11 01:27,
电影,2.22,2015-09-10 22:12,2015-09-11 00:25,
交通,0.23,2015-09-10 21:58,2015-09-10 22:12,
Pt0,0.17,2015-09-10 21:48,2015-09-10 21:58,
交流,1.53,2015-09-10 20:16,2015-09-10 21:48,
Pt0,0.32,2015-09-10 19:57,2015-09-10 20:16,
Chaos,0.25,2015-09-10 19:42,2015-09-10 19:57,
用餐,0.63,2015-09-10 19:4,2015-09-10 19:42,
Chaos,0.75,2015-09-10 18:19,2015-09-10 19:4,
Pt0,0.27,2015-09-10 18:3,2015-09-10 18:19,
Chaos,0.77,2015-09-10 17:17,2015-09-10 18:3,
交通,1.57,2015-09-10 15:43,2015-09-10 17:17,
GDG,1.22,2015-09-10 14:30,2015-09-10 15:43,
交通,0.22,2015-09-10 14:17,2015-09-10 14:30,
Chaos,0.75,2015-09-10 13:32,2015-09-10 14:17,
交通,0.08,2015-09-10 13:27,2015-09-10 13:32,
用餐,0.42,2015-09-10 13:2,2015-09-10 13:27,
交通,0.15,2015-09-10 12:53,2015-09-10 13:2,
Pt0,0.30,2015-09-10 12:35,2015-09-10 12:53,
Pt0,1.03,2015-09-10 11:33,2015-09-10 12:35,
GDG,1.08,2015-09-10 10:28,2015-09-10 11:33,
Chaos,0.95,2015-09-10 09:31,2015-09-10 10:28,
交通,0.47,2015-09-10 09:3,2015-09-10 09:31,
家务,0.62,2015-09-10 08:26,2015-09-10 09:3,
睡眠,6.33,2015-09-10 02:6,2015-09-10 08:26,
Chaos,0.43,2015-09-10 01:40,2015-09-10 02:6,
家务,0.92,2015-09-10 00:45,2015-09-10 01:40,
交通,0.30,2015-09-10 00:27,2015-09-10 00:45,
GDG,3.02,2015-09-09 21:26,2015-09-10 00:27,
交流,1.37,2015-09-09 20:4,2015-09-09 21:26,
交通,0.15,2015-09-09 19:55,2015-09-09 20:4,
用餐,1.32,2015-09-09 18:36,2015-09-09 19:55,
交通,0.18,2015-09-09 18:25,2015-09-09 18:36,
交流,0.95,2015-09-09 17:28,2015-09-09 18:25,
上网,1.20,2015-09-09 16:16,2015-09-09 17:28,
Pt0,0.68,2015-09-09 15:35,2015-09-09 16:16,
GDG,0.73,2015-09-09 14:51,2015-09-09 15:35,
Chaos,0.08,2015-09-09 14:46,2015-09-09 14:51,
交通,0.32,2015-09-09 14:27,2015-09-09 14:46,
Chaos,0.85,2015-09-09 13:36,2015-09-09 14:27,
家务,0.63,2015-09-09 12:58,2015-09-09 13:36,
交通,0.03,2015-09-09 12:56,2015-09-09 12:58,
用餐,0.35,2015-09-09 12:35,2015-09-09 12:56,
交通,0.28,2015-09-09 12:18,2015-09-09 12:35,
GDG,1.00,2015-09-09 11:18,2015-09-09 12:18,
Chaos,0.55,2015-09-09 10:45,2015-09-09 11:18,
Pt0,0.18,2015-09-09 10:34,2015-09-09 10:45,
交流,0.28,2015-09-09 10:17,2015-09-09 10:34,
Chaos,0.22,2015-09-09 10:4,2015-09-09 10:17,
Pt0,1.25,2015-09-09 08:49,2015-09-09 10:4,
Chaos,1.33,2015-09-09 07:29,2015-09-09 08:49,
交流,0.45,2015-09-09 07:2,2015-09-09 07:29,
Chaos,0.22,2015-09-09 06:49,2015-09-09 07:2,
交通,0.27,2015-09-09 06:33,2015-09-09 06:49,
家务,0.12,2015-09-09 06:26,2015-09-09 06:33,
睡眠,5.00,2015-09-09 01:26,2015-09-09 06:26,
Chaos,1.07,2015-09-09 00:22,2015-09-09 01:26,
交通,0.32,2015-09-09 00:3,2015-09-09 00:22,
GDG,1.60,2015-09-08 22:27,2015-09-09 00:3,
交流,2.30,2015-09-08 20:9,2015-09-08 22:27,
用餐,0.65,2015-09-08 19:30,2015-09-08 20:9,
交通,0.18,2015-09-08 19:19,2015-09-08 19:30,
Pt0,0.95,2015-09-08 18:22,2015-09-08 19:19,
GDG,1.78,2015-09-08 16:35,2015-09-08 18:22,
Pt0,1.43,2015-09-08 15:9,2015-09-08 16:35,
Chaos,0.38,2015-09-08 14:46,2015-09-08 15:9,
交流,0.55,2015-09-08 14:13,2015-09-08 14:46,
交通,0.32,2015-09-08 13:54,2015-09-08 14:13,
Chaos,3.12,2015-09-08 10:47,2015-09-08 13:54,
家务,2.38,2015-09-08 08:24,2015-09-08 10:47,
睡眠,5.57,2015-09-08 02:50,2015-09-08 08:24,
交通,0.70,2015-09-08 02:8,2015-09-08 02:50,
电影,2.40,2015-09-07 23:44,2015-09-08 02:8,
交通,0.28,2015-09-07 23:27,2015-09-07 23:44,
Chaos,0.13,2015-09-07 23:19,2015-09-07 23:27,
OBP,0.13,2015-09-07 23:11,2015-09-07 23:19,
Chaos,0.38,2015-09-07 22:48,2015-09-07 23:11,
Pt0,0.78,2015-09-07 22:1,2015-09-07 22:48,
交流,1.73,2015-09-07 20:17,2015-09-07 22:1,
交通,0.35,2015-09-07 19:56,2015-09-07 20:17,
购物,0.27,2015-09-07 19:40,2015-09-07 19:56,
用餐,0.40,2015-09-07 19:16,2015-09-07 19:40,
交通,0.23,2015-09-07 19:2,2015-09-07 19:16,
Chaos,0.03,2015-09-07 19:0,2015-09-07 19:2,
Pt0,2.08,2015-09-07 16:55,2015-09-07 19:0,
交流,0.48,2015-09-07 16:26,2015-09-07 16:55,
Pt0,0.30,2015-09-07 16:8,2015-09-07 16:26,
Chaos,0.15,2015-09-07 15:59,2015-09-07 16:8,
GDG,1.18,2015-09-07 14:48,2015-09-07 15:59,
交通,0.32,2015-09-07 14:29,2015-09-07 14:48,
Chaos,0.90,2015-09-07 13:35,2015-09-07 14:29,
交通,0.10,2015-09-07 13:29,2015-09-07 13:35,
用餐,0.45,2015-09-07 13:2,2015-09-07 13:29,
交通,0.25,2015-09-07 12:47,2015-09-07 13:2,
Pt0,0.80,2015-09-07 11:59,2015-09-07 12:47,
GDG,1.18,2015-09-07 10:48,2015-09-07 11:59,
交流,0.67,2015-09-07 10:8,2015-09-07 10:48,
Chaos,0.93,2015-09-07 09:12,2015-09-07 10:8,
OBP,1.25,2015-09-07 07:57,2015-09-07 09:12,
交通,0.30,2015-09-07 07:39,2015-09-07 07:57,
家务,0.20,2015-09-07 07:27,2015-09-07 07:39,
睡眠,5.85,2015-09-07 01:36,2015-09-07 07:27,
Chaos,1.03,2015-09-07 00:34,2015-09-07 01:36,
交通,0.37,2015-09-07 00:12,2015-09-07 00:34,
GDG,0.87,2015-09-06 23:20,2015-09-07 00:12,
Chaos,0.12,2015-09-06 23:13,2015-09-06 23:20,
Pt0,1.47,2015-09-06 21:45,2015-09-06 23:13,
交流,0.63,2015-09-06 21:7,2015-09-06 21:45,
上网,0.22,2015-09-06 20:54,2015-09-06 21:7,
交流,0.73,2015-09-06 20:10,2015-09-06 20:54,
交流,0.38,2015-09-06 19:47,2015-09-06 20:10,
Chaos,0.40,2015-09-06 19:23,2015-09-06 19:47,
用餐,0.60,2015-09-06 18:47,2015-09-06 19:23,
交通,0.25,2015-09-06 18:32,2015-09-06 18:47,
Pt0,1.67,2015-09-06 16:52,2015-09-06 18:32,
Pt0,0.78,2015-09-06 16:5,2015-09-06 16:52,
Chaos,0.40,2015-09-06 15:41,2015-09-06 16:5,
GDG,0.60,2015-09-06 15:5,2015-09-06 15:41,
OBP,0.08,2015-09-06 15:0,2015-09-06 15:5,
交通,0.48,2015-09-06 14:31,2015-09-06 15:0,
Chaos,1.33,2015-09-06 13:11,2015-09-06 14:31,
交通,0.27,2015-09-06 12:55,2015-09-06 13:11,
用餐,0.60,2015-09-06 12:19,2015-09-06 12:55,
GDG,1.05,2015-09-06 11:16,2015-09-06 12:19,
交流,1.90,2015-09-06 09:22,2015-09-06 11:16,
交通,1.23,2015-09-06 08:8,2015-09-06 09:22,
Air,1.32,2015-09-06 06:49,2015-09-06 08:8,
Chaos,0.17,2015-09-06 06:39,2015-09-06 06:49,
交通,0.20,2015-09-06 06:27,2015-09-06 06:39,
家务,0.32,2015-09-06 06:8,2015-09-06 06:27,
睡眠,5.72,2015-09-06 00:25,2015-09-06 06:8,
Chaos,3.40,2015-09-05 21:1,2015-09-06 00:25,
家务,0.83,2015-09-05 20:11,2015-09-05 21:1,
交通,0.63,2015-09-05 19:33,2015-09-05 20:11,
用餐,0.53,2015-09-05 19:1,2015-09-05 19:33,
家务,0.28,2015-09-05 18:44,2015-09-05 19:1,
Chaos,1.52,2015-09-05 17:13,2015-09-05 18:44,
家务,2.25,2015-09-05 14:58,2015-09-05 17:13,
交通,0.63,2015-09-05 14:20,2015-09-05 14:58,
家务,0.47,2015-09-05 13:52,2015-09-05 14:20,
交通,0.50,2015-09-05 13:22,2015-09-05 13:52,
用餐,1.50,2015-09-05 11:52,2015-09-05 13:22,
交通,0.87,2015-09-05 11:0,2015-09-05 11:52,
家务,2.10,2015-09-05 08:54,2015-09-05 11:0,
睡眠,6.25,2015-09-05 02:39,2015-09-05 08:54,
Chaos,4.60,2015-09-04 22:3,2015-09-05 02:39,
家务,0.98,2015-09-04 21:4,2015-09-04 22:3,
用餐,1.18,2015-09-04 19:53,2015-09-04 21:4,
交通,0.47,2015-09-04 19:25,2015-09-04 19:53,
阅读,2.30,2015-09-04 17:7,2015-09-04 19:25,
家务,0.45,2015-09-04 16:40,2015-09-04 17:7,
交通,0.53,2015-09-04 16:8,2015-09-04 16:40,
Chaos,2.13,2015-09-04 14:0,2015-09-04 16:8,
家务,0.75,2015-09-04 13:15,2015-09-04 14:0,
交通,0.55,2015-09-04 12:42,2015-09-04 13:15,
家务,0.25,2015-09-04 12:27,2015-09-04 12:42,
用餐,0.83,2015-09-04 11:37,2015-09-04 12:27,
交通,0.50,2015-09-04 11:7,2015-09-04 11:37,
Chaos,0.15,2015-09-04 10:58,2015-09-04 11:7,
家务,2.30,2015-09-04 08:40,2015-09-04 10:58,
睡眠,8.27,2015-09-04 00:24,2015-09-04 08:40,
家务,2.63,2015-09-03 21:46,2015-09-04 00:24,
用餐,2.30,2015-09-03 19:28,2015-09-03 21:46,
家务,1.47,2015-09-03 18:0,2015-09-03 19:28,
睡眠,1.52,2015-09-03 16:29,2015-09-03 18:0,
家务,0.55,2015-09-03 15:56,2015-09-03 16:29,
交通,0.47,2015-09-03 15:28,2015-09-03 15:56,
购物,1.60,2015-09-03 13:52,2015-09-03 15:28,
用餐,1.47,2015-09-03 12:24,2015-09-03 13:52,
交通,0.70,2015-09-03 11:42,2015-09-03 12:24,
家务,2.67,2015-09-03 09:2,2015-09-03 11:42,
睡眠,8.97,2015-09-03 00:4,2015-09-03 09:2,
家务,3.27,2015-09-02 20:48,2015-09-03 00:4,
交通,0.33,2015-09-02 20:28,2015-09-02 20:48,
Air,0.95,2015-09-02 19:31,2015-09-02 20:28,
Chaos,1.25,2015-09-02 18:16,2015-09-02 19:31,
交通,0.83,2015-09-02 17:26,2015-09-02 18:16,
Chaos,0.57,2015-09-02 16:52,2015-09-02 17:26,
交流,0.70,2015-09-02 16:10,2015-09-02 16:52,
GDG,1.40,2015-09-02 14:46,2015-09-02 16:10,
Chaos,0.13,2015-09-02 14:38,2015-09-02 14:46,
交通,0.27,2015-09-02 14:22,2015-09-02 14:38,
家务,1.20,2015-09-02 13:10,2015-09-02 14:22,
交通,0.37,2015-09-02 12:48,2015-09-02 13:10,
GDG,1.22,2015-09-02 11:35,2015-09-02 12:48,
交流,1.30,2015-09-02 10:17,2015-09-02 11:35,
Chaos,0.92,2015-09-02 09:22,2015-09-02 10:17,
交通,0.43,2015-09-02 08:56,2015-09-02 09:22,
家务,0.55,2015-09-02 08:23,2015-09-02 08:56,
睡眠,7.00,2015-09-02 01:23,2015-09-02 08:23,
Chaos,1.12,2015-09-02 00:16,2015-09-02 01:23,
家务,0.53,2015-09-01 23:44,2015-09-02 00:16,
交通,0.25,2015-09-01 23:29,2015-09-01 23:44,
GDG,3.15,2015-09-01 20:20,2015-09-01 23:29,
交通,0.12,2015-09-01 20:13,2015-09-01 20:20,
用餐,0.53,2015-09-01 19:41,2015-09-01 20:13,
交通,0.32,2015-09-01 19:22,2015-09-01 19:41,
GDG,1.93,2015-09-01 17:26,2015-09-01 19:22,
上网,0.40,2015-09-01 17:2,2015-09-01 17:26,
GDG,1.73,2015-09-01 15:18,2015-09-01 17:2,
Pt0,0.23,2015-09-01 15:4,2015-09-01 15:18,
Chaos,0.25,2015-09-01 14:49,2015-09-01 15:4,
交通,0.33,2015-09-01 14:29,2015-09-01 14:49,
Chaos,1.60,2015-09-01 12:53,2015-09-01 14:29,
家务,0.05,2015-09-01 12:50,2015-09-01 12:53,
用餐,0.43,2015-09-01 12:24,2015-09-01 12:50,
交通,0.30,2015-09-01 12:6,2015-09-01 12:24,
Chaos,1.15,2015-09-01 10:57,2015-09-01 12:6,
交流,1.52,2015-09-01 09:26,2015-09-01 10:57,
Chaos,0.10,2015-09-01 09:20,2015-09-01 09:26,
交通,0.80,2015-09-01 08:32,2015-09-01 09:20,
家务,1.00,2015-09-01 07:32,2015-09-01 08:32,
睡眠,7.23,2015-09-01 00:18,2015-09-01 07:32,
家务,1.55,2015-08-31 22:45,2015-09-01 00:18,
活动类别,持续时间,Percent
Livin,223.18,30.0
Livin/睡眠,208.70,28.1
Livin/购物,4.27,0.6
Livin/电影,6.38,0.9
Livin/娱乐,3.83,0.5
Output,198.68,26.7
Output/Pt0,19.12,2.6
Output/交流,57.70,7.8
Output/GDG,89.15,12.0
Output/OBP,5.43,0.7
Output/工作,27.28,3.7
Life,194.48,26.1
Life/交通,71.97,9.7
Life/家务,70.97,9.5
Life/用餐,44.13,5.9
Life/Air,7.42,1.0
Chaos,116.15,15.6
Input,11.40,1.5
Input/上网,5.82,0.8
Input/阅读,4.23,0.6
Input/学习,1.35,0.2
Livin+Life,0.03,0.0
Livin/睡眠+Life/家务,0.03,0.0
Input+Output,0.02,0.0
Input/学习+Output/交流,0.02,0.0
其他,0.05,0.0
总计,744.00
