活动类别,持续时间,开始时间,结束时间,备注
交流,0.25,2015-08-12 21:58,2015-08-12 22:13,
交流,0.27,2015-08-12 21:58,2015-08-12 22:14,
用餐,2.58,2015-08-12 19:23,2015-08-12 21:58,
交通,0.53,2015-08-12 18:51,2015-08-12 19:23,
Chaos,0.43,2015-08-12 18:25,2015-08-12 18:51,
交流,0.90,2015-08-12 17:31,2015-08-12 18:25,
GDG,1.23,2015-08-12 16:17,2015-08-12 17:31,
Chaos,0.18,2015-08-12 16:6,2015-08-12 16:17,
Pt0,1.15,2015-08-12 14:57,2015-08-12 16:6,
交通,0.40,2015-08-12 14:33,2015-08-12 14:57,
Chaos,0.82,2015-08-12 13:44,2015-08-12 14:33,
家务,0.55,2015-08-12 13:11,2015-08-12 13:44,
交通,0.35,2015-08-12 12:50,2015-08-12 13:11,
Pt0,1.30,2015-08-12 11:32,2015-08-12 12:50,
交流,1.25,2015-08-12 10:17,2015-08-12 11:32,
Chaos,0.22,2015-08-12 10:4,2015-08-12 10:17,
上网,0.42,2015-08-12 09:39,2015-08-12 10:4,
Chaos,0.38,2015-08-12 09:16,2015-08-12 09:39,
交通,0.37,2015-08-12 08:54,2015-08-12 09:16,
家务,0.53,2015-08-12 08:22,2015-08-12 08:54,
睡眠,7.43,2015-08-12 00:56,2015-08-12 08:22,
家务,1.97,2015-08-11 22:58,2015-08-12 00:56,
交通,0.30,2015-08-11 22:40,2015-08-11 22:58,
Chaos,0.53,2015-08-11 22:8,2015-08-11 22:40,
GDG,0.88,2015-08-11 21:15,2015-08-11 22:8,
Chaos,0.97,2015-08-11 20:17,2015-08-11 21:15,
Pt0,0.88,2015-08-11 19:24,2015-08-11 20:17,
交通,0.17,2015-08-11 19:14,2015-08-11 19:24,
用餐,0.57,2015-08-11 18:40,2015-08-11 19:14,
交通,0.23,2015-08-11 18:26,2015-08-11 18:40,
Pt0,2.37,2015-08-11 16:4,2015-08-11 18:26,
GDG,0.58,2015-08-11 15:29,2015-08-11 16:4,
Chaos,0.90,2015-08-11 14:35,2015-08-11 15:29,
交通,0.33,2015-08-11 14:15,2015-08-11 14:35,
家务,1.42,2015-08-11 12:50,2015-08-11 14:15,
交通,0.10,2015-08-11 12:44,2015-08-11 12:50,
用餐,0.25,2015-08-11 12:29,2015-08-11 12:44,
交通,0.25,2015-08-11 12:14,2015-08-11 12:29,
Pt0,1.08,2015-08-11 11:9,2015-08-11 12:14,
Chaos,0.05,2015-08-11 11:6,2015-08-11 11:9,
交流,0.83,2015-08-11 10:16,2015-08-11 11:6,
GDG,0.43,2015-08-11 09:50,2015-08-11 10:16,
上网,0.37,2015-08-11 09:28,2015-08-11 09:50,
Chaos,0.27,2015-08-11 09:12,2015-08-11 09:28,
交通,0.30,2015-08-11 08:54,2015-08-11 09:12,
家务,0.45,2015-08-11 08:27,2015-08-11 08:54,
睡眠,6.68,2015-08-11 01:46,2015-08-11 08:27,
Chaos,1.78,2015-08-10 23:59,2015-08-11 01:46,
交通,0.43,2015-08-10 23:33,2015-08-10 23:59,
Chaos,0.35,2015-08-10 23:12,2015-08-10 23:33,
交流,0.27,2015-08-10 22:56,2015-08-10 23:12,
Pt0,2.55,2015-08-10 20:23,2015-08-10 22:56,
购物,0.43,2015-08-10 19:57,2015-08-10 20:23,
用餐,0.65,2015-08-10 19:18,2015-08-10 19:57,
交通,0.23,2015-08-10 19:4,2015-08-10 19:18,
Pt0,1.02,2015-08-10 18:3,2015-08-10 19:4,
交流,0.90,2015-08-10 17:9,2015-08-10 18:3,
Pt0,0.12,2015-08-10 17:2,2015-08-10 17:9,
Chaos,0.08,2015-08-10 16:57,2015-08-10 17:2,
Chaos,0.93,2015-08-10 16:1,2015-08-10 16:57,
Pt0,0.68,2015-08-10 15:20,2015-08-10 16:1,
Chaos,0.85,2015-08-10 14:29,2015-08-10 15:20,
交通,0.23,2015-08-10 14:15,2015-08-10 14:29,
家务,1.10,2015-08-10 13:9,2015-08-10 14:15,
交通,0.38,2015-08-10 12:46,2015-08-10 13:9,
Pt0,2.35,2015-08-10 10:25,2015-08-10 12:46,
交流,0.38,2015-08-10 10:2,2015-08-10 10:25,
Chaos,0.65,2015-08-10 09:23,2015-08-10 10:2,
交通,1.10,2015-08-10 08:17,2015-08-10 09:23,
Air,1.42,2015-08-10 06:52,2015-08-10 08:17,
交通,0.40,2015-08-10 06:28,2015-08-10 06:52,
家务,0.28,2015-08-10 06:11,2015-08-10 06:28,
睡眠,4.60,2015-08-10 01:35,2015-08-10 06:11,
Chaos,1.98,2015-08-09 23:36,2015-08-10 01:35,
Pt0,1.30,2015-08-09 22:18,2015-08-09 23:36,
Chaos,1.00,2015-08-09 21:18,2015-08-09 22:18,
家务,2.00,2015-08-09 19:18,2015-08-09 21:18,
用餐,2.00,2015-08-09 17:18,2015-08-09 19:18,
睡眠,3.00,2015-08-09 14:18,2015-08-09 17:18,
Chaos,0.55,2015-08-09 13:45,2015-08-09 14:18,
家务,0.43,2015-08-09 13:19,2015-08-09 13:45,
交通,0.45,2015-08-09 12:52,2015-08-09 13:19,
用餐,1.07,2015-08-09 11:48,2015-08-09 12:52,
交通,0.72,2015-08-09 11:5,2015-08-09 11:48,
Chaos,1.77,2015-08-09 09:19,2015-08-09 11:5,
家务,0.95,2015-08-09 08:22,2015-08-09 09:19,
睡眠,8.57,2015-08-08 23:48,2015-08-09 08:22,
家务,3.17,2015-08-08 20:38,2015-08-08 23:48,
交通,0.85,2015-08-08 19:47,2015-08-08 20:38,
用餐,0.58,2015-08-08 19:12,2015-08-08 19:47,
交通,1.05,2015-08-08 18:9,2015-08-08 19:12,
电影,1.37,2015-08-08 16:47,2015-08-08 18:9,
交通,1.05,2015-08-08 15:44,2015-08-08 16:47,
Chaos,0.90,2015-08-08 14:50,2015-08-08 15:44,
交通,0.38,2015-08-08 14:27,2015-08-08 14:50,
用餐,0.58,2015-08-08 13:52,2015-08-08 14:27,
交通,0.77,2015-08-08 13:6,2015-08-08 13:52,
学习,3.98,2015-08-08 09:7,2015-08-08 13:6,
交通,0.17,2015-08-08 08:57,2015-08-08 09:7,
用餐,0.92,2015-08-08 08:2,2015-08-08 08:57,
交通,0.35,2015-08-08 07:41,2015-08-08 08:2,
家务,0.27,2015-08-08 07:25,2015-08-08 07:41,
睡眠,5.67,2015-08-08 01:45,2015-08-08 07:25,
OBP,2.43,2015-08-07 23:19,2015-08-08 01:45,
家务,2.68,2015-08-07 20:38,2015-08-07 23:19,
交通,0.38,2015-08-07 20:15,2015-08-07 20:38,
Air,1.93,2015-08-07 18:19,2015-08-07 20:15,
交通,0.98,2015-08-07 17:20,2015-08-07 18:19,
Pt0,0.88,2015-08-07 16:27,2015-08-07 17:20,
交流,0.92,2015-08-07 15:32,2015-08-07 16:27,
Pt0,0.48,2015-08-07 15:3,2015-08-07 15:32,
交通,0.68,2015-08-07 14:22,2015-08-07 15:3,
家务,0.22,2015-08-07 14:9,2015-08-07 14:22,
Chaos,0.92,2015-08-07 13:14,2015-08-07 14:9,
交通,0.05,2015-08-07 13:11,2015-08-07 13:14,
用餐,0.53,2015-08-07 12:39,2015-08-07 13:11,
交通,0.22,2015-08-07 12:26,2015-08-07 12:39,
GDG,0.03,2015-08-07 12:24,2015-08-07 12:26,
交流,2.13,2015-08-07 10:16,2015-08-07 12:24,
Chaos,0.57,2015-08-07 09:42,2015-08-07 10:16,
交通,0.78,2015-08-07 08:55,2015-08-07 09:42,
家务,0.72,2015-08-07 08:12,2015-08-07 08:55,
睡眠,7.03,2015-08-07 01:10,2015-08-07 08:12,
Chaos,0.90,2015-08-07 00:16,2015-08-07 01:10,
交通,0.28,2015-08-06 23:59,2015-08-07 00:16,
Pt0,2.33,2015-08-06 21:39,2015-08-06 23:59,
交通,0.25,2015-08-06 21:24,2015-08-06 21:39,
电影,2.42,2015-08-06 18:59,2015-08-06 21:24,
用餐,0.38,2015-08-06 18:36,2015-08-06 18:59,
交通,0.20,2015-08-06 18:24,2015-08-06 18:36,
Pt0,2.78,2015-08-06 15:37,2015-08-06 18:24,
交流,0.82,2015-08-06 14:48,2015-08-06 15:37,
Pt0,0.45,2015-08-06 14:21,2015-08-06 14:48,
交通,0.35,2015-08-06 14:0,2015-08-06 14:21,
Chaos,0.45,2015-08-06 13:33,2015-08-06 14:0,
家务,0.75,2015-08-06 12:48,2015-08-06 13:33,
交通,0.33,2015-08-06 12:28,2015-08-06 12:48,
GDG,0.52,2015-08-06 11:57,2015-08-06 12:28,
Pt0,0.38,2015-08-06 11:34,2015-08-06 11:57,
GDG,1.87,2015-08-06 09:42,2015-08-06 11:34,
Chaos,0.23,2015-08-06 09:28,2015-08-06 09:42,
交通,0.33,2015-08-06 09:8,2015-08-06 09:28,
家务,1.08,2015-08-06 08:3,2015-08-06 09:8,
睡眠,6.00,2015-08-06 02:3,2015-08-06 08:3,
Chaos,1.68,2015-08-06 00:22,2015-08-06 02:3,
交通,0.33,2015-08-06 00:2,2015-08-06 00:22,
Pt0,2.37,2015-08-05 21:40,2015-08-06 00:2,
Chaos,0.82,2015-08-05 20:51,2015-08-05 21:40,
用餐,1.05,2015-08-05 19:48,2015-08-05 20:51,
交通,0.25,2015-08-05 19:33,2015-08-05 19:48,
Pt0,0.43,2015-08-05 19:7,2015-08-05 19:33,
Chaos,0.78,2015-08-05 18:20,2015-08-05 19:7,
交流,0.93,2015-08-05 17:24,2015-08-05 18:20,
Pt0,1.75,2015-08-05 15:39,2015-08-05 17:24,
GDG,0.87,2015-08-05 14:47,2015-08-05 15:39,
交通,0.23,2015-08-05 14:33,2015-08-05 14:47,
家务,1.60,2015-08-05 12:57,2015-08-05 14:33,
Pt0,2.43,2015-08-05 10:31,2015-08-05 12:57,
交流,0.27,2015-08-05 10:15,2015-08-05 10:31,
Pt0,1.45,2015-08-05 08:48,2015-08-05 10:15,
Chaos,0.25,2015-08-05 08:33,2015-08-05 08:48,
交通,0.28,2015-08-05 08:16,2015-08-05 08:33,
家务,0.53,2015-08-05 07:44,2015-08-05 08:16,
睡眠,4.68,2015-08-05 03:3,2015-08-05 07:44,
Chaos,0.87,2015-08-05 02:11,2015-08-05 03:3,
交通,0.27,2015-08-05 01:55,2015-08-05 02:11,
Pt0,0.55,2015-08-05 01:22,2015-08-05 01:55,
GDG,4.25,2015-08-04 21:7,2015-08-05 01:22,
交通,0.70,2015-08-04 20:25,2015-08-04 21:7,
用餐,0.57,2015-08-04 19:51,2015-08-04 20:25,
交通,0.20,2015-08-04 19:39,2015-08-04 19:51,
GDG,2.13,2015-08-04 17:31,2015-08-04 19:39,
Chaos,0.25,2015-08-04 17:16,2015-08-04 17:31,
GDG,0.77,2015-08-04 16:30,2015-08-04 17:16,
GDG,2.87,2015-08-04 13:38,2015-08-04 16:30,
交通,0.23,2015-08-04 13:24,2015-08-04 13:38,
用餐,1.00,2015-08-04 12:24,2015-08-04 13:24,
Pt0,1.18,2015-08-04 11:13,2015-08-04 12:24,
交流,1.72,2015-08-04 09:30,2015-08-04 11:13,
Chaos,0.83,2015-08-04 08:40,2015-08-04 09:30,
交通,0.23,2015-08-04 08:26,2015-08-04 08:40,
家务,0.45,2015-08-04 07:59,2015-08-04 08:26,
睡眠,5.58,2015-08-04 02:24,2015-08-04 07:59,
Chaos,1.27,2015-08-04 01:8,2015-08-04 02:24,
交通,0.32,2015-08-04 00:49,2015-08-04 01:8,
Pt0,4.37,2015-08-03 20:27,2015-08-04 00:49,
Chaos,0.03,2015-08-03 20:24,2015-08-03 20:26,
购物,0.33,2015-08-03 20:4,2015-08-03 20:24,
用餐,0.53,2015-08-03 19:32,2015-08-03 20:4,
交通,0.20,2015-08-03 19:20,2015-08-03 19:32,
Pt0,0.87,2015-08-03 18:28,2015-08-03 19:20,
交流,0.87,2015-08-03 17:36,2015-08-03 18:28,
工作,0.18,2015-08-03 17:25,2015-08-03 17:36,
Chaos,0.03,2015-08-03 17:23,2015-08-03 17:25,
Pt0,2.25,2015-08-03 15:8,2015-08-03 17:23,
Pt0,0.53,2015-08-03 14:36,2015-08-03 15:8,
交通,0.33,2015-08-03 14:16,2015-08-03 14:36,
家务,1.20,2015-08-03 13:4,2015-08-03 14:16,
交通,0.08,2015-08-03 12:59,2015-08-03 13:4,
用餐,0.35,2015-08-03 12:38,2015-08-03 12:59,
交通,0.23,2015-08-03 12:24,2015-08-03 12:38,
Chaos,1.05,2015-08-03 11:21,2015-08-03 12:24,
OBP,0.78,2015-08-03 10:34,2015-08-03 11:21,
Chaos,0.10,2015-08-03 10:28,2015-08-03 10:34,
交流,0.22,2015-08-03 10:15,2015-08-03 10:28,
Chaos,1.05,2015-08-03 09:12,2015-08-03 10:15,
交通,0.33,2015-08-03 08:52,2015-08-03 09:12,
家务,0.47,2015-08-03 08:24,2015-08-03 08:52,
睡眠,7.65,2015-08-03 00:45,2015-08-03 08:24,
Chaos,1.92,2015-08-02 22:50,2015-08-03 00:45,
交通,1.23,2015-08-02 21:36,2015-08-02 22:50,
Air,1.32,2015-08-02 20:17,2015-08-02 21:36,
交通,0.88,2015-08-02 19:24,2015-08-02 20:17,
用餐,0.68,2015-08-02 18:43,2015-08-02 19:24,
交通,0.17,2015-08-02 18:33,2015-08-02 18:43,
Chaos,1.70,2015-08-02 16:51,2015-08-02 18:33,
家务,2.85,2015-08-02 14:0,2015-08-02 16:51,
交通,0.35,2015-08-02 13:39,2015-08-02 14:0,
用餐,1.50,2015-08-02 12:9,2015-08-02 13:39,
交通,0.43,2015-08-02 11:43,2015-08-02 12:9,
家务,2.70,2015-08-02 09:1,2015-08-02 11:43,
睡眠,7.95,2015-08-02 01:4,2015-08-02 09:1,
Chaos,2.40,2015-08-01 22:40,2015-08-02 01:4,
家务,4.17,2015-08-01 18:30,2015-08-01 22:40,
交通,0.35,2015-08-01 18:9,2015-08-01 18:30,
家务,1.48,2015-08-01 16:40,2015-08-01 18:9,
交通,0.58,2015-08-01 16:5,2015-08-01 16:40,
就医,0.55,2015-08-01 15:32,2015-08-01 16:5,
交通,1.38,2015-08-01 14:9,2015-08-01 15:32,
家务,0.78,2015-08-01 13:22,2015-08-01 14:9,
用餐,0.82,2015-08-01 12:33,2015-08-01 13:22,
家务,1.45,2015-08-01 11:6,2015-08-01 12:33,
交通,0.45,2015-08-01 10:39,2015-08-01 11:6,
家务,0.82,2015-08-01 09:50,2015-08-01 10:39,
交通,0.67,2015-08-01 09:10,2015-08-01 09:50,
家务,0.57,2015-08-01 08:36,2015-08-01 09:10,
睡眠,8.10,2015-08-01 00:30,2015-08-01 08:36,
Pt0,2.05,2015-07-31 22:27,2015-08-01 00:30,
活动类别,持续时间,Percent
Livin,244.33,31.8
Livin/睡眠,232.80,30.3
Livin/就医,0.55,0.1
Livin/购物,3.83,0.5
Livin/电影,6.93,0.9
Livin/娱乐,0.22,0.0
Life,216.92,28.2
Life/家务,84.20,11.0
Life/交通,80.43,10.5
Life/用餐,36.27,4.7
Life/Air,16.02,2.1
Output,169.08,22.0
Output/Pt0,79.55,10.4
Output/交流,33.23,4.3
Output/OBP,9.45,1.2
Output/工作,0.18,0.0
Output/GDG,46.67,6.1
Chaos,117.82,15.3
Input,19.75,2.6
Input/学习,9.37,1.2
Input/上网,9.38,1.2
Input/阅读,1.00,0.1
Life+Output,0.02,0.0
Life/交通+Output/交流,0.02,0.0
Chaos+Output,0.02,0.0
Chaos+Output/OBP,0.02,0.0
其他,0.07,0.0
总计,768.00
