活动类别,持续时间,开始时间,结束时间,备注
家务,0.75,2015-02-19 22:33,2015-02-19 23:18,
电影,1.47,2015-02-19 21:05,2015-02-19 22:33,
交通,0.82,2015-02-19 20:16,2015-02-19 21:05,
用餐,1.62,2015-02-19 18:39,2015-02-19 20:16,
家务,2.12,2015-02-19 16:39,2015-02-19 18:46,
娱乐,6.53,2015-02-19 10:07,2015-02-19 16:39,
交通,1.18,2015-02-19 08:56,2015-02-19 10:07,
家务,1.68,2015-02-19 07:15,2015-02-19 08:56,
睡眠,7.02,2015-02-19 00:15,2015-02-19 07:16,
Chaos,1.62,2015-02-18 22:38,2015-02-19 00:15,
运动,1.92,2015-02-18 20:43,2015-02-18 22:38,
用餐,2.23,2015-02-18 18:29,2015-02-18 20:43,
家务,0.75,2015-02-18 17:44,2015-02-18 18:29,
娱乐,3.67,2015-02-18 14:04,2015-02-18 17:44,
家务,0.78,2015-02-18 13:17,2015-02-18 14:04,
用餐,1.23,2015-02-18 12:03,2015-02-18 13:17,
娱乐,2.23,2015-02-18 09:49,2015-02-18 12:03,
Chaos,2.68,2015-02-18 07:08,2015-02-18 09:49,
睡眠,7.47,2015-02-17 23:40,2015-02-18 07:08,
交通,3.45,2015-02-17 20:13,2015-02-17 23:40,
Air,1.18,2015-02-17 19:02,2015-02-17 20:13,
交通,3.55,2015-02-17 15:29,2015-02-17 19:02,
Air,2.68,2015-02-17 12:48,2015-02-17 15:29,
Chaos,3.58,2015-02-17 09:13,2015-02-17 12:48,
交通,2.15,2015-02-17 07:04,2015-02-17 09:13,
家务,0.65,2015-02-17 06:25,2015-02-17 07:04,
睡眠,6.00,2015-02-17 00:25,2015-02-17 06:25,
Chaos,2.15,2015-02-16 22:16,2015-02-17 00:25,
家务,1.62,2015-02-16 20:39,2015-02-16 22:16,
用餐,2.18,2015-02-16 18:28,2015-02-16 20:39,
家务,2.70,2015-02-16 15:46,2015-02-16 18:28,
交通,0.07,2015-02-16 15:42,2015-02-16 15:46,
Chaos,1.08,2015-02-16 14:37,2015-02-16 15:42,
交通,0.28,2015-02-16 14:20,2015-02-16 14:37,
家务,0.33,2015-02-16 14:00,2015-02-16 14:20,
Chaos,0.63,2015-02-16 13:22,2015-02-16 14:00,
交通,1.00,2015-02-16 12:22,2015-02-16 13:22,
Chaos,1.42,2015-02-16 10:57,2015-02-16 12:22,
家务,1.07,2015-02-16 09:53,2015-02-16 10:57,
Chaos,0.30,2015-02-16 09:35,2015-02-16 09:53,
交通,0.33,2015-02-16 09:15,2015-02-16 09:35,
用餐,0.28,2015-02-16 08:58,2015-02-16 09:15,
交通,0.45,2015-02-16 08:31,2015-02-16 08:58,
家务,0.67,2015-02-16 07:51,2015-02-16 08:31,
睡眠,6.30,2015-02-16 01:33,2015-02-16 07:51,
Chaos,1.35,2015-02-16 00:12,2015-02-16 01:33,
上网,1.75,2015-02-15 22:27,2015-02-16 00:12,
家务,1.03,2015-02-15 21:25,2015-02-15 22:27,
交通,0.20,2015-02-15 21:13,2015-02-15 21:25,
家务,0.87,2015-02-15 20:21,2015-02-15 21:13,
交通,0.42,2015-02-15 19:56,2015-02-15 20:21,
GDG,2.72,2015-02-15 17:13,2015-02-15 19:56,
家务,0.43,2015-02-15 16:47,2015-02-15 17:13,
Chaos,1.77,2015-02-15 15:01,2015-02-15 16:47,
交通,0.43,2015-02-15 14:35,2015-02-15 15:01,
Chaos,1.40,2015-02-15 13:11,2015-02-15 14:35,
家务,0.45,2015-02-15 12:44,2015-02-15 13:11,
交通,0.53,2015-02-15 12:12,2015-02-15 12:44,
OBP,1.55,2015-02-15 10:39,2015-02-15 12:12,
Chaos,1.20,2015-02-15 09:27,2015-02-15 10:39,
交通,1.13,2015-02-15 08:19,2015-02-15 09:27,
家务,0.55,2015-02-15 07:46,2015-02-15 08:19,
睡眠,7.28,2015-02-15 00:29,2015-02-15 07:46,
Chaos,1.93,2015-02-14 22:33,2015-02-15 00:29,
家务,0.97,2015-02-14 21:35,2015-02-14 22:33,
家务,1.08,2015-02-14 20:30,2015-02-14 21:35,
交通,0.22,2015-02-14 20:17,2015-02-14 20:30,
家务,0.90,2015-02-14 19:23,2015-02-14 20:17,
用餐,0.38,2015-02-14 19:00,2015-02-14 19:23,
交通,0.48,2015-02-14 18:31,2015-02-14 19:00,
家务,0.72,2015-02-14 17:48,2015-02-14 18:31,
工作,0.17,2015-02-14 17:38,2015-02-14 17:48,
阅读,0.23,2015-02-14 17:24,2015-02-14 17:38,
交流,0.95,2015-02-14 16:27,2015-02-14 17:24,
工作,0.23,2015-02-14 16:13,2015-02-14 16:27,
家务,0.48,2015-02-14 15:44,2015-02-14 16:13,
Chaos,0.32,2015-02-14 15:25,2015-02-14 15:44,
交流,0.72,2015-02-14 14:42,2015-02-14 15:25,
交流,1.03,2015-02-14 14:42,2015-02-14 15:44,
交通,0.20,2015-02-14 14:30,2015-02-14 14:42,
Chaos,0.30,2015-02-14 14:12,2015-02-14 14:30,
家务,0.48,2015-02-14 13:43,2015-02-14 14:12,
交通,1.50,2015-02-14 12:13,2015-02-14 13:43,
学习,3.33,2015-02-14 08:53,2015-02-14 12:13,
交通,1.22,2015-02-14 07:40,2015-02-14 08:53,
家务,0.40,2015-02-14 07:16,2015-02-14 07:40,
睡眠,6.25,2015-02-14 01:01,2015-02-14 07:16,
Chaos,1.93,2015-02-13 23:05,2015-02-14 01:01,
家务,0.45,2015-02-13 22:38,2015-02-13 23:05,
交通,0.50,2015-02-13 22:08,2015-02-13 22:38,
Chaos,0.13,2015-02-13 22:00,2015-02-13 22:08,
Pt0,0.37,2015-02-13 21:38,2015-02-13 22:00,
Chaos,0.30,2015-02-13 21:20,2015-02-13 21:38,
Pt0,1.53,2015-02-13 19:48,2015-02-13 21:20,
OBP,1.20,2015-02-13 18:36,2015-02-13 19:48,
家务,0.23,2015-02-13 18:22,2015-02-13 18:36,
OBP,0.28,2015-02-13 18:05,2015-02-13 18:22,
工作,0.02,2015-02-13 18:04,2015-02-13 18:05,
Chaos,1.18,2015-02-13 16:53,2015-02-13 18:04,
Pt0,0.80,2015-02-13 16:05,2015-02-13 16:53,
工作,0.05,2015-02-13 16:02,2015-02-13 16:05,
Chaos,0.95,2015-02-13 15:05,2015-02-13 16:02,
阅读,0.05,2015-02-13 15:02,2015-02-13 15:05,
Chaos,0.17,2015-02-13 14:52,2015-02-13 15:02,
交通,0.13,2015-02-13 14:44,2015-02-13 14:52,
Chaos,0.92,2015-02-13 13:49,2015-02-13 14:44,
家务,0.53,2015-02-13 13:17,2015-02-13 13:49,
交通,0.68,2015-02-13 12:36,2015-02-13 13:17,
学习,3.02,2015-02-13 09:35,2015-02-13 12:36,
交通,1.23,2015-02-13 08:21,2015-02-13 09:35,
交通,0.67,2015-02-13 07:41,2015-02-13 08:21,
家务,0.73,2015-02-13 06:57,2015-02-13 07:41,
睡眠,5.73,2015-02-13 01:13,2015-02-13 06:57,
Chaos,0.70,2015-02-13 00:31,2015-02-13 01:13,
家务,0.48,2015-02-13 00:02,2015-02-13 00:31,
交通,0.23,2015-02-12 23:48,2015-02-13 00:02,
Pt0,3.43,2015-02-12 20:22,2015-02-12 23:48,
Chaos,0.28,2015-02-12 20:05,2015-02-12 20:22,
阅读,0.82,2015-02-12 19:16,2015-02-12 20:05,
Chaos,0.08,2015-02-12 19:11,2015-02-12 19:16,
Pt0,2.38,2015-02-12 16:48,2015-02-12 19:11,
Chaos,0.78,2015-02-12 16:01,2015-02-12 16:48,
Pt0,0.88,2015-02-12 15:08,2015-02-12 16:01,
Chaos,0.28,2015-02-12 14:51,2015-02-12 15:08,
交通,0.30,2015-02-12 14:33,2015-02-12 14:51,
Chaos,0.82,2015-02-12 13:44,2015-02-12 14:33,
用餐,0.30,2015-02-12 13:26,2015-02-12 13:44,
家务,0.28,2015-02-12 13:09,2015-02-12 13:26,
交通,0.18,2015-02-12 12:58,2015-02-12 13:09,
交流,0.52,2015-02-12 12:27,2015-02-12 12:58,
工作,0.88,2015-02-12 11:34,2015-02-12 12:27,
GDG,0.32,2015-02-12 11:15,2015-02-12 11:34,
家务,0.27,2015-02-12 10:59,2015-02-12 11:15,
交流,0.87,2015-02-12 10:07,2015-02-12 10:59,
阅读,1.02,2015-02-12 09:06,2015-02-12 10:07,
Chaos,0.15,2015-02-12 08:57,2015-02-12 09:06,
交通,0.03,2015-02-12 08:55,2015-02-12 08:57,
用餐,0.35,2015-02-12 08:34,2015-02-12 08:55,
交通,0.35,2015-02-12 08:13,2015-02-12 08:34,
家务,1.18,2015-02-12 07:02,2015-02-12 08:13,
睡眠,5.68,2015-02-12 01:21,2015-02-12 07:02,
Chaos,2.52,2015-02-11 22:50,2015-02-12 01:21,
用餐,0.42,2015-02-11 22:25,2015-02-11 22:50,
家务,0.42,2015-02-11 22:00,2015-02-11 22:25,
交通,0.20,2015-02-11 21:48,2015-02-11 22:00,
Pt0,3.00,2015-02-11 18:48,2015-02-11 21:48,
交流,1.18,2015-02-11 17:37,2015-02-11 18:48,
家务,1.02,2015-02-11 16:36,2015-02-11 17:37,
交流,0.22,2015-02-11 16:23,2015-02-11 16:36,
工作,0.27,2015-02-11 16:07,2015-02-11 16:23,
Chaos,0.37,2015-02-11 15:45,2015-02-11 16:07,
家务,0.15,2015-02-11 15:36,2015-02-11 15:45,
工作,0.73,2015-02-11 14:52,2015-02-11 15:36,
交通,0.33,2015-02-11 14:32,2015-02-11 14:52,
Chaos,1.27,2015-02-11 13:16,2015-02-11 14:32,
交通,0.18,2015-02-11 13:05,2015-02-11 13:16,
用餐,0.22,2015-02-11 12:52,2015-02-11 13:05,
交通,0.20,2015-02-11 12:40,2015-02-11 12:52,
Pt0,0.47,2015-02-11 12:12,2015-02-11 12:40,
GDG,0.48,2015-02-11 11:43,2015-02-11 12:12,
交流,2.37,2015-02-11 09:21,2015-02-11 11:43,
Chaos,0.07,2015-02-11 09:17,2015-02-11 09:21,
用餐,0.95,2015-02-11 08:20,2015-02-11 09:17,
交通,0.05,2015-02-11 08:17,2015-02-11 08:20,
家务,1.15,2015-02-11 07:08,2015-02-11 08:17,
睡眠,6.60,2015-02-11 00:32,2015-02-11 07:08,
Chaos,0.02,2015-02-11 00:31,2015-02-11 00:32,
交流,2.00,2015-02-10 22:31,2015-02-11 00:31,
家务,1.87,2015-02-10 20:39,2015-02-10 22:31,
交通,0.58,2015-02-10 20:04,2015-02-10 20:39,
用餐,0.62,2015-02-10 19:27,2015-02-10 20:04,
交通,0.37,2015-02-10 19:05,2015-02-10 19:27,
工作,1.62,2015-02-10 17:28,2015-02-10 19:05,
Chaos,0.35,2015-02-10 17:07,2015-02-10 17:28,
工作,2.37,2015-02-10 14:45,2015-02-10 17:07,
交通,0.53,2015-02-10 14:13,2015-02-10 14:45,
Chaos,0.88,2015-02-10 13:20,2015-02-10 14:13,
家务,0.38,2015-02-10 12:57,2015-02-10 13:20,
交通,0.17,2015-02-10 12:47,2015-02-10 12:57,
用餐,0.45,2015-02-10 12:20,2015-02-10 12:47,
阅读,1.05,2015-02-10 11:17,2015-02-10 12:20,
工作,1.07,2015-02-10 10:13,2015-02-10 11:17,
Chaos,1.38,2015-02-10 08:50,2015-02-10 10:13,
交通,0.35,2015-02-10 08:29,2015-02-10 08:50,
家务,1.02,2015-02-10 07:28,2015-02-10 08:29,
睡眠,6.57,2015-02-10 00:54,2015-02-10 07:28,
Chaos,1.53,2015-02-09 23:22,2015-02-10 00:54,
家务,0.83,2015-02-09 22:32,2015-02-09 23:22,
交通,0.57,2015-02-09 21:58,2015-02-09 22:32,
电影,1.85,2015-02-09 20:07,2015-02-09 21:58,
用餐,0.60,2015-02-09 19:31,2015-02-09 20:07,
交流,0.62,2015-02-09 18:54,2015-02-09 19:31,
Chaos,0.10,2015-02-09 18:48,2015-02-09 18:54,
家务,0.42,2015-02-09 18:23,2015-02-09 18:48,
GDG,1.08,2015-02-09 17:18,2015-02-09 18:23,
工作,0.62,2015-02-09 16:41,2015-02-09 17:18,
Chaos,0.37,2015-02-09 16:19,2015-02-09 16:41,
交通,1.63,2015-02-09 14:41,2015-02-09 16:19,
学习,1.17,2015-02-09 13:31,2015-02-09 14:41,
交通,1.53,2015-02-09 11:59,2015-02-09 13:31,
学习,0.83,2015-02-09 11:09,2015-02-09 11:59,
Chaos,1.95,2015-02-09 09:12,2015-02-09 11:09,
用餐,0.45,2015-02-09 08:45,2015-02-09 09:12,
交通,0.08,2015-02-09 08:40,2015-02-09 08:45,
家务,1.07,2015-02-09 07:36,2015-02-09 08:40,
睡眠,7.12,2015-02-09 00:29,2015-02-09 07:36,
Chaos,0.12,2015-02-09 00:22,2015-02-09 00:29,
Pt0,1.98,2015-02-08 22:23,2015-02-09 00:22,
GDG,0.78,2015-02-08 21:36,2015-02-08 22:23,
家务,0.10,2015-02-08 21:30,2015-02-08 21:36,
交通,0.43,2015-02-08 21:04,2015-02-08 21:30,
用餐,0.62,2015-02-08 20:27,2015-02-08 21:04,
电影,2.25,2015-02-08 18:12,2015-02-08 20:27,
交通,0.27,2015-02-08 17:56,2015-02-08 18:12,
家务,1.65,2015-02-08 16:17,2015-02-08 17:56,
交通,1.07,2015-02-08 15:13,2015-02-08 16:17,
购物,1.05,2015-02-08 14:10,2015-02-08 15:13,
交通,0.17,2015-02-08 14:00,2015-02-08 14:10,
用餐,0.58,2015-02-08 13:25,2015-02-08 14:00,
交通,0.88,2015-02-08 12:32,2015-02-08 13:25,
家务,0.95,2015-02-08 11:35,2015-02-08 12:32,
交通,0.83,2015-02-08 10:45,2015-02-08 11:35,
交流,1.02,2015-02-08 09:44,2015-02-08 10:45,
家务,0.87,2015-02-08 08:52,2015-02-08 09:44,
睡眠,7.90,2015-02-08 00:58,2015-02-08 08:52,
Chaos,1.02,2015-02-07 23:57,2015-02-08 00:58,
交流,1.22,2015-02-07 22:44,2015-02-07 23:57,
交流,3.02,2015-02-07 19:44,2015-02-07 22:45,
家务,0.73,2015-02-07 19:00,2015-02-07 19:44,
用餐,0.73,2015-02-07 18:16,2015-02-07 19:00,
Pt0,1.02,2015-02-07 17:16,2015-02-07 18:17,
睡眠,1.42,2015-02-07 15:51,2015-02-07 17:16,
学习,0.53,2015-02-07 15:19,2015-02-07 15:51,
Chaos,0.43,2015-02-07 14:53,2015-02-07 15:19,
交通,0.15,2015-02-07 14:44,2015-02-07 14:53,
家务,1.45,2015-02-07 13:17,2015-02-07 14:44,
用餐,0.25,2015-02-07 13:02,2015-02-07 13:17,
学习,0.13,2015-02-07 12:54,2015-02-07 13:02,
家务,0.38,2015-02-07 12:31,2015-02-07 12:54,
学习,0.33,2015-02-07 12:11,2015-02-07 12:31,
家务,2.02,2015-02-07 10:11,2015-02-07 12:12,
交通,0.68,2015-02-07 09:30,2015-02-07 10:11,
家务,0.62,2015-02-07 08:53,2015-02-07 09:30,
睡眠,8.52,2015-02-07 00:22,2015-02-07 08:53,
Chaos,1.95,2015-02-06 22:25,2015-02-07 00:22,
用餐,0.48,2015-02-06 21:56,2015-02-06 22:25,
家务,0.30,2015-02-06 21:38,2015-02-06 21:56,
交通,0.65,2015-02-06 20:59,2015-02-06 21:38,
工作,1.12,2015-02-06 19:52,2015-02-06 20:59,
OBP,0.80,2015-02-06 19:04,2015-02-06 19:52,
GDG,1.53,2015-02-06 17:32,2015-02-06 19:04,
Chaos,0.18,2015-02-06 17:20,2015-02-06 17:31,
GDG,1.42,2015-02-06 15:55,2015-02-06 17:20,
Chaos,0.78,2015-02-06 15:08,2015-02-06 15:55,
交通,0.38,2015-02-06 14:45,2015-02-06 15:08,
Chaos,0.17,2015-02-06 14:35,2015-02-06 14:45,
用餐,1.37,2015-02-06 13:13,2015-02-06 14:35,
交通,0.20,2015-02-06 13:01,2015-02-06 13:13,
Chaos,0.88,2015-02-06 12:08,2015-02-06 13:01,
OBP,0.30,2015-02-06 11:50,2015-02-06 12:08,
家务,0.70,2015-02-06 11:08,2015-02-06 11:50,
交流,0.13,2015-02-06 11:00,2015-02-06 11:08,
GDG,1.02,2015-02-06 09:59,2015-02-06 11:00,
家务,0.27,2015-02-06 09:43,2015-02-06 09:59,
Chaos,0.07,2015-02-06 09:39,2015-02-06 09:43,
用餐,0.72,2015-02-06 08:56,2015-02-06 09:39,
交通,0.22,2015-02-06 08:43,2015-02-06 08:56,
家务,0.55,2015-02-06 08:10,2015-02-06 08:43,
睡眠,6.23,2015-02-06 01:56,2015-02-06 08:10,
Chaos,0.52,2015-02-06 01:25,2015-02-06 01:56,
用餐,0.28,2015-02-06 01:08,2015-02-06 01:25,
交通,0.23,2015-02-06 00:54,2015-02-06 01:08,
GDG,2.85,2015-02-05 22:03,2015-02-06 00:54,
交流,0.83,2015-02-05 21:13,2015-02-05 22:03,
GDG,0.63,2015-02-05 20:35,2015-02-05 21:13,
交流,0.42,2015-02-05 20:10,2015-02-05 20:35,
GDG,0.63,2015-02-05 19:20,2015-02-05 19:58,
交流,1.43,2015-02-05 17:54,2015-02-05 19:20,
购物,0.50,2015-02-05 17:24,2015-02-05 17:54,
家务,0.55,2015-02-05 16:51,2015-02-05 17:24,
GDG,0.10,2015-02-05 16:45,2015-02-05 16:51,
Chaos,0.15,2015-02-05 16:36,2015-02-05 16:45,
交流,0.87,2015-02-05 15:44,2015-02-05 16:36,
GDG,0.63,2015-02-05 15:06,2015-02-05 15:44,
Chaos,0.07,2015-02-05 15:02,2015-02-05 15:06,
交通,0.27,2015-02-05 14:46,2015-02-05 15:02,
Chaos,0.68,2015-02-05 14:05,2015-02-05 14:46,
用餐,0.63,2015-02-05 13:27,2015-02-05 14:05,
交通,0.27,2015-02-05 13:11,2015-02-05 13:27,
GDG,1.90,2015-02-05 11:17,2015-02-05 13:11,
Chaos,2.15,2015-02-05 09:08,2015-02-05 11:17,
用餐,0.48,2015-02-05 08:39,2015-02-05 09:08,
交通,0.15,2015-02-05 08:30,2015-02-05 08:39,
家务,1.05,2015-02-05 07:27,2015-02-05 08:30,
睡眠,6.18,2015-02-05 01:16,2015-02-05 07:27,
Chaos,0.20,2015-02-05 01:04,2015-02-05 01:16,
交流,0.57,2015-02-05 00:30,2015-02-05 01:04,
用餐,0.52,2015-02-04 23:59,2015-02-05 00:30,
交通,0.50,2015-02-04 23:29,2015-02-04 23:59,
Chaos,0.03,2015-02-04 23:27,2015-02-04 23:29,
Pt0,1.33,2015-02-04 22:07,2015-02-04 23:27,
GDG,3.18,2015-02-04 18:56,2015-02-04 22:07,
工作,1.48,2015-02-04 17:27,2015-02-04 18:56,
Chaos,0.73,2015-02-04 16:43,2015-02-04 17:27,
家务,0.17,2015-02-04 16:33,2015-02-04 16:43,
交通,2.95,2015-02-04 13:36,2015-02-04 16:33,
交流,1.85,2015-02-04 11:45,2015-02-04 13:36,
交流,0.63,2015-02-04 11:07,2015-02-04 11:45,
交通,2.83,2015-02-04 08:17,2015-02-04 11:07,
家务,0.38,2015-02-04 07:54,2015-02-04 08:17,
睡眠,6.88,2015-02-04 01:01,2015-02-04 07:54,
Chaos,0.78,2015-02-04 00:14,2015-02-04 01:01,
GDG,1.68,2015-02-03 22:33,2015-02-04 00:14,
用餐,0.97,2015-02-03 21:35,2015-02-03 22:33,
家务,0.32,2015-02-03 21:16,2015-02-03 21:35,
交通,0.92,2015-02-03 20:21,2015-02-03 21:16,
Pt0,1.52,2015-02-03 18:50,2015-02-03 20:21,
Pt0,1.02,2015-02-03 17:50,2015-02-03 18:51,
Chaos,1.28,2015-02-03 16:33,2015-02-03 17:50,
购物,0.32,2015-02-03 16:14,2015-02-03 16:33,
GDG,0.43,2015-02-03 15:48,2015-02-03 16:14,
Chaos,0.35,2015-02-03 15:27,2015-02-03 15:48,
阅读,0.08,2015-02-03 15:22,2015-02-03 15:27,
Chaos,0.33,2015-02-03 15:02,2015-02-03 15:22,
交通,0.63,2015-02-03 14:24,2015-02-03 15:02,
Chaos,1.05,2015-02-03 13:21,2015-02-03 14:24,
