活动类别,持续时间,开始时间,结束时间,备注
交通,0.28,2015-07-27 23:30,2015-07-27 23:47,
Chaos,1.77,2015-07-27 21:44,2015-07-27 23:30,
Pt0,1.67,2015-07-27 20:04,2015-07-27 21:44,
Chaos,0.23,2015-07-27 19:50,2015-07-27 20:04,
交通,0.20,2015-07-27 19:38,2015-07-27 19:50,
购物,0.35,2015-07-27 19:17,2015-07-27 19:38,
用餐,0.82,2015-07-27 18:28,2015-07-27 19:17,
交通,0.22,2015-07-27 18:15,2015-07-27 18:28,
Pt0,0.30,2015-07-27 17:57,2015-07-27 18:15,
Chaos,1.08,2015-07-27 16:52,2015-07-27 17:57,
Chaos,0.05,2015-07-27 16:49,2015-07-27 16:52,
OBP,0.47,2015-07-27 16:21,2015-07-27 16:49,
Pt0,0.07,2015-07-27 16:17,2015-07-27 16:21,
Chaos,0.17,2015-07-27 16:07,2015-07-27 16:17,
OBP,0.70,2015-07-27 15:25,2015-07-27 16:07,
GDG,0.53,2015-07-27 14:53,2015-07-27 15:25,
Chaos,0.13,2015-07-27 14:45,2015-07-27 14:53,
交通,0.30,2015-07-27 14:27,2015-07-27 14:45,
家务,1.73,2015-07-27 12:43,2015-07-27 14:27,
交通,0.37,2015-07-27 12:21,2015-07-27 12:43,
Chaos,0.68,2015-07-27 11:40,2015-07-27 12:21,
上网,0.75,2015-07-27 10:55,2015-07-27 11:40,
Chaos,0.03,2015-07-27 10:53,2015-07-27 10:55,
交流,0.62,2015-07-27 10:16,2015-07-27 10:53,
Chaos,0.42,2015-07-27 09:51,2015-07-27 10:16,
交通,0.82,2015-07-27 09:02,2015-07-27 09:51,
Chaos,0.40,2015-07-27 08:38,2015-07-27 09:02,
交通,0.32,2015-07-27 08:19,2015-07-27 08:38,
家务,0.30,2015-07-27 08:01,2015-07-27 08:19,
睡眠,6.98,2015-07-27 01:02,2015-07-27 08:01,
Chaos,1.85,2015-07-26 23:11,2015-07-27 01:02,
家务,0.47,2015-07-26 22:43,2015-07-26 23:11,
交通,1.00,2015-07-26 21:43,2015-07-26 22:43,
Air,1.45,2015-07-26 20:16,2015-07-26 21:43,
交通,0.45,2015-07-26 19:49,2015-07-26 20:16,
用餐,0.90,2015-07-26 18:55,2015-07-26 19:49,
交通,0.33,2015-07-26 18:35,2015-07-26 18:55,
交流,2.07,2015-07-26 16:31,2015-07-26 18:35,
交通,0.45,2015-07-26 16:04,2015-07-26 16:31,
Chaos,0.80,2015-07-26 15:16,2015-07-26 16:04,
交通,2.30,2015-07-26 12:58,2015-07-26 15:16,
家务,0.73,2015-07-26 12:14,2015-07-26 12:58,
用餐,0.87,2015-07-26 11:22,2015-07-26 12:14,
家务,0.50,2015-07-26 10:52,2015-07-26 11:22,
交通,1.53,2015-07-26 09:20,2015-07-26 10:52,
家务,0.90,2015-07-26 08:26,2015-07-26 09:20,
睡眠,7.52,2015-07-26 00:55,2015-07-26 08:26,
Chaos,1.00,2015-07-25 23:55,2015-07-26 00:55,
家务,0.48,2015-07-25 23:26,2015-07-25 23:55,
交通,1.13,2015-07-25 22:18,2015-07-25 23:26,
电影,3.43,2015-07-25 18:52,2015-07-25 22:18,
家务,0.10,2015-07-25 18:46,2015-07-25 18:52,
交通,0.67,2015-07-25 18:06,2015-07-25 18:46,
交流,1.07,2015-07-25 17:02,2015-07-25 18:06,
交通,1.32,2015-07-25 15:43,2015-07-25 17:02,
Chaos,0.07,2015-07-25 15:39,2015-07-25 15:43,
家务,1.30,2015-07-25 14:21,2015-07-25 15:39,
交通,0.10,2015-07-25 14:15,2015-07-25 14:21,
用餐,0.55,2015-07-25 13:42,2015-07-25 14:15,
交通,1.38,2015-07-25 12:19,2015-07-25 13:42,
学习,3.07,2015-07-25 09:15,2015-07-25 12:19,
交通,1.23,2015-07-25 08:01,2015-07-25 09:15,
家务,0.23,2015-07-25 07:47,2015-07-25 08:01,
睡眠,6.58,2015-07-25 01:12,2015-07-25 07:47,
Chaos,4.55,2015-07-24 20:39,2015-07-25 01:12,
家务,0.45,2015-07-24 20:12,2015-07-24 20:39,
交通,1.73,2015-07-24 18:28,2015-07-24 20:12,
用餐,0.43,2015-07-24 18:02,2015-07-24 18:28,
交通,0.48,2015-07-24 17:33,2015-07-24 18:02,
Chaos,2.93,2015-07-24 14:37,2015-07-24 17:33,
家务,1.23,2015-07-24 13:23,2015-07-24 14:37,
交通,0.67,2015-07-24 12:43,2015-07-24 13:23,
用餐,0.90,2015-07-24 11:49,2015-07-24 12:43,
交通,0.90,2015-07-24 10:55,2015-07-24 11:49,
学习,1.87,2015-07-24 09:03,2015-07-24 10:55,
交通,0.70,2015-07-24 08:21,2015-07-24 09:03,
家务,0.48,2015-07-24 07:52,2015-07-24 08:21,
睡眠,6.58,2015-07-24 01:17,2015-07-24 07:52,
Chaos,2.98,2015-07-23 22:18,2015-07-24 01:17,
家务,1.22,2015-07-23 21:05,2015-07-23 22:18,
交通,0.63,2015-07-23 20:27,2015-07-23 21:05,
Air,1.25,2015-07-23 19:12,2015-07-23 20:27,
Chaos,0.82,2015-07-23 18:23,2015-07-23 19:12,
交通,1.10,2015-07-23 17:17,2015-07-23 18:23,
Chaos,0.92,2015-07-23 16:22,2015-07-23 17:17,
GDG,0.98,2015-07-23 15:23,2015-07-23 16:22,
Pt0,0.58,2015-07-23 14:48,2015-07-23 15:23,
交通,0.30,2015-07-23 14:30,2015-07-23 14:48,
Chaos,1.28,2015-07-23 13:13,2015-07-23 14:30,
交通,0.13,2015-07-23 13:05,2015-07-23 13:13,
用餐,0.57,2015-07-23 12:31,2015-07-23 13:05,
交通,0.17,2015-07-23 12:21,2015-07-23 12:31,
就医,0.62,2015-07-23 11:44,2015-07-23 12:21,
Pt0,2.58,2015-07-23 09:09,2015-07-23 11:44,
家务,0.73,2015-07-23 08:25,2015-07-23 09:09,
睡眠,7.45,2015-07-23 00:58,2015-07-23 08:25,
家务,2.82,2015-07-22 22:09,2015-07-23 00:58,
交通,0.53,2015-07-22 21:37,2015-07-22 22:09,
Chaos,0.43,2015-07-22 21:11,2015-07-22 21:37,
Pt0,3.05,2015-07-22 18:08,2015-07-22 21:11,
交流,0.53,2015-07-22 17:36,2015-07-22 18:08,
学习,1.10,2015-07-22 16:30,2015-07-22 17:36,
Chaos,0.28,2015-07-22 16:13,2015-07-22 16:30,
GDG,1.08,2015-07-22 15:08,2015-07-22 16:13,
Pt0,0.07,2015-07-22 15:04,2015-07-22 15:08,
Chaos,2.08,2015-07-22 12:59,2015-07-22 15:04,
交通,0.10,2015-07-22 12:53,2015-07-22 12:59,
用餐,0.37,2015-07-22 12:31,2015-07-22 12:53,
交通,0.43,2015-07-22 12:05,2015-07-22 12:31,
交流,1.13,2015-07-22 10:56,2015-07-22 12:04,
Pt0,0.07,2015-07-22 10:52,2015-07-22 10:56,
Chaos,0.33,2015-07-22 10:32,2015-07-22 10:52,
交流,0.27,2015-07-22 10:16,2015-07-22 10:32,
Chaos,0.35,2015-07-22 09:55,2015-07-22 10:16,
上网,0.43,2015-07-22 09:29,2015-07-22 09:55,
Chaos,0.83,2015-07-22 08:39,2015-07-22 09:29,
交通,0.33,2015-07-22 08:19,2015-07-22 08:39,
家务,0.60,2015-07-22 07:43,2015-07-22 08:19,
睡眠,5.40,2015-07-22 02:19,2015-07-22 07:43,
Chaos,2.68,2015-07-21 23:38,2015-07-22 02:19,
交通,0.30,2015-07-21 23:20,2015-07-21 23:38,
OBP,0.60,2015-07-21 22:44,2015-07-21 23:20,
交流,1.18,2015-07-21 21:33,2015-07-21 22:44,
OBP,1.07,2015-07-21 20:29,2015-07-21 21:33,
GDG,0.03,2015-07-21 20:27,2015-07-21 20:29,
Chaos,0.72,2015-07-21 19:44,2015-07-21 20:27,
用餐,0.58,2015-07-21 19:09,2015-07-21 19:44,
Chaos,0.33,2015-07-21 18:49,2015-07-21 19:09,
GDG,1.00,2015-07-21 17:49,2015-07-21 18:49,
Chaos,0.80,2015-07-21 17:01,2015-07-21 17:49,
Pt0,0.88,2015-07-21 16:08,2015-07-21 17:01,
Chaos,0.98,2015-07-21 15:09,2015-07-21 16:08,
交通,0.58,2015-07-21 14:34,2015-07-21 15:09,
Chaos,1.53,2015-07-21 13:02,2015-07-21 14:34,
交通,0.53,2015-07-21 12:30,2015-07-21 13:02,
交通,0.03,2015-07-21 12:28,2015-07-21 12:30,
上网,1.22,2015-07-21 11:15,2015-07-21 12:28,
Chaos,0.40,2015-07-21 10:51,2015-07-21 11:15,
交流,1.20,2015-07-21 09:39,2015-07-21 10:51,
Chaos,0.55,2015-07-21 09:06,2015-07-21 09:39,
交通,0.32,2015-07-21 08:47,2015-07-21 09:06,
家务,0.37,2015-07-21 08:25,2015-07-21 08:47,
睡眠,7.37,2015-07-21 01:03,2015-07-21 08:25,
Chaos,1.90,2015-07-20 23:09,2015-07-21 01:03,
交通,0.30,2015-07-20 22:51,2015-07-20 23:09,
GDG,0.67,2015-07-20 22:11,2015-07-20 22:51,
Chaos,0.55,2015-07-20 21:38,2015-07-20 22:11,
Pt0,1.10,2015-07-20 20:32,2015-07-20 21:38,
Chaos,0.40,2015-07-20 20:08,2015-07-20 20:32,
交通,0.28,2015-07-20 19:51,2015-07-20 20:08,
购物,0.10,2015-07-20 19:45,2015-07-20 19:51,
用餐,0.57,2015-07-20 19:11,2015-07-20 19:45,
交通,0.55,2015-07-20 18:38,2015-07-20 19:11,
Chaos,0.37,2015-07-20 18:16,2015-07-20 18:38,
Pt0,0.60,2015-07-20 17:40,2015-07-20 18:16,
交流,0.63,2015-07-20 17:02,2015-07-20 17:40,
Chaos,0.13,2015-07-20 16:54,2015-07-20 17:02,
交流,0.87,2015-07-20 16:02,2015-07-20 16:54,
Chaos,1.48,2015-07-20 14:33,2015-07-20 16:02,
交通,0.22,2015-07-20 14:20,2015-07-20 14:33,
Chaos,1.35,2015-07-20 12:59,2015-07-20 14:20,
交通,0.38,2015-07-20 12:36,2015-07-20 12:59,
交流,0.62,2015-07-20 11:59,2015-07-20 12:36,
OBP,0.43,2015-07-20 11:33,2015-07-20 11:59,
Chaos,1.07,2015-07-20 10:29,2015-07-20 11:33,
交流,0.22,2015-07-20 10:16,2015-07-20 10:29,
Chaos,1.37,2015-07-20 08:54,2015-07-20 10:16,
交通,0.33,2015-07-20 08:34,2015-07-20 08:54,
睡眠,7.90,2015-07-20 00:40,2015-07-20 08:34,
Chaos,0.53,2015-07-20 00:08,2015-07-20 00:40,
家务,1.43,2015-07-19 22:42,2015-07-20 00:08,
交通,1.08,2015-07-19 21:37,2015-07-19 22:42,
Air,1.32,2015-07-19 20:18,2015-07-19 21:37,
交通,0.87,2015-07-19 19:26,2015-07-19 20:18,
用餐,0.57,2015-07-19 18:52,2015-07-19 19:26,
交通,0.47,2015-07-19 18:24,2015-07-19 18:52,
Chaos,5.47,2015-07-19 12:56,2015-07-19 18:24,
家务,0.63,2015-07-19 12:18,2015-07-19 12:56,
交通,0.32,2015-07-19 11:59,2015-07-19 12:18,
电影,1.72,2015-07-19 10:16,2015-07-19 11:59,
交通,0.20,2015-07-19 10:04,2015-07-19 10:16,
家务,1.48,2015-07-19 08:35,2015-07-19 10:04,
睡眠,8.65,2015-07-18 23:56,2015-07-19 08:35,
Chaos,3.33,2015-07-18 20:36,2015-07-18 23:56,
用餐,1.88,2015-07-18 18:43,2015-07-18 20:36,
交通,0.63,2015-07-18 18:05,2015-07-18 18:43,
Chaos,4.05,2015-07-18 14:02,2015-07-18 18:05,
用餐,0.30,2015-07-18 13:44,2015-07-18 14:02,
家务,0.35,2015-07-18 13:23,2015-07-18 13:44,
交通,0.43,2015-07-18 12:57,2015-07-18 13:23,
学习,4.27,2015-07-18 08:41,2015-07-18 12:57,
交通,0.82,2015-07-18 07:52,2015-07-18 08:41,
用餐,0.23,2015-07-18 07:38,2015-07-18 07:52,
交通,0.73,2015-07-18 06:54,2015-07-18 07:38,
家务,0.22,2015-07-18 06:41,2015-07-18 06:54,
睡眠,6.87,2015-07-17 23:49,2015-07-18 06:41,
Chaos,2.47,2015-07-17 21:21,2015-07-17 23:49,
家务,0.75,2015-07-17 20:36,2015-07-17 21:21,
Chaos,0.43,2015-07-17 20:10,2015-07-17 20:36,
Air,1.38,2015-07-17 18:47,2015-07-17 20:10,
Chaos,0.40,2015-07-17 18:23,2015-07-17 18:47,
交通,1.10,2015-07-17 17:17,2015-07-17 18:23,
OBP,0.72,2015-07-17 16:34,2015-07-17 17:17,
交流,0.45,2015-07-17 16:07,2015-07-17 16:34,
OBP,1.15,2015-07-17 14:58,2015-07-17 16:07,
交通,0.55,2015-07-17 14:25,2015-07-17 14:58,
Chaos,1.22,2015-07-17 13:12,2015-07-17 14:25,
交通,0.38,2015-07-17 12:49,2015-07-17 13:12,
Pt0,1.90,2015-07-17 10:55,2015-07-17 12:49,
Chaos,0.18,2015-07-17 10:44,2015-07-17 10:55,
交流,0.38,2015-07-17 10:21,2015-07-17 10:44,
Chaos,1.70,2015-07-17 08:39,2015-07-17 10:21,
交通,0.30,2015-07-17 08:21,2015-07-17 08:39,
家务,0.15,2015-07-17 08:12,2015-07-17 08:21,
睡眠,6.60,2015-07-17 01:36,2015-07-17 08:12,
Chaos,1.37,2015-07-17 00:14,2015-07-17 01:36,
交通,0.40,2015-07-16 23:50,2015-07-17 00:14,
Pt0,2.72,2015-07-16 21:07,2015-07-16 23:50,
用餐,2.35,2015-07-16 18:46,2015-07-16 21:07,
Chaos,1.93,2015-07-16 16:50,2015-07-16 18:46,
GDG,1.02,2015-07-16 15:49,2015-07-16 16:50,
Chaos,0.73,2015-07-16 15:05,2015-07-16 15:49,
交通,0.32,2015-07-16 14:46,2015-07-16 15:05,
Chaos,1.02,2015-07-16 13:45,2015-07-16 14:46,
交通,0.12,2015-07-16 13:38,2015-07-16 13:45,
用餐,0.78,2015-07-16 12:51,2015-07-16 13:38,
交通,0.55,2015-07-16 12:18,2015-07-16 12:51,
GDG,1.00,2015-07-16 11:18,2015-07-16 12:18,
OBP,0.72,2015-07-16 10:35,2015-07-16 11:18,
学习,0.22,2015-07-16 10:22,2015-07-16 10:35,
Chaos,0.95,2015-07-16 09:25,2015-07-16 10:22,
交通,0.62,2015-07-16 08:48,2015-07-16 09:25,
家务,0.65,2015-07-16 08:09,2015-07-16 08:48,
睡眠,6.42,2015-07-16 01:44,2015-07-16 08:09,
Chaos,1.45,2015-07-16 00:17,2015-07-16 01:44,
交通,0.42,2015-07-15 23:52,2015-07-16 00:17,
GDG,1.12,2015-07-15 22:45,2015-07-15 23:52,
Chaos,0.78,2015-07-15 21:58,2015-07-15 22:45,
交通,0.80,2015-07-15 21:10,2015-07-15 21:58,
交流,1.77,2015-07-15 19:24,2015-07-15 21:10,
交通,0.67,2015-07-15 18:44,2015-07-15 19:24,
Chaos,0.28,2015-07-15 18:27,2015-07-15 18:44,
交流,1.03,2015-07-15 17:25,2015-07-15 18:27,
Chaos,0.42,2015-07-15 17:00,2015-07-15 17:25,
Pt0,1.77,2015-07-15 15:14,2015-07-15 17:00,
Chaos,0.63,2015-07-15 14:36,2015-07-15 15:14,
交通,0.53,2015-07-15 14:04,2015-07-15 14:36,
Chaos,1.57,2015-07-15 12:30,2015-07-15 14:04,
交通,0.37,2015-07-15 12:08,2015-07-15 12:30,
上网,0.40,2015-07-15 11:44,2015-07-15 12:08,
Chaos,1.22,2015-07-15 10:31,2015-07-15 11:44,
交流,0.25,2015-07-15 10:16,2015-07-15 10:31,
Chaos,1.78,2015-07-15 08:29,2015-07-15 10:16,
交通,0.53,2015-07-15 07:57,2015-07-15 08:29,
家务,0.28,2015-07-15 07:40,2015-07-15 07:57,
睡眠,7.12,2015-07-15 00:33,2015-07-15 07:40,
Chaos,1.88,2015-07-14 22:40,2015-07-15 00:33,
交通,0.32,2015-07-14 22:21,2015-07-14 22:40,
Pt0,2.23,2015-07-14 20:07,2015-07-14 22:21,
交通,0.10,2015-07-14 20:01,2015-07-14 20:07,
用餐,0.30,2015-07-14 19:43,2015-07-14 20:01,
交通,0.12,2015-07-14 19:36,2015-07-14 19:43,
Pt0,1.70,2015-07-14 17:54,2015-07-14 19:36,
Chaos,0.32,2015-07-14 17:35,2015-07-14 17:54,
Pt0,1.12,2015-07-14 16:28,2015-07-14 17:35,
学习,0.48,2015-07-14 15:59,2015-07-14 16:28,
Chaos,0.08,2015-07-14 15:54,2015-07-14 15:59,
GDG,1.08,2015-07-14 14:49,2015-07-14 15:54,
交通,0.33,2015-07-14 14:29,2015-07-14 14:49,
Chaos,1.42,2015-07-14 13:04,2015-07-14 14:29,
用餐,0.47,2015-07-14 12:36,2015-07-14 13:04,
交通,0.22,2015-07-14 12:23,2015-07-14 12:36,
Chaos,1.28,2015-07-14 11:06,2015-07-14 12:23,
交流,0.03,2015-07-14 11:04,2015-07-14 11:06,
上网,0.35,2015-07-14 10:43,2015-07-14 11:04,
交流,0.45,2015-07-14 10:16,2015-07-14 10:43,
Pt0,0.63,2015-07-14 09:38,2015-07-14 10:16,
上网,1.27,2015-07-14 08:22,2015-07-14 09:38,
Chaos,0.30,2015-07-14 08:04,2015-07-14 08:22,
交通,0.27,2015-07-14 07:48,2015-07-14 08:04,
家务,0.25,2015-07-14 07:33,2015-07-14 07:48,
睡眠,6.03,2015-07-14 01:31,2015-07-14 07:33,
Chaos,0.65,2015-07-14 00:52,2015-07-14 01:31,
家务,1.32,2015-07-13 23:33,2015-07-14 00:52,
Pt0,3.07,2015-07-13 20:29,2015-07-13 23:33,
交通,0.17,2015-07-13 20:19,2015-07-13 20:29,
购物,0.38,2015-07-13 19:56,2015-07-13 20:19,
用餐,0.38,2015-07-13 19:33,2015-07-13 19:56,
交通,0.33,2015-07-13 19:13,2015-07-13 19:33,
学习,1.48,2015-07-13 17:44,2015-07-13 19:13,
工作,0.15,2015-07-13 17:35,2015-07-13 17:44,
Pt0,0.38,2015-07-13 17:12,2015-07-13 17:35,
GDG,0.27,2015-07-13 16:56,2015-07-13 17:12,
Pt0,0.18,2015-07-13 16:45,2015-07-13 16:56,
交流,0.35,2015-07-13 16:24,2015-07-13 16:45,
Pt0,0.82,2015-07-13 15:35,2015-07-13 16:24,
GDG,0.40,2015-07-13 15:11,2015-07-13 15:35,
Chaos,0.55,2015-07-13 14:38,2015-07-13 15:11,
交通,0.27,2015-07-13 14:22,2015-07-13 14:38,
Chaos,1.73,2015-07-13 12:38,2015-07-13 14:22,
交通,0.30,2015-07-13 12:20,2015-07-13 12:38,
Chaos,1.23,2015-07-13 11:06,2015-07-13 12:20,
家务,0.27,2015-07-13 10:50,2015-07-13 11:06,
Chaos,0.20,2015-07-13 10:38,2015-07-13 10:50,
交流,1.08,2015-07-13 09:33,2015-07-13 10:38,
交通,0.13,2015-07-13 09:25,2015-07-13 09:33,
家务,0.35,2015-07-13 09:04,2015-07-13 09:25,
睡眠,9.23,2015-07-12 23:50,2015-07-13 09:04,
Chaos,1.12,2015-07-12 22:43,2015-07-12 23:50,
交通,1.00,2015-07-12 21:43,2015-07-12 22:43,
Air,1.40,2015-07-12 20:19,2015-07-12 21:43,
Chaos,0.67,2015-07-12 19:39,2015-07-12 20:19,
交通,1.35,2015-07-12 18:18,2015-07-12 19:39,
家务,0.33,2015-07-12 17:58,2015-07-12 18:18,
Chaos,1.75,2015-07-12 16:13,2015-07-12 17:58,
交通,0.47,2015-07-12 15:45,2015-07-12 16:13,
电影,1.43,2015-07-12 14:19,2015-07-12 15:45,
交通,0.45,2015-07-12 13:52,2015-07-12 14:19,
睡眠,0.47,2015-07-12 13:24,2015-07-12 13:52,
Chaos,1.28,2015-07-12 12:07,2015-07-12 13:24,
家务,1.85,2015-07-12 10:16,2015-07-12 12:07,
睡眠,9.83,2015-07-12 00:26,2015-07-12 10:16,
Chaos,0.92,2015-07-11 23:31,2015-07-12 00:26,
家务,1.48,2015-07-11 22:02,2015-07-11 23:31,
交通,0.45,2015-07-11 21:35,2015-07-11 22:02,
用餐,2.97,2015-07-11 18:37,2015-07-11 21:35,
家务,0.72,2015-07-11 17:54,2015-07-11 18:37,
交通,0.92,2015-07-11 16:59,2015-07-11 17:54,
学习,1.23,2015-07-11 15:45,2015-07-11 16:59,
Chaos,0.57,2015-07-11 15:11,2015-07-11 15:45,
学习,1.10,2015-07-11 14:05,2015-07-11 15:11,
交通,0.90,2015-07-11 13:11,2015-07-11 14:05,
用餐,1.52,2015-07-11 11:40,2015-07-11 13:11,
家务,1.23,2015-07-11 10:26,2015-07-11 11:40,
交通,0.27,2015-07-11 10:10,2015-07-11 10:26,
用餐,0.13,2015-07-11 10:02,2015-07-11 10:10,
交通,0.38,2015-07-11 09:39,2015-07-11 10:02,
家务,0.65,2015-07-11 09:00,2015-07-11 09:39,
睡眠,7.40,2015-07-11 01:36,2015-07-11 09:00,
Chaos,1.87,2015-07-10 23:44,2015-07-11 01:36,
GDG,0.77,2015-07-10 22:58,2015-07-10 23:44,
Chaos,1.03,2015-07-10 21:56,2015-07-10 22:58,
家务,1.33,2015-07-10 20:36,2015-07-10 21:56,
交通,0.42,2015-07-10 20:11,2015-07-10 20:36,
Air,1.32,2015-07-10 18:52,2015-07-10 20:11,
