活动类别,持续时间,开始时间,结束时间,备注
Chaos,1.4,01/23/14 10:48,01/23/14 12:10,
工作,1.4,01/23/14 09:26,01/23/14 10:48,
Chaos,0.6,01/23/14 08:49,01/23/14 09:26,
交通,0.8,01/23/14 08:04,01/23/14 08:49,
家务,0.1,01/23/14 07:58,01/23/14 08:04,
运动,1.0,01/23/14 06:57,01/23/14 07:58,
睡眠,6.9,01/23/14 00:00,01/23/14 06:57,
用餐,0.4,01/22/14 23:36,01/23/14 00:00,
交通,0.2,01/22/14 23:24,01/22/14 23:36,
Chaos,1.9,01/22/14 21:31,01/22/14 23:24,
GDG,0.6,01/22/14 20:53,01/22/14 21:31,
Chaos,0.2,01/22/14 20:38,01/22/14 20:53,
Pt0,1.0,01/22/14 19:37,01/22/14 20:38,
Chaos,0.1,01/22/14 19:34,01/22/14 19:37,
Pt0,1.7,01/22/14 17:54,01/22/14 19:34,
Pt0,2.8,01/22/14 15:04,01/22/14 17:54,
Chaos,0.1,01/22/14 14:56,01/22/14 15:04,
家务,0.7,01/22/14 14:13,01/22/14 14:56,
Chaos,0.8,01/22/14 13:27,01/22/14 14:13,
用餐,0.0,01/22/14 13:26,01/22/14 13:27,
交通,0.5,01/22/14 12:55,01/22/14 13:26,
交流,1.0,01/22/14 11:54,01/22/14 12:55,
交流,1.1,01/22/14 10:50,01/22/14 11:54,
Chaos,1.0,01/22/14 09:52,01/22/14 10:50,
交通,0.0,01/22/14 09:50,01/22/14 09:52,
家务,1.4,01/22/14 08:25,01/22/14 09:50,
运动,1.6,01/22/14 06:46,01/22/14 08:25,
睡眠,5.9,01/22/14 00:52,01/22/14 06:46,
Chaos,1.6,01/21/14 23:16,01/22/14 00:52,
用餐,0.6,01/21/14 22:38,01/21/14 23:16,
交通,0.3,01/21/14 22:22,01/21/14 22:38,
Chaos,0.3,01/21/14 22:00,01/21/14 22:21,
Pt0,2.3,01/21/14 19:40,01/21/14 22:00,
购物,0.4,01/21/14 19:17,01/21/14 19:40,
Chaos,0.1,01/21/14 19:13,01/21/14 19:17,
Pt0,1.1,01/21/14 18:04,01/21/14 19:13,
Pt0,1.1,01/21/14 16:55,01/21/14 18:04,
GDG,2.2,01/21/14 14:40,01/21/14 16:55,
交通,0.3,01/21/14 14:20,01/21/14 14:40,
Chaos,1.0,01/21/14 13:19,01/21/14 14:20,
用餐,0.3,01/21/14 12:58,01/21/14 13:19,
交通,0.2,01/21/14 12:46,01/21/14 12:58,
Pt0,1.2,01/21/14 11:34,01/21/14 12:46,
工作,2.5,01/21/14 09:05,01/21/14 11:34,
交通,0.9,01/21/14 08:10,01/21/14 09:05,
家务,0.8,01/21/14 07:24,01/21/14 08:10,
运动,0.4,01/21/14 07:01,01/21/14 07:24,
睡眠,5.5,01/21/14 01:32,01/21/14 07:01,
GDG,3.6,01/20/14 21:57,01/21/14 01:32,
Chaos,1.7,01/20/14 20:13,01/20/14 21:57,
交通,0.1,01/20/14 20:06,01/20/14 20:13,
用餐,1.3,01/20/14 18:48,01/20/14 20:06,
交通,0.5,01/20/14 18:19,01/20/14 18:48,
交流,0.4,01/20/14 17:53,01/20/14 18:19,
工作,2.4,01/20/14 15:29,01/20/14 17:53,
工作,0.1,01/20/14 15:26,01/20/14 15:29,
就医,0.6,01/20/14 14:51,01/20/14 15:26,
Chaos,0.4,01/20/14 14:28,01/20/14 14:51,
交通,0.3,01/20/14 14:09,01/20/14 14:28,
Chaos,1.1,01/20/14 13:04,01/20/14 14:09,
用餐,0.6,01/20/14 12:30,01/20/14 13:04,
工作,0.8,01/20/14 11:45,01/20/14 12:30,
交流,0.7,01/20/14 11:02,01/20/14 11:45,
GDG,1.4,01/20/14 09:40,01/20/14 11:02,
Chaos,0.6,01/20/14 09:03,01/20/14 09:40,
交通,0.5,01/20/14 08:32,01/20/14 09:03,
家务,0.8,01/20/14 07:44,01/20/14 08:32,
运动,0.6,01/20/14 07:08,01/20/14 07:44,
睡眠,6.7,01/20/14 00:26,01/20/14 07:08,
Chaos,0.1,01/20/14 00:21,01/20/14 00:26,
GDG,2.2,01/19/14 22:12,01/20/14 00:21,
Chaos,1.8,01/19/14 20:22,01/19/14 22:12,
交通,0.3,01/19/14 20:06,01/19/14 20:22,
家务,0.3,01/19/14 19:45,01/19/14 20:06,
用餐,0.7,01/19/14 19:03,01/19/14 19:45,
交通,0.4,01/19/14 18:38,01/19/14 19:03,
工作,1.5,01/19/14 17:10,01/19/14 18:38,
购物,0.1,01/19/14 17:03,01/19/14 17:10,
Chaos,0.8,01/19/14 16:16,01/19/14 17:03,
GDG,0.8,01/19/14 15:28,01/19/14 16:16,
工作,1.2,01/19/14 14:14,01/19/14 15:28,
交通,0.2,01/19/14 14:04,01/19/14 14:14,
Chaos,0.8,01/19/14 13:19,01/19/14 14:04,
交通,0.1,01/19/14 13:14,01/19/14 13:19,
用餐,0.2,01/19/14 13:00,01/19/14 13:14,
交通,0.2,01/19/14 12:48,01/19/14 13:00,
工作,1.2,01/19/14 11:38,01/19/14 12:48,
Chaos,1.2,01/19/14 10:24,01/19/14 11:38,
用餐,1.6,01/19/14 08:47,01/19/14 10:24,
Chaos,0.7,01/19/14 08:07,01/19/14 08:47,
睡眠,5.6,01/19/14 02:29,01/19/14 08:07,
睡眠,2.7,01/18/14 23:47,01/19/14 02:29,
阅读,0.9,01/18/14 22:52,01/18/14 23:47,
Chaos,2.3,01/18/14 20:34,01/18/14 22:52,
交通,0.2,01/18/14 20:22,01/18/14 20:34,
用餐,0.7,01/18/14 19:40,01/18/14 20:22,
交通,0.9,01/18/14 18:49,01/18/14 19:40,
电影,2.3,01/18/14 16:32,01/18/14 18:49,
交通,0.7,01/18/14 15:52,01/18/14 16:32,
Chaos,2.3,01/18/14 13:34,01/18/14 15:52,
用餐,1.8,01/18/14 11:49,01/18/14 13:34,
交通,0.3,01/18/14 11:30,01/18/14 11:49,
用餐,1.6,01/18/14 09:51,01/18/14 11:30,
Chaos,0.6,01/18/14 09:18,01/18/14 09:51,
睡眠,8.1,01/18/14 01:09,01/18/14 09:18,
交通,8.0,01/17/14 17:11,01/18/14 01:09,
Chaos,3.7,01/17/14 13:27,01/17/14 17:11,
交通,1.5,01/17/14 11:56,01/17/14 13:27,
娱乐,2.5,01/17/14 09:29,01/17/14 11:56,
交通,1.3,01/17/14 08:10,01/17/14 09:29,
Chaos,1.4,01/17/14 06:49,01/17/14 08:10,
睡眠,5.9,01/17/14 00:57,01/17/14 06:49,
Chaos,2.5,01/16/14 22:24,01/17/14 00:57,
用餐,4.4,01/16/14 18:02,01/16/14 22:24,
睡眠,2.9,01/16/14 15:08,01/16/14 18:02,
Chaos,1.3,01/16/14 13:52,01/16/14 15:08,
娱乐,4.7,01/16/14 09:08,01/16/14 13:52,
交通,1.2,01/16/14 07:54,01/16/14 09:08,
用餐,0.1,01/16/14 07:48,01/16/14 07:54,
Chaos,0.6,01/16/14 07:11,01/16/14 07:48,
交通,0.1,01/16/14 07:08,01/16/14 07:11,
睡眠,5.1,01/16/14 02:05,01/16/14 07:10,
工作,2.0,01/16/14 00:05,01/16/14 02:05,
交流,6.0,01/15/14 18:05,01/16/14 00:05,
用餐,0.9,01/15/14 17:09,01/15/14 18:05,
睡眠,1.1,01/15/14 16:02,01/15/14 17:09,
阅读,0.3,01/15/14 15:44,01/15/14 16:02,
Chaos,2.1,01/15/14 13:36,01/15/14 15:44,
交通,6.3,01/15/14 07:19,01/15/14 13:36,
睡眠,6.1,01/15/14 01:15,01/15/14 07:20,
Chaos,5.4,01/14/14 19:52,01/15/14 01:15,
用餐,0.6,01/14/14 19:15,01/14/14 19:52,
交通,0.3,01/14/14 18:58,01/14/14 19:15,
Chaos,0.8,01/14/14 18:12,01/14/14 18:58,
GDG,2.3,01/14/14 15:52,01/14/14 18:12,
GDG,1.4,01/14/14 14:30,01/14/14 15:52,
Chaos,1.4,01/14/14 13:09,01/14/14 14:30,
用餐,0.6,01/14/14 12:32,01/14/14 13:08,
GDG,1.0,01/14/14 11:31,01/14/14 12:32,
工作,0.3,01/14/14 11:15,01/14/14 11:31,
Chaos,0.9,01/14/14 10:19,01/14/14 11:15,
GDG,1.4,01/14/14 08:58,01/14/14 10:19,
用餐,0.5,01/14/14 08:27,01/14/14 08:58,
Chaos,0.8,01/14/14 07:38,01/14/14 08:27,
睡眠,6.0,01/14/14 01:39,01/14/14 07:38,
Chaos,2.2,01/13/14 23:30,01/14/14 01:39,
交通,0.2,01/13/14 23:15,01/13/14 23:30,
GDG,2.8,01/13/14 20:30,01/13/14 23:15,
交通,0.2,01/13/14 20:17,01/13/14 20:30,
用餐,1.2,01/13/14 19:03,01/13/14 20:17,
Chaos,0.6,01/13/14 18:26,01/13/14 19:03,
GDG,3.6,01/13/14 14:48,01/13/14 18:26,
Chaos,0.3,01/13/14 14:27,01/13/14 14:48,
交通,0.3,01/13/14 14:11,01/13/14 14:27,
Chaos,0.9,01/13/14 13:14,01/13/14 14:11,
交通,0.2,01/13/14 12:59,01/13/14 13:14,
GDG,3.3,01/13/14 09:41,01/13/14 12:59,
用餐,1.1,01/13/14 08:36,01/13/14 09:41,
交通,0.4,01/13/14 08:12,01/13/14 08:36,
Chaos,0.5,01/13/14 07:40,01/13/14 08:12,
睡眠,7.3,01/13/14 00:20,01/13/14 07:41,
电影,1.2,01/12/14 23:10,01/13/14 00:20,
家务,1.1,01/12/14 22:04,01/12/14 23:10,
交通,0.3,01/12/14 21:46,01/12/14 22:04,
GDG,1.6,01/12/14 20:12,01/12/14 21:46,
用餐,0.7,01/12/14 19:32,01/12/14 20:12,
购物,1.2,01/12/14 18:22,01/12/14 19:32,
交通,0.2,01/12/14 18:09,01/12/14 18:22,
GDG,0.2,01/12/14 17:54,01/12/14 18:09,
Chaos,0.5,01/12/14 17:23,01/12/14 17:54,
上网,1.7,01/12/14 15:41,01/12/14 17:23,
Chaos,0.1,01/12/14 15:38,01/12/14 15:41,
工作,0.8,01/12/14 14:50,01/12/14 15:38,
电影,2.7,01/12/14 12:10,01/12/14 14:50,
GDG,3.0,01/12/14 09:08,01/12/14 12:10,
用餐,0.5,01/12/14 08:36,01/12/14 09:08,
Chaos,0.6,01/12/14 08:03,01/12/14 08:36,
睡眠,5.8,01/12/14 02:17,01/12/14 08:03,
GDG,2.5,01/11/14 23:50,01/12/14 02:17,
Chaos,3.7,01/11/14 20:07,01/11/14 23:50,
交通,0.2,01/11/14 19:54,01/11/14 20:07,
GDG,5.7,01/11/14 14:11,01/11/14 19:54,
GDG,1.2,01/11/14 12:58,01/11/14 14:11,
Chaos,4.2,01/11/14 08:47,01/11/14 12:58,
睡眠,7.1,01/11/14 01:39,01/11/14 08:47,
GDG,2.3,01/10/14 23:20,01/11/14 01:39,
Chaos,0.8,01/10/14 22:31,01/10/14 23:20,
用餐,0.8,01/10/14 21:45,01/10/14 22:31,
Chaos,0.3,01/10/14 21:28,01/10/14 21:45,
O.B.P,2.2,01/10/14 19:17,01/10/14 21:28,
交流,1.0,01/10/14 18:16,01/10/14 19:17,
GDG,1.5,01/10/14 16:43,01/10/14 18:15,
工作,1.2,01/10/14 15:29,01/10/14 16:43,
Chaos,1.2,01/10/14 14:19,01/10/14 15:29,
交通,0.0,01/10/14 14:17,01/10/14 14:19,
Chaos,1.0,01/10/14 13:19,01/10/14 14:17,
用餐,0.1,01/10/14 13:16,01/10/14 13:19,
交通,0.6,01/10/14 12:41,01/10/14 13:16,
Chaos,1.6,01/10/14 11:05,01/10/14 12:41,
交流,0.4,01/10/14 10:39,01/10/14 11:05,
GDG,0.3,01/10/14 10:18,01/10/14 10:39,
Chaos,1.7,01/10/14 08:35,01/10/14 10:18,
交通,0.6,01/10/14 07:58,01/10/14 08:35,
Chaos,0.4,01/10/14 07:35,01/10/14 07:58,
睡眠,5.9,01/10/14 01:43,01/10/14 07:35,
Chaos,0.7,01/10/14 01:01,01/10/14 01:43,
GDG,5.2,01/09/14 19:47,01/10/14 01:01,
用餐,0.8,01/09/14 19:01,01/09/14 19:47,
交通,0.6,01/09/14 18:28,01/09/14 19:01,
工作,2.0,01/09/14 16:27,01/09/14 18:28,
工作,0.4,01/09/14 16:00,01/09/14 16:27,
Chaos,0.3,01/09/14 15:44,01/09/14 16:00,
GDG,1.3,01/09/14 14:28,01/09/14 15:44,
交通,0.2,01/09/14 14:16,01/09/14 14:28,
Chaos,0.9,01/09/14 13:24,01/09/14 14:16,
交通,0.2,01/09/14 13:12,01/09/14 13:24,
工作,0.8,01/09/14 12:27,01/09/14 13:12,
交流,2.5,01/09/14 10:00,01/09/14 12:27,
交流,1.5,01/09/14 08:30,01/09/14 10:00,
交通,0.8,01/09/14 07:40,01/09/14 08:30,
Chaos,0.5,01/09/14 07:10,01/09/14 07:40,
睡眠,5.3,01/09/14 01:52,01/09/14 07:10,
Chaos,0.2,01/09/14 01:38,01/09/14 01:52,
O.B.P,2.4,01/08/14 23:13,01/09/14 01:38,
用餐,0.5,01/08/14 22:42,01/08/14 23:13,
交通,0.3,01/08/14 22:22,01/08/14 22:42,
O.B.P,2.2,01/08/14 20:11,01/08/14 22:22,
工作,0.3,01/08/14 19:53,01/08/14 20:11,
O.B.P,3.7,01/08/14 16:11,01/08/14 19:53,
Chaos,0.6,01/08/14 15:34,01/08/14 16:11,
GDG,0.8,01/08/14 14:45,01/08/14 15:35,
交通,0.2,01/08/14 14:32,01/08/14 14:45,
Chaos,1.2,01/08/14 13:22,01/08/14 14:32,
交通,0.3,01/08/14 13:04,01/08/14 13:22,
GDG,2.0,01/08/14 11:01,01/08/14 13:04,
GDG,2.5,01/08/14 08:33,01/08/14 11:01,
交通,0.8,01/08/14 07:48,01/08/14 08:33,
Chaos,0.8,01/08/14 07:02,01/08/14 07:48,
睡眠,7.9,01/07/14 23:08,01/08/14 07:02,
阅读,0.8,01/07/14 22:23,01/07/14 23:08,
Chaos,1.8,01/07/14 20:37,01/07/14 22:23,
Chaos,0.8,01/07/14 19:47,01/07/14 20:37,
用餐,0.5,01/07/14 19:17,01/07/14 19:47,
交通,0.2,01/07/14 19:02,01/07/14 19:17,
工作,4.5,01/07/14 14:33,01/07/14 19:02,
交通,0.3,01/07/14 14:17,01/07/14 14:33,
Chaos,0.7,01/07/14 13:36,01/07/14 14:17,
交通,0.0,01/07/14 13:35,01/07/14 13:36,
用餐,0.2,01/07/14 13:22,01/07/14 13:35,
交通,0.2,01/07/14 13:09,01/07/14 13:22,
Chaos,0.4,01/07/14 12:44,01/07/14 13:09,
O.B.P,1.7,01/07/14 11:03,01/07/14 12:44,
GDG,1.5,01/07/14 09:30,01/07/14 11:03,
Chaos,0.5,01/07/14 08:58,01/07/14 09:30,
交通,0.6,01/07/14 08:25,01/07/14 08:58,
Chaos,0.4,01/07/14 08:01,01/07/14 08:25,
睡眠,6.1,01/07/14 01:57,01/07/14 08:01,
Chaos,0.5,01/07/14 01:27,01/07/14 01:57,
GDG,3.2,01/06/14 22:18,01/07/14 01:27,
Chaos,0.4,01/06/14 21:51,01/06/14 22:18,
用餐,3.0,01/06/14 18:54,01/06/14 21:51,
交通,0.5,01/06/14 18:26,01/06/14 18:54,
GDG,2.0,01/06/14 16:24,01/06/14 18:26,
交流,0.2,01/06/14 16:10,01/06/14 16:24,
家务,0.2,01/06/14 15:56,01/06/14 16:10,
学习,0.1,01/06/14 15:51,01/06/14 15:56,
Chaos,0.9,01/06/14 14:55,01/06/14 15:51,
家务,0.7,01/06/14 14:12,01/06/14 14:54,
Chaos,0.9,01/06/14 13:16,01/06/14 14:12,
用餐,0.3,01/06/14 12:55,01/06/14 13:16,
交通,0.3,01/06/14 12:38,01/06/14 12:55,
Chaos,1.2,01/06/14 11:23,01/06/14 12:38,
GDG,0.9,01/06/14 10:28,01/06/14 11:23,
学习,0.2,01/06/14 10:17,01/06/14 10:28,
工作,0.2,01/06/14 10:02,01/06/14 10:17,
GDG,1.3,01/06/14 08:45,01/06/14 10:02,
交通,0.6,01/06/14 08:07,01/06/14 08:45,
Chaos,0.5,01/06/14 07:36,01/06/14 08:07,
睡眠,5.6,01/06/14 01:58,01/06/14 07:36,
电影,0.7,01/06/14 01:14,01/06/14 01:58,
Chaos,0.3,01/06/14 00:54,01/06/14 01:14,
O.B.P,1.7,01/05/14 23:12,01/06/14 00:54,
就医,2.7,01/05/14 20:32,01/05/14 23:12,
O.B.P,0.7,01/05/14 19:50,01/05/14 20:32,
Chaos,1.5,01/05/14 18:18,01/05/14 19:50,
用餐,1.1,01/05/14 17:15,01/05/14 18:19,
交通,1.5,01/05/14 15:44,01/05/14 17:15,
家务,3.2,01/05/14 12:34,01/05/14 15:44,
Chaos,1.9,01/05/14 10:39,01/05/14 12:34,
用餐,1.0,01/05/14 09:36,01/05/14 10:39,
Chaos,0.8,01/05/14 08:46,01/05/14 09:36,
睡眠,7.5,01/05/14 01:18,01/05/14 08:46,
O.B.P,0.6,01/05/14 00:45,01/05/14 01:18,
GDG,2.3,01/04/14 22:28,01/05/14 00:45,
Chaos,1.8,01/04/14 20:43,01/04/14 22:28,
家务,0.7,01/04/14 20:01,01/04/14 20:43,
GDG,4.2,01/04/14 15:49,01/04/14 20:01,
Chaos,1.1,01/04/14 14:39,01/04/14 15:48,
家务,5.7,01/04/14 08:58,01/04/14 14:39,
Chaos,1.2,01/04/14 07:48,01/04/14 08:58,
睡眠,6.5,01/04/14 01:19,01/04/14 07:48,
O.B.P,3.0,01/03/14 22:17,01/04/14 01:19,
用餐,1.3,01/03/14 20:59,01/03/14 22:17,
交通,0.2,01/03/14 20:45,01/03/14 20:59,
学习,2.2,01/03/14 18:32,01/03/14 20:45,
Chaos,2.6,01/03/14 15:58,01/03/14 18:32,
GDG,1.6,01/03/14 14:20,01/03/14 15:58,
交通,0.2,01/03/14 14:08,01/03/14 14:20,
Chaos,1.0,01/03/14 13:05,01/03/14 14:08,
用餐,0.2,01/03/14 12:51,01/03/14 13:05,
交通,0.2,01/03/14 12:39,01/03/14 12:51,
GDG,2.0,01/03/14 10:38,01/03/14 12:39,
工作,0.4,01/03/14 10:11,01/03/14 10:38,
GDG,1.0,01/03/14 09:13,01/03/14 10:11,
Chaos,0.6,01/03/14 08:39,01/03/14 09:13,
家务,1.0,01/03/14 07:41,01/03/14 08:39,
GDG,0.9,01/03/14 06:50,01/03/14 07:42,
睡眠,5.5,01/03/14 01:20,01/03/14 06:50,
Chaos,0.2,01/03/14 01:07,01/03/14 01:20,
GDG,3.3,01/02/14 21:47,01/03/14 01:07,
用餐,1.0,01/02/14 20:47,01/02/14 21:47,
交通,0.3,01/02/14 20:28,01/02/14 20:47,
交流,2.9,01/02/14 17:32,01/02/14 20:28,
GDG,3.2,01/02/14 14:17,01/02/14 17:32,
Chaos,1.2,01/02/14 13:05,01/02/14 14:17,
用餐,0.3,01/02/14 12:46,01/02/14 13:05,
交通,0.2,01/02/14 12:33,01/02/14 12:46,
Chaos,0.3,01/02/14 12:16,01/02/14 12:33,
交流,1.3,01/02/14 10:56,01/02/14 12:16,
工作,2.0,01/02/14 08:56,01/02/14 10:56,
Chaos,0.1,01/02/14 08:48,01/02/14 08:56,
家务,0.8,01/02/14 08:00,01/02/14 08:48,
Chaos,0.4,01/02/14 07:38,01/02/14 08:00,
睡眠,7.1,01/02/14 00:30,01/02/14 07:38,
Chaos,0.9,01/01/14 23:38,01/02/14 00:30,
学习,2.3,01/01/14 21:20,01/01/14 23:38,
家务,4.9,01/01/14 16:24,01/01/14 21:20,
Chaos,4.2,01/01/14 12:14,01/01/14 16:24,
家务,3.1,01/01/14 09:06,01/01/14 12:14,
Chaos,0.3,01/01/14 08:50,01/01/14 09:06,
睡眠,6.9,01/01/14 01:56,01/01/14 08:50,
家务,1.3,01/01/14 00:38,01/01/14 01:56,
学习,2.5,12/31/13 22:11,01/01/14 00:38,
活动类别,持续时间,Percent
Life,360.3,46.9
Output,217.5,28.3
Chaos,153.2,19.9
Livin,25.2,3.3
Input,11.5,1.5
Chaos+Life,0.1,0.0
Life+Output,0.0,0.0
Chaos+Output,0.0,0.0
其他,0.2,0.0
总计,768.0
